onset	duration	event_type	trial_type
8.65	n/a	S  5	stimulus
9.66	n/a	S  3	response
10.883	n/a	S  5	stimulus
11.7	n/a	S  1	response
13.233	n/a	S  5	stimulus
14.012	n/a	S  1	response
17.517	n/a	S  5	stimulus
18.3	n/a	S  3	response
19.967	n/a	S  4	stimulus
20.804	n/a	S  1	response
23.05	n/a	S  4	stimulus
24.028	n/a	S  2	response
25.416	n/a	S  4	stimulus
26.492	n/a	S  1	response
27.483	n/a	S  4	stimulus
28.42	n/a	S  3	response
32.733	n/a	S  5	stimulus
33.652	n/a	S  2	response
36.083	n/a	S  5	stimulus
36.812	n/a	S  1	response
38.299	n/a	S  4	stimulus
39.46	n/a	S  2	response
41.649	n/a	S  4	stimulus
42.436	n/a	S  3	response
45.183	n/a	S  4	stimulus
46.316	n/a	S  1	response
47.316	n/a	S  5	stimulus
48.188	n/a	S  1	response
49.516	n/a	S  5	stimulus
50.228	n/a	S  3	response
51.732	n/a	S  4	stimulus
52.516	n/a	S  2	response
54.082	n/a	S  4	stimulus
54.948	n/a	S  2	response
56.416	n/a	S  4	stimulus
57.212	n/a	S  1	response
58.816	n/a	S  4	stimulus
59.788	n/a	S  3	response
63.699	n/a	S  5	stimulus
64.651	n/a	S  1	response
66.765	n/a	S  4	stimulus
67.531	n/a	S  1	response
69.199	n/a	S  4	stimulus
69.955	n/a	S  3	response
71.365	n/a	S  4	stimulus
72.163	n/a	S  1	response
73.982	n/a	S  4	stimulus
74.987	n/a	S  2	response
76.182	n/a	S  5	stimulus
77.099	n/a	S  2	response
78.465	n/a	S  5	stimulus
79.163	n/a	S  1	response
80.532	n/a	S  5	stimulus
81.307	n/a	S  1	response
83.065	n/a	S  5	stimulus
83.907	n/a	S  3	response
88.698	n/a	S  4	stimulus
89.555	n/a	S  3	response
90.898	n/a	S  4	stimulus
91.811	n/a	S  1	response
92.939	n/a	S  2	response
93.315	n/a	S  4	stimulus
94.251	n/a	S  1	response
95.731	n/a	S  5	stimulus
96.547	n/a	S  1	response
98.015	n/a	S  5	stimulus
98.939	n/a	S  2	response
100.215	n/a	S  5	stimulus
101.035	n/a	S  2	response
102.398	n/a	S  5	stimulus
103.059	n/a	S  3	response
105.064	n/a	S  4	stimulus
105.939	n/a	S  2	response
107.298	n/a	S  4	stimulus
108.211	n/a	S  1	response
110.098	n/a	S  5	stimulus
110.939	n/a	S  2	response
113.548	n/a	S  5	stimulus
114.595	n/a	S  2	response
115.748	n/a	S  5	stimulus
116.467	n/a	S  3	response
118.097	n/a	S  4	stimulus
119.259	n/a	S  1	response
120.164	n/a	S 10	n/a
130.18	n/a	S  4	stimulus
131.171	n/a	S  2	response
134.497	n/a	S  4	stimulus
135.331	n/a	S  1	response
136.73	n/a	S  5	stimulus
137.435	n/a	S  2	response
139.847	n/a	S  4	stimulus
140.579	n/a	S  3	response
142.147	n/a	S  5	stimulus
142.787	n/a	S  3	response
144.663	n/a	S  4	stimulus
145.419	n/a	S  3	response
147.097	n/a	S  4	stimulus
147.955	n/a	S  1	response
149.247	n/a	S  4	stimulus
150.091	n/a	S  2	response
155.963	n/a	S  5	stimulus
156.698	n/a	S  3	response
158.013	n/a	S  5	stimulus
158.77	n/a	S  2	response
160.396	n/a	S  5	stimulus
161.146	n/a	S  3	response
162.48	n/a	S  5	stimulus
163.266	n/a	S  2	response
164.563	n/a	S  4	stimulus
165.546	n/a	S  3	response
167.113	n/a	S  4	stimulus
168.002	n/a	S  2	response
169.313	n/a	S  4	stimulus
170.13	n/a	S  2	response
174.129	n/a	S  4	stimulus
