onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0128	1.0175	S  5	stimulus
0.6726	n/a	S  1	response
2.248	1.0175	S  5	stimulus
2.6788	n/a	S  1	response
4.5999	1.0175	S  5	stimulus
5.3613	n/a	S  3	response
8.8867	1.0175	S  5	stimulus
9.6312	n/a	S  2	response
11.3387	1.0175	S  4	stimulus
12.2435	n/a	S  3	response
14.4246	1.0175	S  4	stimulus
15.3185	n/a	S  2	response
16.7932	1.0175	S  4	stimulus
17.8047	n/a	S  1	response
18.8615	1.0175	S  4	stimulus
18.8921	n/a	S  1	response
24.1158	1.0175	S  5	stimulus
24.5632	n/a	S  1	response
27.4518	1.0175	S  5	stimulus
28.0156	n/a	S  1	response
29.6703	1.0175	S  4	stimulus
30.7455	n/a	S  2	response
33.023	1.0175	S  4	stimulus
33.7829	n/a	S  1	response
36.5592	1.0175	S  4	stimulus
37.3416	n/a	S  1	response
38.6943	1.0175	S  5	stimulus
39.4953	n/a	S  3	response
40.8961	1.0175	S  5	stimulus
41.7627	n/a	S  2	response
43.1146	1.0175	S  4	stimulus
43.9964	n/a	S  2	response
45.4498	1.0175	S  4	stimulus
46.1926	n/a	S  2	response
47.7684	1.0175	S  4	stimulus
48.4063	n/a	S  1	response
50.1703	1.0175	S  4	stimulus
51.2437	n/a	S  3	response
55.0409	1.0175	S  5	stimulus
55.8311	n/a	S  3	response
58.1268	1.0175	S  4	stimulus
58.7398	n/a	S  1	response
60.5454	1.0175	S  4	stimulus
61.5459	n/a	S  1	response
62.6972	1.0175	S  4	stimulus
63.5309	n/a	S  3	response
65.3326	1.0175	S  4	stimulus
66.092	n/a	S  1	response
67.5178	1.0175	S  5	stimulus
68.0607	n/a	S  2	response
69.8029	1.0175	S  5	stimulus
70.2807	n/a	S  2	response
71.8713	1.0175	S  5	stimulus
72.4731	n/a	S  1	response
74.4067	1.0175	S  5	stimulus
74.8455	n/a	S  1	response
80.0279	1.0175	S  4	stimulus
81.0916	n/a	S  2	response
82.2297	1.0175	S  4	stimulus
82.904	n/a	S  2	response
84.6317	1.0175	S  4	stimulus
85.709	n/a	S  3	response
87.0503	1.0175	S  5	stimulus
87.7826	n/a	S  2	response
89.3355	1.0175	S  5	stimulus
89.8626	n/a	S  2	response
91.5373	1.0175	S  5	stimulus
92.1263	n/a	S  1	response
93.7224	1.0175	S  5	stimulus
94.2662	n/a	S  1	response
96.3746	1.0175	S  4	stimulus
97.4349	n/a	S  3	response
98.6097	1.0175	S  4	stimulus
99.4623	n/a	S  1	response
101.3953	1.0175	S  5	stimulus
102.0272	n/a	S  3	response
104.8481	1.0175	S  5	stimulus
106.0309	n/a	S  3	response
