onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0033	1.0175	S  4	stimulus
2.0883	1.0175	S  4	stimulus
2.9311	n/a	S  2	response
4.2901	1.0175	S  4	stimulus
5.1586	n/a	S  3	response
7.6262	1.0175	S  4	stimulus
8.5747	n/a	S  3	response
10.3784	1.0175	S  5	stimulus
11.0134	n/a	S  1	response
12.6803	1.0175	S  5	stimulus
13.272	n/a	S  3	response
15.3325	1.0175	S  5	stimulus
15.8557	n/a	S  1	response
17.5676	1.0175	S  5	stimulus
18.1282	n/a	S  1	response
22.5217	1.0175	S  4	stimulus
23.423	n/a	S  1	response
25.1404	1.0175	S  4	stimulus
25.9892	n/a	S  2	response
27.509	1.0175	S  5	stimulus
28.1516	n/a	S  3	response
29.9443	1.0175	S  5	stimulus
30.5728	n/a	S  3	response
32.6299	1.0175	S  5	stimulus
33.1352	n/a	S  1	response
35.8825	1.0175	S  4	stimulus
36.9801	n/a	S  2	response
37.9676	1.0175	S  4	stimulus
38.6813	n/a	S  1	response
40.0359	1.0175	S  5	stimulus
40.7175	n/a	S  2	response
42.8882	1.0175	S  5	stimulus
43.5037	n/a	S  2	response
45.1567	1.0175	S  5	stimulus
45.7411	n/a	S  3	response
47.5754	1.0175	S  5	stimulus
48.2886	n/a	S  2	response
54.3475	1.0175	S  4	stimulus
55.2071	n/a	S  3	response
56.7495	1.0175	S  5	stimulus
57.3746	n/a	S  2	response
59.4017	1.0175	S  5	stimulus
61.5367	1.0175	S  5	stimulus
62.0669	n/a	S  3	response
63.6718	1.0175	S  5	stimulus
64.2344	n/a	S  2	response
66.007	1.0175	S  4	stimulus
66.783	n/a	S  1	response
68.4424	1.0175	S  4	stimulus
69.628	n/a	S  2	response
70.5107	1.0175	S  4	stimulus
71.2004	n/a	S  2	response
73.2296	1.0175	S  4	stimulus
74.1966	n/a	S  3	response
77.9167	1.0175	S  5	stimulus
78.509	n/a	S  2	response
80.1519	1.0175	S  5	stimulus
80.7176	n/a	S  1	response
82.2703	1.0175	S  5	stimulus
82.8313	n/a	S  2	response
84.4387	1.0175	S  4	stimulus
85.1863	n/a	S  1	response
86.9407	1.0175	S  4	stimulus
87.5987	n/a	S  1	response
89.1258	1.0175	S  4	stimulus
90.2199	n/a	S  3	response
91.2776	1.0175	S  4	stimulus
91.9636	n/a	S  1	response
93.9298	1.0175	S  5	stimulus
94.5497	n/a	S  3	response
97.2324	1.0175	S  5	stimulus
97.9947	n/a	S  3	response
99.8346	1.0175	S  4	stimulus
102.5201	1.0175	S  4	stimulus
104.5717	1.0175	S  4	stimulus
105.3895	n/a	S  2	response
106.6401	1.0175	S  5	stimulus
107.2731	n/a	S  2	response
108.7585	n/a	S 10	stimulus
118.7833	1.0175	S  5	stimulus
119.3903	n/a	S  3	response
123.3537	1.0175	S  5	stimulus
124.0014	n/a	S  1	response
126.206	1.0175	S  4	stimulus
127.1813	n/a	S  2	response
129.3753	1.0175	S  5	stimulus
129.9075	n/a	S  3	response
132.0608	1.0175	S  4	stimulus
132.8974	n/a	S  3	response
134.1959	1.0175	S  5	stimulus
134.8286	n/a	S  3	response
136.2642	1.0175	S  5	stimulus
136.8523	n/a	S  1	response
138.7662	1.0175	S  5	stimulus
139.3585	n/a	S  3	response
147.023	1.0175	S  4	stimulus
147.7732	n/a	S  1	response
149.3582	1.0175	S  4	stimulus
