onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0136	3.0191	S  3	stimulus
3.0327	2.0183	S 11	stimulus
5.051	1.8181	S 12	stimulus
6.2055	n/a	S  2	response
8.4871	1.8182	S 12	stimulus
9.2966	n/a	S  1	response
11.1226	1.8182	S 12	stimulus
12.1616	n/a	S  1	response
14.8757	3.0191	S  3	stimulus
17.8948	2.0183	S 11	stimulus
19.9131	1.8181	S 12	stimulus
21.1751	n/a	S  2	response
22.9489	1.8182	S 12	stimulus
23.6688	n/a	S  1	response
26.1849	1.8182	S 12	stimulus
26.6712	n/a	S  2	response
30.2382	3.0191	S  4	stimulus
33.2574	2.0183	S 11	stimulus
35.2757	1.8182	S 12	stimulus
36.3797	n/a	S  2	response
38.912	1.8181	S 12	stimulus
40.3371	n/a	S  1	response
42.3481	1.8182	S 12	stimulus
43.272	n/a	S  2	response
46.6016	3.0191	S  3	stimulus
49.6207	2.0183	S 11	stimulus
51.639	1.8182	S 12	stimulus
52.8443	n/a	S  1	response
54.4747	1.8181	S 12	stimulus
55.3092	n/a	S  2	response
57.7107	1.8181	S 12	stimulus
58.6504	n/a	S  1	response
61.6639	3.0191	S  4	stimulus
64.683	2.0183	S 11	stimulus
66.7014	1.8181	S 12	stimulus
67.8852	n/a	S  1	response
70.1375	1.8181	S 12	stimulus
70.9438	n/a	S  1	response
72.773	1.8182	S 12	stimulus
73.4775	n/a	S  1	response
76.9264	3.0191	S  3	stimulus
79.9455	2.0183	S 11	stimulus
81.9638	1.8181	S 12	stimulus
83.221	n/a	S  2	response
84.9996	1.8182	S 12	stimulus
86.4122	n/a	S  2	response
87.6351	1.8182	S 12	stimulus
88.3421	n/a	S  1	response
92.2889	3.0191	S  4	stimulus
95.308	2.0183	S 11	stimulus
97.3264	1.8182	S 12	stimulus
98.8669	n/a	S  1	response
100.5623	1.8182	S 12	stimulus
101.503	n/a	S  2	response
103.9985	1.8181	S 12	stimulus
104.7455	n/a	S  1	response
108.2519	3.0191	S  3	stimulus
111.2711	2.0183	S 11	stimulus
113.2894	1.8182	S 12	stimulus
114.1228	n/a	S  1	response
115.9249	1.8182	S 12	stimulus
117.0364	n/a	S  1	response
118.7605	1.8181	S 12	stimulus
119.5238	n/a	S  2	response
121.9131	3.0191	S  4	stimulus
124.9322	2.0183	S 11	stimulus
126.9506	1.8182	S 12	stimulus
128.0624	n/a	S  1	response
129.586	1.8182	S 12	stimulus
130.4935	n/a	S  1	response
132.822	1.8181	S 12	stimulus
133.936	n/a	S  2	response
136.3749	3.0191	S  4	stimulus
139.394	2.0183	S 11	stimulus
141.4124	1.8181	S 12	stimulus
142.5432	n/a	S  2	response
