onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0185	3.0191	S  4	stimulus
3.0377	2.0183	S 11	stimulus
5.056	1.8182	S 12	stimulus
6.3853	n/a	S  1	response
7.6915	1.8181	S 12	stimulus
8.5727	n/a	S  2	response
10.9274	1.8181	S 12	stimulus
12.6888	n/a	S  2	response
14.9807	3.0191	S  4	stimulus
17.9999	2.0183	S 11	stimulus
20.0182	1.8182	S 12	stimulus
21.9998	n/a	S  1	response
23.6545	1.8182	S 12	stimulus
25.326	n/a	S  2	response
26.8905	1.8182	S 12	stimulus
28.0247	n/a	S  1	response
31.0439	3.0191	S  3	stimulus
34.063	2.0183	S 11	stimulus
36.0813	1.8181	S 12	stimulus
36.747	n/a	S  1	response
38.917	1.8182	S 12	stimulus
39.4957	n/a	S  1	response
41.5525	1.8182	S 12	stimulus
42.3581	n/a	S  2	response
45.7058	3.0191	S  3	stimulus
48.725	2.0183	S 11	stimulus
50.7433	1.8182	S 12	stimulus
51.9354	n/a	S  2	response
53.3788	1.8182	S 12	stimulus
54.3478	n/a	S  2	response
56.2144	1.8181	S 12	stimulus
56.9264	n/a	S  1	response
60.1677	3.0024	S  3	stimulus
63.1701	2.0183	S 11	stimulus
65.1884	1.8182	S 12	stimulus
66.3487	n/a	S  2	response
68.2242	1.8182	S 12	stimulus
68.9087	n/a	S  1	response
71.0599	1.8181	S 12	stimulus
71.8386	n/a	S  1	response
75.2133	3.0191	S  4	stimulus
78.2324	2.0183	S 11	stimulus
80.2507	1.8182	S 12	stimulus
81.6633	n/a	S  2	response
83.887	1.8181	S 12	stimulus
85.002	n/a	S  1	response
86.9229	1.8181	S 12	stimulus
88.5319	n/a	S  1	response
90.8761	3.0025	S  3	stimulus
93.8785	2.0183	S 11	stimulus
95.8968	1.8182	S 12	stimulus
97.0067	n/a	S  1	response
99.1328	1.8182	S 12	stimulus
99.8966	n/a	S  1	response
101.9685	1.8182	S 12	stimulus
102.7591	n/a	S  1	response
106.0218	3.0025	S  4	stimulus
109.0409	2.0183	S 11	stimulus
111.0592	1.8182	S 12	stimulus
111.9676	n/a	S  1	response
114.6955	1.8182	S 12	stimulus
115.6575	n/a	S  2	response
118.3318	1.8182	S 12	stimulus
119.3124	n/a	S  2	response
121.6846	3.0191	S  4	stimulus
124.7037	2.0183	S 11	stimulus
126.722	1.8182	S 12	stimulus
127.8122	n/a	S  1	response
129.7578	1.8181	S 12	stimulus
132.7936	1.8182	S 12	stimulus
133.922	n/a	S  2	response
136.2465	3.0191	S  3	stimulus
139.2656	2.0183	S 11	stimulus
141.2839	1.8181	S 12	stimulus
142.5018	n/a	S  2	response
144.5199	1.8182	S 12	stimulus
145.2642	n/a	S  2	response
147.956	1.8181	S 12	stimulus
148.6729	n/a	S  1	response
152.2095	3.0191	S  3	stimulus
155.2286	2.0183	S 11	stimulus
157.247	1.8182	S 12	stimulus
158.2114	n/a	S  1	response
160.8833	1.8181	S 12	stimulus
161.9914	n/a	S  1	response
163.5187	1.8181	S 12	stimulus
164.2225	n/a	S  1	response
167.0716	3.0191	S  3	stimulus
170.0908	2.0183	S 11	stimulus
172.1091	1.8181	S 12	stimulus
172.991	n/a	S  2	response
174.7446	1.8182	S 12	stimulus
175.7197	n/a	S  2	response
178.3809	1.8182	S 12	stimulus
179.5659	n/a	S  2	response
182.5343	10.0082	S 10	stimulus
192.5425	3.0191	S  4	stimulus
195.5616	2.0183	S 11	stimulus
197.5799	1.8182	S 12	stimulus
198.4591	n/a	S  1	response
200.8159	1.8182	S 12	stimulus
201.7703	n/a	S  2	response
204.4522	1.8181	S 12	stimulus
205.2127	n/a	S  2	response
208.3053	3.0191	S  4	stimulus
211.3245	2.0183	S 11	stimulus
213.3428	1.8181	S 12	stimulus
214.8375	n/a	S  1	response
215.9783	1.8182	S 12	stimulus
217.1949	n/a	S  1	response
219.4144	1.8182	S 12	stimulus
220.2499	n/a	S  1	response
223.1675	3.0191	S  4	stimulus
226.1866	2.0183	S 11	stimulus
228.2049	1.8182	S 12	stimulus
230.0709	n/a	S  1	response
230.8404	1.8182	S 12	stimulus
232.0333	n/a	S  2	response
233.8762	1.8182	S 12	stimulus
235.407	n/a	S  1	response
238.1297	3.0191	S  4	stimulus
241.1488	2.0183	S 11	stimulus
243.1671	1.8182	S 12	stimulus
244.1405	n/a	S  1	response
246.8034	1.8182	S 12	stimulus
247.8604	n/a	S  2	response
249.6391	1.8181	S 12	stimulus
250.3791	n/a	S  2	response
253.5923	3.0191	S  4	stimulus
256.6114	2.0183	S 11	stimulus
258.6298	1.8182	S 12	stimulus
259.7451	n/a	S  1	response
261.4654	1.8181	S 12	stimulus
262.4237	n/a	S  1	response
264.3011	1.8182	S 12	stimulus
265.1125	n/a	S  2	response
267.954	3.0191	S  3	stimulus
270.9732	2.0183	S 11	stimulus
272.9915	1.8181	S 12	stimulus
274.0222	n/a	S  1	response
276.4276	1.8181	S 12	stimulus
277.8985	n/a	S  1	response
279.0631	1.8182	S 12	stimulus
279.9421	n/a	S  2	response
283.2165	3.0191	S  3	stimulus
286.2356	2.0183	S 11	stimulus
