onset	duration	event_type	trial_type
18.855	n/a	S  3	stimulus
21.889	n/a	S 11	n/a
23.905	n/a	S 12	stimulus
25.196	n/a	S  1	response
27.538	n/a	S 12	stimulus
28.652	n/a	S  2	response
30.172	n/a	S 12	stimulus
31.204	n/a	S  1	response
33.522	n/a	S  3	stimulus
36.538	n/a	S 11	n/a
38.555	n/a	S 12	stimulus
39.916	n/a	S  2	response
41.588	n/a	S 12	stimulus
42.46	n/a	S  1	response
44.621	n/a	S 12	stimulus
45.612	n/a	S  2	response
48.371	n/a	S  4	stimulus
51.388	n/a	S 11	n/a
53.404	n/a	S 12	stimulus
54.852	n/a	S  2	response
56.238	n/a	S 12	stimulus
57.252	n/a	S  1	response
59.871	n/a	S 12	stimulus
60.892	n/a	S  1	response
63.121	n/a	S  3	stimulus
66.154	n/a	S 11	n/a
68.171	n/a	S 12	stimulus
69.884	n/a	S  2	response
71.404	n/a	S 12	stimulus
72.348	n/a	S  1	response
74.637	n/a	S 12	stimulus
75.564	n/a	S  2	response
79.187	n/a	S  4	stimulus
82.204	n/a	S 11	n/a
84.22	n/a	S 12	stimulus
85.348	n/a	S  1	response
87.054	n/a	S 12	stimulus
89.484	n/a	S  1	response
90.487	n/a	S 12	stimulus
91.62	n/a	S  2	response
94.337	n/a	S  4	stimulus
97.353	n/a	S 11	n/a
99.37	n/a	S 12	stimulus
100.476	n/a	S  2	response
102.203	n/a	S 12	stimulus
102.916	n/a	S  2	response
105.636	n/a	S 12	stimulus
106.5	n/a	S  1	response
109.686	n/a	S  4	stimulus
112.72	n/a	S 11	n/a
114.736	n/a	S 12	stimulus
115.707	n/a	S  1	response
117.986	n/a	S 12	stimulus
118.867	n/a	S  2	response
121.019	n/a	S 12	stimulus
122.827	n/a	S  1	response
124.986	n/a	S  3	stimulus
128.003	n/a	S 11	n/a
130.019	n/a	S 12	stimulus
131.155	n/a	S  1	response
133.452	n/a	S 12	stimulus
134.587	n/a	S  1	response
136.286	n/a	S 12	stimulus
137.195	n/a	S  2	response
139.836	n/a	S  3	stimulus
142.852	n/a	S 11	n/a
144.869	n/a	S 12	stimulus
146.539	n/a	S  2	response
147.902	n/a	S 12	stimulus
148.595	n/a	S  1	response
151.535	n/a	S 12	stimulus
152.419	n/a	S  1	response
155.185	n/a	S  3	stimulus
158.202	n/a	S 11	n/a
160.218	n/a	S 12	stimulus
161.963	n/a	S  2	response
163.452	n/a	S 12	stimulus
164.379	n/a	S  2	response
166.285	n/a	S 12	stimulus
167.091	n/a	S  1	response
170.951	n/a	S  3	stimulus
173.968	n/a	S 11	n/a
175.985	n/a	S 12	stimulus
177.155	n/a	S  1	response
179.435	n/a	S 12	stimulus
180.131	n/a	S  2	response
182.468	n/a	S 12	stimulus
183.227	n/a	S  1	response
186.218	n/a	S  3	stimulus
189.234	n/a	S 11	n/a
191.251	n/a	S 12	stimulus
192.331	n/a	S  2	response
194.501	n/a	S 12	stimulus
195.898	n/a	S  2	response
197.534	n/a	S 12	stimulus
198.266	n/a	S  1	response
200.801	n/a	S 10	n/a
208.817	n/a	S  4	stimulus
211.85	n/a	S 11	n/a
213.867	n/a	S 12	stimulus
215.522	n/a	S  1	response
217.3	n/a	S 12	stimulus
218.034	n/a	S  2	response
220.734	n/a	S 12	stimulus
222.898	n/a	S  1	response
223.01	n/a	S  1	response
224.783	n/a	S  4	stimulus
227.817	n/a	S 11	n/a
229.833	n/a	S 12	stimulus
