onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
2.106	3.0191	S  3	stimulus
5.1251	2.0183	S 11	stimulus
7.1434	1.8182	S 12	stimulus
7.8566	n/a	S  1	response
10.5796	1.8181	S 12	stimulus
11.604	n/a	S  2	response
14.2159	1.8181	S 12	stimulus
15.1688	n/a	S  1	response
17.7688	3.0191	S  4	stimulus
20.7879	2.0183	S 11	stimulus
22.8062	1.8182	S 12	stimulus
24.0437	n/a	S  2	response
25.6418	1.8181	S 12	stimulus
26.5485	n/a	S  1	response
28.6776	1.8181	S 12	stimulus
29.7772	n/a	S  1	response
32.1304	3.0191	S  3	stimulus
35.1496	2.0183	S 11	stimulus
37.1679	1.8181	S 12	stimulus
38.1544	n/a	S  1	response
40.8042	1.8182	S 12	stimulus
41.6394	n/a	S  1	response
44.0401	1.8181	S 12	stimulus
45.2143	n/a	S  2	response
48.1935	3.0191	S  4	stimulus
51.2126	2.0183	S 11	stimulus
53.231	1.8181	S 12	stimulus
54.259	n/a	S  1	response
56.8672	1.8182	S 12	stimulus
57.9964	n/a	S  2	response
59.7029	1.8181	S 12	stimulus
60.5	n/a	S  1	response
63.0556	3.0191	S  4	stimulus
66.0747	2.0183	S 11	stimulus
68.093	1.8182	S 12	stimulus
69.5335	n/a	S  2	response
71.329	1.8182	S 12	stimulus
72.3085	n/a	S  2	response
74.565	1.8181	S 12	stimulus
75.3009	n/a	S  1	response
78.6183	3.0191	S  3	stimulus
81.6374	2.0183	S 11	stimulus
83.6557	1.8182	S 12	stimulus
87.292	1.8182	S 12	stimulus
88.3068	n/a	S  2	response
90.528	1.8181	S 12	stimulus
91.4579	n/a	S  2	response
94.0809	3.0191	S  3	stimulus
97.1	2.0183	S 11	stimulus
99.1183	1.8181	S 12	stimulus
100.3152	n/a	S  1	response
102.1541	1.8181	S 12	stimulus
102.9838	n/a	S  1	response
104.9897	1.8182	S 12	stimulus
105.9612	n/a	S  2	response
108.3425	3.0191	S  4	stimulus
111.3616	2.0183	S 11	stimulus
113.3799	1.8181	S 12	stimulus
114.4697	n/a	S  2	response
116.816	1.8181	S 12	stimulus
118.3884	n/a	S  2	response
120.052	1.8182	S 12	stimulus
121.5684	n/a	S  1	response
123.7216	3.0191	S  4	stimulus
126.7408	2.0183	S 11	stimulus
128.7591	1.8182	S 12	stimulus
129.7431	n/a	S  1	response
132.1952	1.8182	S 12	stimulus
133.4493	n/a	S  1	response
135.231	1.8182	S 12	stimulus
136.1004	n/a	S  2	response
138.884	3.0191	S  4	stimulus
141.9031	2.0183	S 11	stimulus
143.9214	1.8181	S 12	stimulus
144.9615	n/a	S  1	response
147.1574	1.8181	S 12	stimulus
147.9389	n/a	S  1	response
149.993	1.8181	S 12	stimulus
150.8189	n/a	S  2	response
154.4466	3.0191	S  3	stimulus
157.4658	2.0183	S 11	stimulus
159.4841	1.8181	S 12	stimulus
160.5685	n/a	S  1	response
162.5199	1.8181	S 12	stimulus
163.5209	n/a	S  2	response
165.7558	1.8181	S 12	stimulus
166.6784	n/a	S  1	response
169.5089	3.0191	S  3	stimulus
172.528	2.0183	S 11	stimulus
174.5463	1.8181	S 12	stimulus
175.3406	n/a	S  2	response
178.1826	1.8182	S 12	stimulus
179.8641	n/a	S  2	response
181.8189	1.8181	S 12	stimulus
182.5303	n/a	S  1	response
186.0724	10.0081	S 10	stimulus
196.0805	3.0191	S  4	stimulus
199.0996	2.0183	S 11	stimulus
201.118	1.8181	S 12	stimulus
202.256	n/a	S  1	response
203.7533	1.8182	S 12	stimulus
204.7359	n/a	S  1	response
206.7892	1.8181	S 12	stimulus
207.8934	n/a	S  1	response
210.3421	3.0191	S  3	stimulus
213.3613	2.0183	S 11	stimulus
215.3796	1.8181	S 12	stimulus
217.1118	n/a	S  1	response
219.0159	1.8181	S 12	stimulus
220.0581	n/a	S  2	response
222.452	1.8181	S 12	stimulus
223.5054	n/a	S  2	response
226.105	3.0024	S  4	stimulus
229.1241	2.0183	S 11	stimulus
231.1424	1.8181	S 12	stimulus
232.8464	n/a	S  2	response
233.7779	1.8181	S 12	stimulus
236.19	n/a	S  1	response
236.8137	1.8181	S 12	stimulus
237.93	n/a	S  2	response
240.3666	3.0191	S  4	stimulus
243.3857	2.0183	S 11	stimulus
245.404	1.8181	S 12	stimulus
246.411	n/a	S  1	response
248.4398	1.8181	S 12	stimulus
249.281	n/a	S  1	response
252.0761	1.8182	S 12	stimulus
253.6034	n/a	S  1	response
255.629	3.0191	S  4	stimulus
258.6481	2.0183	S 11	stimulus
260.6664	1.8182	S 12	stimulus
262.6706	n/a	S  1	response
263.3019	1.8181	S 12	stimulus
264.9393	n/a	S  1	response
265.9374	1.8182	S 12	stimulus
266.863	n/a	S  2	response
269.8906	3.0191	S  4	stimulus
272.9097	2.0183	S 11	stimulus
274.928	1.8181	S 12	stimulus
275.994	n/a	S  1	response
278.3641	1.8182	S 12	stimulus
279.3363	n/a	S  2	response
281.8003	1.8181	S 12	stimulus
283.2412	n/a	S  1	response
285.6534	3.0191	S  3	stimulus
288.6725	2.0183	S 11	stimulus
290.6908	1.8182	S 12	stimulus
291.7422	n/a	S  1	response
294.3271	1.8182	S 12	stimulus
295.7584	n/a	S  1	response
296.9626	1.8181	S 12	stimulus
298.1096	n/a	S  2	response
300.2153	3.0191	S  4	stimulus
303.2344	2.0183	S 11	stimulus
305.2527	1.8182	S 12	stimulus
306.2918	n/a	S  2	response
308.2885	1.8181	S 12	stimulus
309.2691	n/a	S  1	response
311.1241	1.8181	S 12	stimulus
312.0828	n/a	S  1	response
315.5778	3.0191	S  3	stimulus
318.5969	2.0183	S 11	stimulus
320.6152	1.8181	S 12	stimulus
321.5913	n/a	S  1	response
324.2515	1.8181	S 12	stimulus
325.3039	n/a	S  2	response
327.6876	1.8182	S 12	stimulus
328.5537	n/a	S  2	response
331.841	3.0191	S  3	stimulus
334.8601	2.0183	S 11	stimulus
336.8784	1.8182	S 12	stimulus
337.8096	n/a	S  1	response
340.5147	1.8181	S 12	stimulus
341.4046	n/a	S  1	response
343.5505	1.8181	S 12	stimulus
345.5381	n/a	S  2	response
347.7039	3.0191	S  3	stimulus
350.723	2.0183	S 11	stimulus
352.7413	1.8181	S 12	stimulus
353.5143	n/a	S  1	response
