onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0082	3.0191	S  4	stimulus
3.0273	2.0183	S 11	stimulus
5.0456	1.8181	S 12	stimulus
6.3017	n/a	S  1	response
7.6811	1.8181	S 12	stimulus
8.2466	n/a	S  2	response
11.1172	1.8181	S 12	stimulus
12.1165	n/a	S  2	response
14.57	3.0191	S  3	stimulus
17.5891	2.0183	S 11	stimulus
19.6073	1.8181	S 12	stimulus
21.0587	n/a	S  1	response
22.4596	1.8181	S 12	stimulus
22.996	n/a	S  2	response
25.6956	1.8181	S 12	stimulus
26.5959	n/a	S  2	response
29.5487	3.0191	S  3	stimulus
32.5678	2.0183	S 11	stimulus
34.5861	1.818	S 12	stimulus
35.5793	n/a	S  1	response
37.4217	1.8181	S 12	stimulus
38.083	n/a	S  2	response
40.8578	1.8181	S 12	stimulus
41.5216	n/a	S  1	response
44.7109	3.0191	S  4	stimulus
47.73	2.0183	S 11	stimulus
49.7483	1.8181	S 12	stimulus
50.8713	n/a	S  2	response
53.3845	1.8181	S 12	stimulus
54.2437	n/a	S  1	response
56.8206	1.8181	S 12	stimulus
57.6647	n/a	S  1	response
60.5736	3.0191	S  3	stimulus
63.5927	2.0183	S 11	stimulus
65.611	1.8181	S 12	stimulus
66.8244	n/a	S  1	response
68.2465	1.8181	S 12	stimulus
69.1193	n/a	S  1	response
71.2823	1.8181	S 12	stimulus
71.9517	n/a	S  1	response
75.0353	3.0191	S  4	stimulus
78.0544	2.0183	S 11	stimulus
80.0727	1.8181	S 12	stimulus
81.0888	n/a	S  2	response
82.9083	1.8181	S 12	stimulus
83.5513	n/a	S  2	response
85.7439	1.8181	S 12	stimulus
86.7499	n/a	S  2	response
89.4969	3.0191	S  3	stimulus
92.516	2.0183	S 11	stimulus
94.5343	1.8181	S 12	stimulus
95.5933	n/a	S  1	response
97.5701	1.8181	S 12	stimulus
98.1983	n/a	S  1	response
100.2055	1.8181	S 12	stimulus
100.8843	n/a	S  1	response
103.6583	3.0191	S  4	stimulus
106.6774	2.0183	S 11	stimulus
108.6957	1.8181	S 12	stimulus
109.9378	n/a	S  1	response
112.1318	1.8181	S 12	stimulus
113.5001	n/a	S  2	response
114.9674	1.8181	S 12	stimulus
115.9975	n/a	S  2	response
119.2208	3.0024	S  3	stimulus
122.2399	2.0183	S 11	stimulus
124.2582	1.8181	S 12	stimulus
125.2647	n/a	S  1	response
127.4941	1.8181	S 12	stimulus
128.2996	n/a	S  1	response
131.1304	1.8181	S 12	stimulus
132.2031	n/a	S  1	response
134.9835	3.0191	S  4	stimulus
138.0026	2.0183	S 11	stimulus
140.0209	1.8181	S 12	stimulus
