onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0093	3.0024	S  4	stimulus
3.0284	2.0183	S 11	stimulus
5.0467	1.8181	S 12	stimulus
5.8512	n/a	S  1	response
8.4995	1.8181	S 12	stimulus
10.0273	n/a	S  1	response
11.7355	1.8181	S 12	stimulus
13.0197	n/a	S  1	response
15.5886	3.0191	S  3	stimulus
18.6077	2.0183	S 11	stimulus
20.626	1.8181	S 12	stimulus
21.3157	n/a	S  2	response
24.0622	1.8181	S 12	stimulus
24.8694	n/a	S  1	response
26.6976	1.8181	S 12	stimulus
27.4368	n/a	S  1	response
30.4507	3.0191	S  3	stimulus
33.4698	2.0183	S 11	stimulus
35.4881	1.8181	S 12	stimulus
36.3416	n/a	S  1	response
38.1236	1.8181	S 12	stimulus
39.134	n/a	S  1	response
41.3596	1.8181	S 12	stimulus
42.0751	n/a	S  1	response
45.0125	3.0191	S  3	stimulus
48.0317	2.0183	S 11	stimulus
50.05	1.8182	S 12	stimulus
50.9761	n/a	S  2	response
52.8856	1.8181	S 12	stimulus
53.5273	n/a	S  2	response
55.7213	1.8181	S 12	stimulus
56.4685	n/a	S  2	response
59.074	3.0024	S  3	stimulus
62.0931	2.0183	S 11	stimulus
64.1114	1.8181	S 12	stimulus
64.9245	n/a	S  1	response
67.5476	1.8181	S 12	stimulus
68.7419	n/a	S  1	response
70.183	1.8181	S 12	stimulus
70.9193	n/a	S  1	response
74.2363	3.0191	S  4	stimulus
77.2555	2.0183	S 11	stimulus
79.2738	1.8181	S 12	stimulus
80.3728	n/a	S  2	response
82.1094	1.8181	S 12	stimulus
82.9414	n/a	S  2	response
85.1452	1.8181	S 12	stimulus
85.9976	n/a	S  1	response
89.4987	3.0191	S  4	stimulus
92.5179	2.0183	S 11	stimulus
94.5362	1.8181	S 12	stimulus
95.7161	n/a	S  1	response
97.3718	1.8181	S 12	stimulus
98.236	n/a	S  1	response
100.4076	1.8181	S 12	stimulus
101.7909	n/a	S  2	response
103.8604	3.0191	S  4	stimulus
106.8796	2.0183	S 11	stimulus
108.8979	1.8181	S 12	stimulus
110.1332	n/a	S  2	response
112.5341	1.8182	S 12	stimulus
113.4231	n/a	S  2	response
115.7701	1.8181	S 12	stimulus
116.6367	n/a	S  2	response
119.8234	3.0191	S  4	stimulus
122.8425	2.0183	S 11	stimulus
124.8608	1.8181	S 12	stimulus
125.9715	n/a	S  1	response
128.4971	1.8181	S 12	stimulus
129.8252	n/a	S  2	response
131.3328	1.8181	S 12	stimulus
132.0975	n/a	S  2	response
134.8857	3.0191	S  3	stimulus
137.9048	2.0183	S 11	stimulus
139.9231	1.8181	S 12	stimulus
140.8986	n/a	S  2	response
142.9589	1.8182	S 12	stimulus
143.8047	n/a	S  2	response
146.4117	1.8181	S 12	stimulus
147.3333	n/a	S  2	response
150.1648	3.0191	S  4	stimulus
153.1839	2.0183	S 11	stimulus
155.2022	1.8181	S 12	stimulus
156.4043	n/a	S  1	response
157.8377	1.8181	S 12	stimulus
159.1318	n/a	S  2	response
161.474	1.8181	S 12	stimulus
162.8579	n/a	S  2	response
165.0269	3.0191	S  3	stimulus
168.046	2.0183	S 11	stimulus
170.0643	1.8181	S 12	stimulus
171.0052	n/a	S  2	response
173.1001	1.8182	S 12	stimulus
174.6351	n/a	S  1	response
175.7356	1.8182	S 12	stimulus
176.6988	n/a	S  2	response
180.1892	10.0081	S 10	stimulus
190.1973	3.0024	S  4	stimulus
193.2165	2.0183	S 11	stimulus
195.2348	1.8182	S 12	stimulus
196.3032	n/a	S  2	response
198.2706	1.8181	S 12	stimulus
199.6568	n/a	S  2	response
201.9069	1.8181	S 12	stimulus
202.7543	n/a	S  1	response
205.8601	3.0191	S  4	stimulus
208.8792	2.0183	S 11	stimulus
210.8975	1.8182	S 12	stimulus
211.8452	n/a	S  1	response
214.5338	1.8182	S 12	stimulus
216.5101	n/a	S  1	response
217.5696	1.8181	S 12	stimulus
218.6826	n/a	S  1	response
220.8223	3.0191	S  4	stimulus
223.8414	2.0179	S 11	stimulus
225.8592	1.8186	S 12	stimulus
227.3486	n/a	S  2	response
228.8955	1.8181	S 12	stimulus
229.986	n/a	S  1	response
232.3316	1.8182	S 12	stimulus
233.5809	n/a	S  1	response
236.5851	3.0191	S  4	stimulus
239.6042	2.0183	S 11	stimulus
241.6225	1.8182	S 12	stimulus
243.5382	n/a	S  1	response
244.4581	1.8181	S 12	stimulus
245.3518	n/a	S  2	response
247.6941	1.8182	S 12	stimulus
248.6992	n/a	S  1	response
252.0476	3.0191	S  3	stimulus
255.0668	2.0183	S 11	stimulus
257.0851	1.8182	S 12	stimulus
258.1189	n/a	S  1	response
259.9207	1.8182	S 12	stimulus
260.7801	n/a	S  2	response
263.3568	1.8182	S 12	stimulus
264.4775	n/a	S  1	response
267.9106	3.0191	S  3	stimulus
270.9297	2.0183	S 11	stimulus
272.948	1.8182	S 12	stimulus
273.6985	n/a	S  2	response
276.184	1.8181	S 12	stimulus
276.8796	n/a	S  2	response
279.4199	1.8181	S 12	stimulus
280.3608	n/a	S  1	response
283.0729	3.0191	S  4	stimulus
286.092	2.0183	S 11	stimulus
288.1103	1.8181	S 12	stimulus
289.0356	n/a	S  1	response
291.5298	1.8181	S 12	stimulus
292.3004	n/a	S  1	response
295.1661	1.8181	S 12	stimulus
296.5565	n/a	S  1	response
299.2194	3.0191	S  4	stimulus
302.2385	2.0183	S 11	stimulus
304.2568	1.8181	S 12	stimulus
305.5726	n/a	S  2	response
307.0924	1.8181	S 12	stimulus
307.99	n/a	S  1	response
310.5286	1.8181	S 12	stimulus
312.1149	n/a	S  1	response
313.9814	3.0191	S  3	stimulus
317.0005	2.0183	S 11	stimulus
319.0188	1.8181	S 12	stimulus
319.8647	n/a	S  1	response
322.4549	1.8182	S 12	stimulus
323.1508	n/a	S  1	response
326.0912	1.8181	S 12	stimulus
326.9308	n/a	S  2	response
330.2446	3.0191	S  3	stimulus
333.2637	2.0183	S 11	stimulus
335.282	1.8182	S 12	stimulus
336.3917	n/a	S  2	response
338.9183	1.8181	S 12	stimulus
339.8266	n/a	S  1	response
342.1543	1.8182	S 12	stimulus
343.1177	n/a	S  2	response
345.3069	3.0191	S  3	stimulus
348.326	2.0183	S 11	stimulus
350.3443	1.8181	S 12	stimulus
351.0725	n/a	S  1	response
352.9798	1.8182	S 12	stimulus
353.9424	n/a	S  2	response
356.4159	1.8182	S 12	stimulus
357.2611	n/a	S  1	response
360.8695	3.0191	S  3	stimulus
363.8886	2.0183	S 11	stimulus
365.907	1.8181	S 12	stimulus
366.7446	n/a	S  2	response
368.7426	1.8181	S 12	stimulus
369.507	n/a	S  1	response
371.5782	1.8181	S 12	stimulus
372.6957	n/a	S  2	response
375.1311	10.0081	S 10	stimulus
