onset	duration	event_type	trial_type
12.311	n/a	S  5	stimulus
13.264	n/a	S  1	response
14.377	n/a	S  5	stimulus
15.224	n/a	S  1	response
17.444	n/a	S  5	stimulus
18.176	n/a	S  2	response
20.777	n/a	S  4	stimulus
21.824	n/a	S  2	response
23.111	n/a	S  4	stimulus
24.576	n/a	S  2	response
25.66	n/a	S  4	stimulus
27.844	n/a	S  4	stimulus
28.592	n/a	S  2	response
30.494	n/a	S  5	stimulus
31.448	n/a	S  2	response
36.694	n/a	S  5	stimulus
37.584	n/a	S  1	response
39.293	n/a	S  5	stimulus
40.015	n/a	S  3	response
42.643	n/a	S  4	stimulus
43.823	n/a	S  3	response
45.46	n/a	S  4	stimulus
46.367	n/a	S  3	response
47.96	n/a	S  5	stimulus
48.727	n/a	S  1	response
50.51	n/a	S  5	stimulus
51.223	n/a	S  1	response
52.676	n/a	S  5	stimulus
53.439	n/a	S  2	response
54.993	n/a	S  5	stimulus
55.687	n/a	S  3	response
57.593	n/a	S  4	stimulus
58.767	n/a	S  2	response
60.243	n/a	S  5	stimulus
61.111	n/a	S  3	response
62.426	n/a	S  5	stimulus
63.279	n/a	S  2	response
67.493	n/a	S  4	stimulus
68.551	n/a	S  1	response
70.859	n/a	S  4	stimulus
71.879	n/a	S  3	response
73.143	n/a	S  4	stimulus
74.159	n/a	S  1	response
75.543	n/a	S  4	stimulus
76.607	n/a	S  3	response
77.776	n/a	S  5	stimulus
78.951	n/a	S  2	response
80.276	n/a	S  4	stimulus
81.503	n/a	S  3	response
82.776	n/a	S  4	stimulus
84.047	n/a	S  1	response
86.159	n/a	S  4	stimulus
87.559	n/a	S  1	response
88.342	n/a	S  4	stimulus
89.503	n/a	S  3	response
92.859	n/a	S  5	stimulus
93.647	n/a	S  1	response
94.992	n/a	S  5	stimulus
95.775	n/a	S  1	response
97.309	n/a	S  5	stimulus
98.207	n/a	S  2	response
99.592	n/a	S  4	stimulus
101.039	n/a	S  2	response
101.742	n/a	S  5	stimulus
102.887	n/a	S  3	response
103.925	n/a	S  5	stimulus
104.695	n/a	S  3	response
106.525	n/a	S  5	stimulus
107.255	n/a	S  1	response
108.608	n/a	S  5	stimulus
109.535	n/a	S  3	response
110.808	n/a	S  4	stimulus
111.879	n/a	S  2	response
113.675	n/a	S  4	stimulus
114.815	n/a	S  3	response
116.125	n/a	S  4	stimulus
117.607	n/a	S  1	response
118.458	n/a	S  5	stimulus
119.311	n/a	S  3	response
120.525	n/a	S  4	stimulus
121.591	n/a	S  2	response
122.741	n/a	S 10	n/a
132.758	n/a	S  4	stimulus
134.038	n/a	S  3	response
137.474	n/a	S  5	stimulus
138.326	n/a	S  2	response
139.608	n/a	S  5	stimulus
140.366	n/a	S  2	response
141.908	n/a	S  5	stimulus
142.686	n/a	S  3	response
144.241	n/a	S  4	stimulus
145.526	n/a	S  1	response
146.824	n/a	S  5	stimulus
147.59	n/a	S  2	response
149.207	n/a	S  5	stimulus
149.91	n/a	S  3	response
151.274	n/a	S  5	stimulus
151.958	n/a	S  1	response
157.907	n/a	S  4	stimulus
158.91	n/a	S  3	response
160.04	n/a	S  4	stimulus
161.598	n/a	S  1	response
162.224	n/a	S  4	stimulus
163.27	n/a	S  1	response
164.507	n/a	S  4	stimulus
165.63	n/a	S  3	response
167.99	n/a	S  5	stimulus
168.774	n/a	S  2	response
170.207	n/a	S  5	stimulus
171.094	n/a	S  3	response
172.273	n/a	S  5	stimulus
173.142	n/a	S  2	response
177.69	n/a	S  4	stimulus
178.814	n/a	S  3	response
179.907	n/a	S  5	stimulus
180.838	n/a	S  3	response
185.773	n/a	S  4	stimulus
186.91	n/a	S  3	response
187.646	n/a	S  2	response
187.973	n/a	S  4	stimulus
189.294	n/a	S  1	response
190.106	n/a	S  4	stimulus
191.022	n/a	S  1	response
192.44	n/a	S  4	stimulus
193.726	n/a	S  3	response
195.223	n/a	S  5	stimulus
195.934	n/a	S  1	response
197.273	n/a	S  5	stimulus
198.094	n/a	S  2	response
199.323	n/a	S  5	stimulus
200.11	n/a	S  3	response
201.506	n/a	S  5	stimulus
202.31	n/a	S  1	response
209.006	n/a	S  4	stimulus
210.19	n/a	S  2	response
211.172	n/a	S  4	stimulus
212.254	n/a	S  3	response
214.056	n/a	S  5	stimulus
214.766	n/a	S  1	response
216.839	n/a	S  4	stimulus
217.845	n/a	S  2	response
219.439	n/a	S  4	stimulus
220.461	n/a	S  2	response
222.039	n/a	S  4	stimulus
223.141	n/a	S  3	response
224.405	n/a	S  5	stimulus
225.277	n/a	S  2	response
227.005	n/a	S  5	stimulus
227.693	n/a	S  2	response
232.455	n/a	S  4	stimulus
