onset	duration	event_type	trial_type
10.343	n/a	S  4	stimulus
11.944	n/a	S  2	response
12.776	n/a	S  4	stimulus
13.68	n/a	S  1	response
15.16	n/a	S  5	stimulus
16.008	n/a	S  3	response
18.46	n/a	S  5	stimulus
19.311	n/a	S  2	response
21.51	n/a	S  5	stimulus
22.215	n/a	S  2	response
23.576	n/a	S  5	stimulus
24.223	n/a	S  1	response
25.943	n/a	S  4	stimulus
26.895	n/a	S  1	response
28.276	n/a	S  4	stimulus
29.287	n/a	S  2	response
29.559	n/a	S  3	response
32.876	n/a	S  4	stimulus
33.703	n/a	S  3	response
35.376	n/a	S  5	stimulus
36.039	n/a	S  3	response
37.576	n/a	S  4	stimulus
38.519	n/a	S  2	response
40.409	n/a	S  4	stimulus
41.311	n/a	S  1	response
43.192	n/a	S  4	stimulus
43.959	n/a	S  1	response
45.676	n/a	S  4	stimulus
46.759	n/a	S  3	response
48.759	n/a	S  5	stimulus
49.559	n/a	S  2	response
51.176	n/a	S  5	stimulus
51.783	n/a	S  2	response
53.309	n/a	S  5	stimulus
53.919	n/a	S  1	response
56.259	n/a	S  5	stimulus
56.903	n/a	S  3	response
58.625	n/a	S  4	stimulus
59.439	n/a	S  3	response
64.309	n/a	S  5	stimulus
65.103	n/a	S  2	response
66.508	n/a	S  5	stimulus
67.111	n/a	S  3	response
69.508	n/a	S  5	stimulus
70.103	n/a	S  1	response
71.775	n/a	S  5	stimulus
72.623	n/a	S  2	response
74.158	n/a	S  4	stimulus
75.071	n/a	S  1	response
76.575	n/a	S  5	stimulus
77.215	n/a	S  1	response
78.842	n/a	S  5	stimulus
79.455	n/a	S  3	response
81.491	n/a	S  5	stimulus
82.055	n/a	S  1	response
83.708	n/a	S  5	stimulus
84.375	n/a	S  2	response
89.075	n/a	S  4	stimulus
89.967	n/a	S  1	response
91.541	n/a	S  4	stimulus
92.527	n/a	S  2	response
93.841	n/a	S  4	stimulus
94.671	n/a	S  3	response
96.024	n/a	S  5	stimulus
96.583	n/a	S  1	response
98.058	n/a	S  5	stimulus
98.623	n/a	S  1	response
100.108	n/a	S  4	stimulus
101.063	n/a	S  2	response
102.174	n/a	S  4	stimulus
102.943	n/a	S  3	response
104.308	n/a	S  4	stimulus
105.463	n/a	S  1	response
105.863	n/a	S  2	response
106.507	n/a	S  4	stimulus
107.415	n/a	S  3	response
