onset	duration	event_type	trial_type
4.114	n/a	S  4	stimulus
5.141	n/a	S  3	response
6.78	n/a	S  4	stimulus
8.061	n/a	S  2	response
9.513	n/a	S  5	stimulus
10.493	n/a	S  1	response
11.78	n/a	S  5	stimulus
12.645	n/a	S  2	response
14.363	n/a	S  5	stimulus
15.117	n/a	S  2	response
16.63	n/a	S  5	stimulus
17.261	n/a	S  3	response
18.68	n/a	S  4	stimulus
19.677	n/a	S  3	response
21.563	n/a	S  4	stimulus
22.685	n/a	S  1	response
26.713	n/a	S  4	stimulus
27.661	n/a	S  1	response
29.03	n/a	S  4	stimulus
30.077	n/a	S  3	response
32.246	n/a	S  5	stimulus
32.941	n/a	S  3	response
35.096	n/a	S  5	stimulus
35.853	n/a	S  2	response
38.029	n/a	S  4	stimulus
39.197	n/a	S  3	response
40.179	n/a	S  4	stimulus
41.413	n/a	S  3	response
42.529	n/a	S  4	stimulus
43.341	n/a	S  3	response
44.746	n/a	S  4	stimulus
45.669	n/a	S  1	response
47.013	n/a	S  5	stimulus
47.701	n/a	S  3	response
49.612	n/a	S  5	stimulus
50.293	n/a	S  1	response
52.196	n/a	S  5	stimulus
52.877	n/a	S  1	response
57.379	n/a	S  4	stimulus
58.461	n/a	S  3	response
60.329	n/a	S  5	stimulus
61.045	n/a	S  2	response
62.545	n/a	S  5	stimulus
63.157	n/a	S  3	response
64.645	n/a	S  5	stimulus
65.237	n/a	S  1	response
66.912	n/a	S  5	stimulus
67.565	n/a	S  1	response
69.195	n/a	S  4	stimulus
70.037	n/a	S  1	response
71.679	n/a	S  4	stimulus
72.437	n/a	S  1	response
74.179	n/a	S  5	stimulus
75.029	n/a	S  2	response
76.462	n/a	S  5	stimulus
77.021	n/a	S  3	response
83.712	n/a	S  4	stimulus
84.925	n/a	S  2	response
86.128	n/a	S  4	stimulus
86.868	n/a	S  1	response
88.428	n/a	S  4	stimulus
89.196	n/a	S  1	response
90.578	n/a	S  4	stimulus
91.252	n/a	S  3	response
93.045	n/a	S  5	stimulus
93.796	n/a	S  2	response
95.211	n/a	S  5	stimulus
95.86	n/a	S  1	response
97.628	n/a	S  4	stimulus
98.692	n/a	S  3	response
100.261	n/a	S  4	stimulus
101.14	n/a	S  2	response
103.278	n/a	S  4	stimulus
