onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.016	1.0175	S  4	stimulus
1.259	n/a	S  1	response
2.0844	1.0175	S  4	stimulus
3.0877	n/a	S  1	response
4.3862	1.0175	S  4	stimulus
5.4127	n/a	S  3	response
7.6723	1.0175	S  5	stimulus
8.3613	n/a	S  2	response
10.1243	1.0175	S  5	stimulus
10.7224	n/a	S  2	response
12.8598	1.0175	S  5	stimulus
13.4687	n/a	S  1	response
15.1283	1.0175	S  5	stimulus
15.7186	n/a	S  1	response
17.7138	1.0175	S  4	stimulus
18.5323	n/a	S  1	response
23.2182	1.0175	S  4	stimulus
24.1395	n/a	S  2	response
25.4367	1.0175	S  4	stimulus
26.1358	n/a	S  1	response
28.3057	1.0175	S  5	stimulus
28.9945	n/a	S  2	response
30.6076	1.0175	S  5	stimulus
31.2882	n/a	S  2	response
33.4766	1.0175	S  4	stimulus
34.738	n/a	S  3	response
35.9286	1.0175	S  4	stimulus
36.5667	n/a	S  3	response
38.5808	1.0175	S  4	stimulus
39.5517	n/a	S  1	response
40.7325	1.0175	S  4	stimulus
41.5729	n/a	S  1	response
42.8175	1.0175	S  5	stimulus
43.5616	n/a	S  1	response
44.986	1.0175	S  4	stimulus
45.8502	n/a	S  2	response
47.1878	1.0175	S  4	stimulus
47.9477	n/a	S  2	response
52.1084	1.0175	S  5	stimulus
52.8776	n/a	S  3	response
54.3102	1.0175	S  5	stimulus
54.975	n/a	S  1	response
57.0291	1.0175	S  5	stimulus
57.6736	n/a	S  3	response
59.4311	1.0175	S  5	stimulus
59.9811	n/a	S  1	response
61.6662	1.0175	S  4	stimulus
62.6535	n/a	S  3	response
63.8013	1.0175	S  5	stimulus
64.451	n/a	S  3	response
66.0531	1.0175	S  5	stimulus
66.6735	n/a	S  2	response
68.1048	1.0175	S  5	stimulus
68.732	n/a	S  2	response
70.3399	1.0175	S  5	stimulus
71.042	n/a	S  3	response
75.6443	1.0175	S  4	stimulus
76.8319	n/a	S  1	response
78.1296	1.0175	S  4	stimulus
79.0594	n/a	S  2	response
80.198	1.0175	S  4	stimulus
81.1279	n/a	S  2	response
82.3664	1.0175	S  5	stimulus
83.1467	n/a	S  2	response
85.0186	1.0175	S  4	stimulus
85.8629	n/a	S  1	response
87.7541	1.0175	S  4	stimulus
88.8003	n/a	S  3	response
89.8058	1.0175	S  4	stimulus
90.639	n/a	S  2	response
91.8741	1.0175	S  4	stimulus
92.6776	n/a	S  2	response
94.3929	1.0175	S  5	stimulus
95.0876	n/a	S  3	response
96.9283	1.0175	S  5	stimulus
97.6526	n/a	S  2	response
99.2802	1.0175	S  5	stimulus
100.0075	n/a	S  2	response
101.6154	1.0175	S  5	stimulus
102.2412	n/a	S  3	response
103.9673	1.0175	S  4	stimulus
104.9323	n/a	S  3	response
106.5194	n/a	S 10	stimulus
116.5276	1.0175	S  5	stimulus
117.4545	n/a	S  1	response
121.8319	1.0175	S  4	stimulus
123.0381	n/a	S  1	response
