onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
1.6307	3.0191	S  4	stimulus
4.6498	2.0183	S 11	stimulus
6.6682	1.8181	S 12	stimulus
7.7393	n/a	S  2	response
10.3044	1.8182	S 12	stimulus
11.898	n/a	S  1	response
13.1401	1.8181	S 12	stimulus
14.4542	n/a	S  2	response
16.693	3.0191	S  3	stimulus
19.7121	2.0183	S 11	stimulus
21.7304	1.8181	S 12	stimulus
22.6702	n/a	S  1	response
24.3659	1.8182	S 12	stimulus
25.4077	n/a	S  2	response
27.802	1.8182	S 12	stimulus
28.695	n/a	S  1	response
32.3557	3.0191	S  3	stimulus
35.3749	2.0183	S 11	stimulus
37.3932	1.8182	S 12	stimulus
38.4284	n/a	S  1	response
40.429	1.8182	S 12	stimulus
41.4834	n/a	S  1	response
43.4648	1.8182	S 12	stimulus
44.5983	n/a	S  1	response
47.7182	3.0191	S  4	stimulus
50.7374	2.0183	S 11	stimulus
52.7557	1.8182	S 12	stimulus
53.948	n/a	S  1	response
55.9916	1.8181	S 12	stimulus
57.0067	n/a	S  2	response
59.4278	1.8181	S 12	stimulus
60.2792	n/a	S  1	response
62.7805	3.0191	S  3	stimulus
65.7996	2.0183	S 11	stimulus
67.8179	1.8181	S 12	stimulus
68.7639	n/a	S  1	response
70.4534	1.8182	S 12	stimulus
71.7525	n/a	S  2	response
73.6894	1.8182	S 12	stimulus
75.0974	n/a	S  1	response
77.8594	3.0024	S  3	stimulus
80.8786	2.0183	S 11	stimulus
82.8969	1.8181	S 12	stimulus
84.0221	n/a	S  2	response
85.9327	1.8181	S 12	stimulus
86.9284	n/a	S  1	response
89.1686	1.8181	S 12	stimulus
89.832	n/a	S  2	response
93.5222	3.0191	S  4	stimulus
96.5413	2.0183	S 11	stimulus
98.5596	1.8182	S 12	stimulus
100.253	n/a	S  1	response
101.5954	1.8181	S 12	stimulus
102.5229	n/a	S  1	response
104.4311	1.8181	S 12	stimulus
105.2817	n/a	S  2	response
107.984	3.0191	S  3	stimulus
111.0031	2.0183	S 11	stimulus
113.0214	1.8181	S 12	stimulus
113.9965	n/a	S  2	response
115.6569	1.8181	S 12	stimulus
116.7888	n/a	S  2	response
118.6927	1.8181	S 12	stimulus
