onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0074	3.0191	S  4	stimulus
3.0265	2.0183	S 11	stimulus
5.0448	1.8181	S 12	stimulus
6.6785	n/a	S  1	response
8.681	1.8182	S 12	stimulus
9.781	n/a	S  2	response
11.917	1.8181	S 12	stimulus
13.7359	n/a	S  1	response
15.8702	3.0191	S  3	stimulus
18.8893	2.0183	S 11	stimulus
20.9076	1.818	S 12	stimulus
22.2443	n/a	S  1	response
24.1435	1.8181	S 12	stimulus
25.113	n/a	S  2	response
26.779	1.8181	S 12	stimulus
28.364	n/a	S  1	response
30.9323	3.0191	S  4	stimulus
33.9514	2.0183	S 11	stimulus
35.9697	1.8181	S 12	stimulus
37.3962	n/a	S  1	response
38.6052	1.8181	S 12	stimulus
39.7738	n/a	S  2	response
42.2415	1.8181	S 12	stimulus
44.3535	n/a	S  1	response
45.6943	3.0191	S  3	stimulus
48.7133	2.0183	S 11	stimulus
50.7316	1.8181	S 12	stimulus
52.0032	n/a	S  2	response
53.9676	1.8181	S 12	stimulus
55.0019	n/a	S  1	response
57.4037	1.8181	S 12	stimulus
58.4968	n/a	S  2	response
61.2568	3.0191	S  4	stimulus
64.2759	2.0183	S 11	stimulus
66.2942	1.8181	S 12	stimulus
67.9865	n/a	S  1	response
69.1298	1.8181	S 12	stimulus
71.2162	n/a	S  1	response
71.7653	1.8181	S 12	stimulus
72.825	n/a	S  1	response
75.5183	3.0191	S  4	stimulus
78.5374	2.0183	S 11	stimulus
80.5557	1.8181	S 12	stimulus
81.9959	n/a	S  1	response
83.1912	1.8181	S 12	stimulus
86.4271	1.8181	S 12	stimulus
90.8807	3.0191	S  4	stimulus
93.8998	2.0183	S 11	stimulus
95.9181	1.8181	S 12	stimulus
97.7429	n/a	S  2	response
99.3542	1.8181	S 12	stimulus
101.2653	n/a	S  1	response
102.9905	1.8181	S 12	stimulus
104.5626	n/a	S  1	response
107.0438	3.0191	S  3	stimulus
110.0629	2.0183	S 11	stimulus
112.0812	1.8181	S 12	stimulus
113.2886	n/a	S  1	response
114.7166	1.8181	S 12	stimulus
115.8199	n/a	S  2	response
117.7524	1.8181	S 12	stimulus
119.3972	n/a	S  1	response
121.6055	3.0191	S  3	stimulus
124.6246	2.0183	S 11	stimulus
126.6429	1.8181	S 12	stimulus
128.1843	n/a	S  2	response
129.4786	1.8181	S 12	stimulus
130.6305	n/a	S  1	response
132.7145	1.8181	S 12	stimulus
133.6616	n/a	S  1	response
136.6677	3.0191	S  4	stimulus
139.6868	2.0183	S 11	stimulus
141.7051	1.8181	S 12	stimulus
143.2439	n/a	S  1	response
145.1412	1.8181	S 12	stimulus
146.2124	n/a	S  2	response
148.7775	1.8181	S 12	stimulus
149.8511	n/a	S  1	response
152.3303	3.0191	S  3	stimulus
155.3494	2.0183	S 11	stimulus
157.3677	1.8181	S 12	stimulus
158.8607	n/a	S  2	response
160.2034	1.8181	S 12	stimulus
161.2607	n/a	S  1	response
163.2392	1.8181	S 12	stimulus
166.6904	n/a	S  1	response
167.2924	3.0191	S  4	stimulus
170.3115	2.0183	S 11	stimulus
172.3298	1.8181	S 12	stimulus
174.4003	n/a	S  1	response
175.9661	1.8181	S 12	stimulus
177.8125	n/a	S  2	response
179.4189	1.8181	S 12	stimulus
181.275	n/a	S  2	response
182.5714	10.0081	S 10	stimulus
192.5962	3.0191	S  4	stimulus
195.6153	2.0183	S 11	stimulus
197.6336	1.8181	S 12	stimulus
199.4593	n/a	S  2	response
200.269	1.8181	S 12	stimulus
202.258	n/a	S  2	response
203.3048	1.8181	S 12	stimulus
204.1367	n/a	S  1	response
207.7584	3.0191	S  3	stimulus
210.7775	2.0183	S 11	stimulus
212.7958	1.8181	S 12	stimulus
213.7638	n/a	S  2	response
215.6315	1.8181	S 12	stimulus
216.7738	n/a	S  2	response
218.8674	1.8181	S 12	stimulus
219.5448	n/a	S  2	response
223.0208	3.0191	S  4	stimulus
226.0399	2.0183	S 11	stimulus
228.0582	1.8181	S 12	stimulus
229.437	n/a	S  1	response
230.8938	1.8181	S 12	stimulus
232.0307	n/a	S  2	response
234.53	1.8181	S 12	stimulus
236.4081	n/a	S  2	response
238.5833	3.0191	S  3	stimulus
241.6024	2.0183	S 11	stimulus
243.6207	1.8181	S 12	stimulus
245.0202	n/a	S  1	response
246.4563	1.8181	S 12	stimulus
247.9364	n/a	S  2	response
249.8924	1.8181	S 12	stimulus
250.8875	n/a	S  1	response
253.6455	3.0024	S  3	stimulus
256.6479	2.0183	S 11	stimulus
258.6662	1.8181	S 12	stimulus
260.571	n/a	S  1	response
262.3191	1.8181	S 12	stimulus
263.2295	n/a	S  1	response
265.5551	1.8181	S 12	stimulus
266.6032	n/a	S  1	response
269.5083	3.0191	S  3	stimulus
272.5274	2.0183	S 11	stimulus
274.5457	1.8181	S 12	stimulus
276.1816	n/a	S  2	response
278.182	1.8181	S 12	stimulus
280.3115	n/a	S  2	response
281.0176	1.8181	S 12	stimulus
282.6427	n/a	S  2	response
285.0709	3.0191	S  4	stimulus
288.09	2.0183	S 11	stimulus
290.1083	1.8181	S 12	stimulus
291.6474	n/a	S  2	response
293.5444	1.8181	S 12	stimulus
295.0309	n/a	S  2	response
296.1798	1.8181	S 12	stimulus
297.2596	n/a	S  2	response
300.2331	3.0191	S  3	stimulus
303.2522	2.0183	S 11	stimulus
305.2705	1.8181	S 12	stimulus
306.4743	n/a	S  2	response
308.3063	1.8181	S 12	stimulus
309.298	n/a	S  1	response
310.9417	1.8181	S 12	stimulus
311.8554	n/a	S  2	response
314.2945	3.0024	S  3	stimulus
317.2969	2.0183	S 11	stimulus
319.3152	1.8181	S 12	stimulus
320.8313	n/a	S  2	response
322.351	1.8181	S 12	stimulus
323.1575	n/a	S  2	response
325.3867	1.8181	S 12	stimulus
327.5461	n/a	S  1	response
328.7394	3.0191	S  4	stimulus
331.7585	2.0183	S 11	stimulus
333.7768	1.8181	S 12	stimulus
334.8959	n/a	S  1	response
336.6125	1.8181	S 12	stimulus
337.777	n/a	S  1	response
340.2487	1.8181	S 12	stimulus
342.0044	n/a	S  1	response
343.8183	3.0024	S  3	stimulus
346.8207	2.0183	S 11	stimulus
348.839	1.8181	S 12	stimulus
350.0265	n/a	S  1	response
352.4753	1.8181	S 12	stimulus
353.5752	n/a	S  1	response
355.7112	1.8181	S 12	stimulus
356.9025	n/a	S  1	response
359.7645	3.0191	S  4	stimulus
362.7836	2.0183	S 11	stimulus
364.8019	1.8181	S 12	stimulus
366.2948	n/a	S  1	response
368.4382	1.8181	S 12	stimulus
370.9483	n/a	S  2	response
371.4739	1.8181	S 12	stimulus
372.8358	n/a	S  2	response
375.1269	10.0081	S 10	stimulus
