onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0028	1.0175	S  4	stimulus
1.0681	n/a	S  2	response
2.9218	1.0175	S  4	stimulus
3.7143	n/a	S  1	response
5.6574	1.0175	S  4	stimulus
6.8105	n/a	S  2	response
9.0101	1.0175	S  5	stimulus
10.0766	n/a	S  2	response
11.3954	1.0175	S  5	stimulus
12.1515	n/a	S  3	response
13.5972	1.0175	S  5	stimulus
14.5665	n/a	S  2	response
15.9157	1.0175	S  5	stimulus
16.6902	n/a	S  3	response
18.1175	1.0175	S  4	stimulus
18.9076	n/a	S  1	response
22.7046	1.0175	S  4	stimulus
24	n/a	S  3	response
24.9731	1.0175	S  4	stimulus
25.8649	n/a	S  2	response
27.4918	1.0175	S  5	stimulus
28.3098	n/a	S  1	response
30.3108	1.0175	S  5	stimulus
31.266	n/a	S  2	response
33.3966	1.0175	S  4	stimulus
34.3747	n/a	S  2	response
35.6985	1.0175	S  4	stimulus
36.4659	n/a	S  1	response
37.7502	1.0175	S  4	stimulus
39.0483	n/a	S  2	response
39.8018	1.0175	S  4	stimulus
40.8607	n/a	S  1	response
42.2038	1.0175	S  5	stimulus
43.3957	n/a	S  3	response
44.2555	1.0175	S  4	stimulus
45.4756	n/a	S  3	response
46.7742	1.0175	S  4	stimulus
51.6281	1.0175	S  5	stimulus
52.9179	n/a	S  3	response
54.4137	1.0175	S  5	stimulus
55.2103	n/a	S  2	response
56.5988	1.0175	S  5	stimulus
57.824	n/a	S  2	response
58.6505	1.0175	S  5	stimulus
59.2977	n/a	S  1	response
61.8698	1.0175	S  4	stimulus
62.9051	n/a	S  2	response
63.9548	1.0175	S  5	stimulus
64.7851	n/a	S  3	response
66.2734	1.0175	S  5	stimulus
66.745	n/a	S  1	response
68.5752	1.0175	S  5	stimulus
69.4137	n/a	S  3	response
71.3275	1.0175	S  5	stimulus
71.9836	n/a	S  1	response
76.4817	1.0175	S  4	stimulus
77.716	n/a	S  1	response
78.8336	1.0175	S  4	stimulus
79.5609	n/a	S  1	response
80.9019	1.0175	S  4	stimulus
81.8846	n/a	S  3	response
83.5541	1.0175	S  4	stimulus
84.4233	n/a	S  1	response
85.7392	1.0175	S  5	stimulus
86.5919	n/a	S  3	response
88.1579	1.0175	S  4	stimulus
89.0894	n/a	S  1	response
90.393	1.0175	S  4	stimulus
91.2556	n/a	S  1	response
93.8458	1.0175	S  4	stimulus
94.7555	n/a	S  3	response
96.3812	1.0175	S  5	stimulus
97.1891	n/a	S  3	response
99.1168	1.0175	S  5	stimulus
99.9803	n/a	S  1	response
101.2518	1.0175	S  5	stimulus
101.9665	n/a	S  3	response
103.3369	1.0175	S  5	stimulus
104.1615	n/a	S  1	response
105.5553	1.0175	S  4	stimulus
106.3313	n/a	S  3	response
107.8072	n/a	S 10	stimulus
117.8153	1.0175	S  5	stimulus
118.5447	n/a	S  1	response
124.5875	1.0175	S  4	stimulus
125.6984	n/a	S  1	response
127.0061	1.0175	S  4	stimulus
127.7508	n/a	S  3	response
129.0411	1.0175	S  4	stimulus
129.9482	n/a	S  3	response
132.1603	1.0175	S  4	stimulus
133.7456	n/a	S  2	response
134.9459	1.0175	S  5	stimulus
135.8106	n/a	S  3	response
137.448	1.0175	S  4	stimulus
138.4043	n/a	S  3	response
139.8833	1.0175	S  4	stimulus
140.7579	n/a	S  1	response
147.4895	1.0175	S  5	stimulus
148.414	n/a	S  2	response
150.542	1.0175	S  5	stimulus
151.5275	n/a	S  3	response
152.7271	1.0175	S  5	stimulus
153.7813	n/a	S  2	response
155.3959	1.0175	S  5	stimulus
156.1875	n/a	S  2	response
157.8813	1.0175	S  4	stimulus
159.0549	n/a	S  2	response
159.9329	1.0175	S  4	stimulus
160.9511	n/a	S  3	response
161.9679	1.0175	S  4	stimulus
162.8697	n/a	S  1	response
166.7051	1.0175	S  5	stimulus
167.3159	n/a	S  1	response
169.3406	1.0175	S  4	stimulus
170.5471	n/a	S  2	response
174.0111	1.0175	S  5	stimulus
174.7194	n/a	S  3	response
176.7299	1.0175	S  5	stimulus
177.2657	n/a	S  1	response
178.7649	1.0175	S  5	stimulus
179.3918	n/a	S  3	response
180.9667	1.0175	S  5	stimulus
181.6993	n/a	S  2	response
183.3353	1.0175	S  4	stimulus
184.0116	n/a	S  1	response
186.0709	1.0175	S  4	stimulus
187.2466	n/a	S  2	response
188.306	1.0175	S  4	stimulus
189.3378	n/a	S  1	response
190.708	1.0175	S  4	stimulus
191.8527	n/a	S  2	response
196.1958	1.0175	S  5	stimulus
197.3587	n/a	S  2	response
198.3809	1.0175	S  5	stimulus
199.205	n/a	S  1	response
200.6828	1.0175	S  5	stimulus
201.2987	n/a	S  1	response
203.1181	1.0175	S  4	stimulus
204.2486	n/a	S  2	response
205.5201	1.0175	S  5	stimulus
206.4647	n/a	S  3	response
208.8227	1.0175	S  5	stimulus
209.4684	n/a	S  2	response
211.1413	1.0175	S  4	stimulus
211.8621	n/a	S  1	response
213.66	1.0175	S  4	stimulus
214.9046	n/a	S  1	response
219.5648	1.0175	S  5	stimulus
220.3806	n/a	S  2	response
222.1669	1.0175	S  5	stimulus
222.7944	n/a	S  1	response
225.4363	1.0175	S  5	stimulus
226.173	n/a	S  2	response
228.0217	1.0175	S  4	stimulus
228.9078	n/a	S  2	response
232.6922	1.0175	S  5	stimulus
233.4815	n/a	S  2	response
234.8272	1.0175	S  5	stimulus
235.7302	n/a	S  1	response
237.5127	1.0175	S  5	stimulus
238.2077	n/a	S  1	response
240.632	1.0175	S  4	stimulus
241.6362	n/a	S  2	response
243.0673	1.0175	S  4	stimulus
