onset	duration	event_type	trial_type
9.424	n/a	S  5	stimulus
10.756	n/a	S  1	response
11.557	n/a	S  5	stimulus
12.3	n/a	S  3	response
13.774	n/a	S  5	stimulus
14.42	n/a	S  2	response
17.107	n/a	S  4	stimulus
17.972	n/a	S  1	response
19.29	n/a	S  4	stimulus
20.284	n/a	S  3	response
22.14	n/a	S  4	stimulus
23.284	n/a	S  1	response
24.307	n/a	S  4	stimulus
25.164	n/a	S  3	response
27.507	n/a	S  5	stimulus
28.34	n/a	S  3	response
32.506	n/a	S  5	stimulus
33.236	n/a	S  1	response
35.04	n/a	S  5	stimulus
35.684	n/a	S  3	response
37.373	n/a	S  4	stimulus
38.22	n/a	S  3	response
40.506	n/a	S  4	stimulus
41.348	n/a	S  1	response
42.956	n/a	S  5	stimulus
43.748	n/a	S  1	response
45.556	n/a	S  5	stimulus
46.252	n/a	S  2	response
47.823	n/a	S  5	stimulus
48.644	n/a	S  1	response
50.206	n/a	S  5	stimulus
50.94	n/a	S  2	response
52.423	n/a	S  4	stimulus
53.228	n/a	S  1	response
54.573	n/a	S  5	stimulus
55.3	n/a	S  1	response
57.622	n/a	S  5	stimulus
58.532	n/a	S  2	response
62.389	n/a	S  4	stimulus
63.284	n/a	S  3	response
64.722	n/a	S  4	stimulus
65.708	n/a	S  2	response
67.289	n/a	S  4	stimulus
68.068	n/a	S  2	response
69.939	n/a	S  4	stimulus
70.764	n/a	S  1	response
72.022	n/a	S  5	stimulus
72.74	n/a	S  3	response
74.089	n/a	S  4	stimulus
74.836	n/a	S  1	response
77.489	n/a	S  4	stimulus
78.26	n/a	S  2	response
79.989	n/a	S  4	stimulus
80.756	n/a	S  2	response
82.539	n/a	S  4	stimulus
83.532	n/a	S  3	response
87.705	n/a	S  5	stimulus
88.492	n/a	S  1	response
90.055	n/a	S  5	stimulus
90.796	n/a	S  2	response
92.822	n/a	S  5	stimulus
93.675	n/a	S  3	response
95.188	n/a	S  4	stimulus
96.035	n/a	S  1	response
97.255	n/a	S  4	stimulus
98.051	n/a	S  2	response
99.288	n/a	S  5	stimulus
99.955	n/a	S  2	response
101.338	n/a	S  5	stimulus
102.115	n/a	S  2	response
103.988	n/a	S  5	stimulus
104.875	n/a	S  3	response
106.671	n/a	S  5	stimulus
107.371	n/a	S  1	response
109.704	n/a	S  4	stimulus
110.587	n/a	S  1	response
112.138	n/a	S  4	stimulus
113.131	n/a	S  2	response
114.504	n/a	S  4	stimulus
115.323	n/a	S  2	response
116.654	n/a	S  5	stimulus
117.467	n/a	S  3	response
118.938	n/a	S 10	n/a
128.954	n/a	S  4	stimulus
129.915	n/a	S  1	response
134.404	n/a	S  5	stimulus
135.171	n/a	S  2	response
136.604	n/a	S  5	stimulus
137.251	n/a	S  1	response
138.637	n/a	S  5	stimulus
139.299	n/a	S  3	response
140.704	n/a	S  5	stimulus
141.347	n/a	S  3	response
142.97	n/a	S  4	stimulus
143.715	n/a	S  3	response
145.254	n/a	S  5	stimulus
146.003	n/a	S  1	response
148.087	n/a	S  5	stimulus
148.715	n/a	S  2	response
154.67	n/a	S  4	stimulus
155.467	n/a	S  3	response
156.92	n/a	S  4	stimulus
157.619	n/a	S  2	response
159.037	n/a	S  4	stimulus
159.811	n/a	S  3	response
161.303	n/a	S  4	stimulus
162.123	n/a	S  1	response
165.586	n/a	S  5	stimulus
166.347	n/a	S  1	response
168.003	n/a	S  5	stimulus
168.571	n/a	S  3	response
170.153	n/a	S  5	stimulus
170.891	n/a	S  1	response
174.52	n/a	S  4	stimulus
175.475	n/a	S  3	response
177.003	n/a	S  5	stimulus
177.675	n/a	S  2	response
181.753	n/a	S  4	stimulus
182.562	n/a	S  3	response
183.803	n/a	S  4	stimulus
184.858	n/a	S  2	response
186.503	n/a	S  4	stimulus
187.282	n/a	S  1	response
189.536	n/a	S  4	stimulus
190.466	n/a	S  3	response
191.869	n/a	S  5	stimulus
192.61	n/a	S  1	response
194.586	n/a	S  5	stimulus
195.338	n/a	S  2	response
197.069	n/a	S  5	stimulus
197.754	n/a	S  1	response
199.369	n/a	S  5	stimulus
200.194	n/a	S  2	response
208.535	n/a	S  4	stimulus
209.29	n/a	S  3	response
211.302	n/a	S  4	stimulus
211.994	n/a	S  2	response
213.485	n/a	S  5	stimulus
214.114	n/a	S  1	response
215.835	n/a	S  4	stimulus
216.618	n/a	S  1	response
217.985	n/a	S  4	stimulus
