onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0024	3.0191	S  3	stimulus
3.0215	2.0183	S 11	stimulus
5.0398	1.8181	S 12	stimulus
5.8479	n/a	S  1	response
8.4759	1.8181	S 12	stimulus
9.2691	n/a	S  1	response
11.912	1.8181	S 12	stimulus
12.6451	n/a	S  1	response
16.1655	3.0191	S  4	stimulus
19.1846	2.0183	S 11	stimulus
21.2029	1.8181	S 12	stimulus
22.7823	n/a	S  1	response
24.0385	1.8181	S 12	stimulus
24.9485	n/a	S  2	response
27.0743	1.8181	S 12	stimulus
28.1434	n/a	S  2	response
31.4278	3.0191	S  3	stimulus
34.4469	2.0183	S 11	stimulus
36.4652	1.8181	S 12	stimulus
37.6518	n/a	S  2	response
39.1006	1.8181	S 12	stimulus
40.0268	n/a	S  2	response
42.3366	1.8181	S 12	stimulus
42.9978	n/a	S  1	response
45.9895	3.0191	S  3	stimulus
49.0086	2.0183	S 11	stimulus
51.0269	1.8181	S 12	stimulus
51.8039	n/a	S  2	response
54.6632	1.8181	S 12	stimulus
55.4474	n/a	S  2	response
58.2995	1.8181	S 12	stimulus
59.1036	n/a	S  1	response
62.5529	3.0191	S  4	stimulus
65.572	2.0183	S 11	stimulus
67.5903	1.8181	S 12	stimulus
68.4195	n/a	S  1	response
70.2258	1.8181	S 12	stimulus
71.0082	n/a	S  2	response
73.4617	1.8181	S 12	stimulus
74.6542	n/a	S  1	response
77.5317	3.0024	S  3	stimulus
80.5341	2.0182	S 11	stimulus
82.5523	1.8183	S 12	stimulus
83.714	n/a	S  2	response
85.1879	1.8181	S 12	stimulus
85.8738	n/a	S  1	response
88.0235	1.8181	S 12	stimulus
89.1888	n/a	S  2	response
92.377	3.0191	S  3	stimulus
95.3961	2.0183	S 11	stimulus
97.4144	1.8181	S 12	stimulus
98.0134	n/a	S  1	response
100.2499	1.8182	S 12	stimulus
101.7808	n/a	S  1	response
103.2858	1.8181	S 12	stimulus
104.0745	n/a	S  2	response
106.8387	3.0024	S  4	stimulus
109.8411	2.0183	S 11	stimulus
111.8594	1.8181	S 12	stimulus
113.3417	n/a	S  2	response
115.0953	1.8181	S 12	stimulus
115.944	n/a	S  2	response
117.9309	1.8181	S 12	stimulus
118.6639	n/a	S  2	response
121.2003	3.0191	S  4	stimulus
124.2193	2.0183	S 11	stimulus
126.2377	1.8181	S 12	stimulus
