onset	duration	event_type	trial_type
10.73	n/a	S  5	stimulus
12.041	n/a	S  1	response
13.18	n/a	S  5	stimulus
14.025	n/a	S  3	response
15.713	n/a	S  4	stimulus
16.889	n/a	S  1	response
18.446	n/a	S  4	stimulus
19.385	n/a	S  2	response
21.246	n/a	S  4	stimulus
22.249	n/a	S  3	response
23.563	n/a	S  4	stimulus
24.425	n/a	S  1	response
25.846	n/a	S  5	stimulus
26.865	n/a	S  2	response
28.163	n/a	S  5	stimulus
29.033	n/a	S  2	response
33.513	n/a	S  5	stimulus
34.433	n/a	S  3	response
35.829	n/a	S  4	stimulus
37.153	n/a	S  2	response
38.762	n/a	S  5	stimulus
39.801	n/a	S  1	response
41.979	n/a	S  5	stimulus
42.729	n/a	S  3	response
44.179	n/a	S  5	stimulus
44.849	n/a	S  3	response
47.496	n/a	S  5	stimulus
48.145	n/a	S  1	response
50.095	n/a	S  4	stimulus
50.657	n/a	S  3	response
52.362	n/a	S  4	stimulus
53.345	n/a	S  1	response
54.662	n/a	S  4	stimulus
56.008	n/a	S  3	response
57.462	n/a	S  4	stimulus
58.376	n/a	S  1	response
59.962	n/a	S  5	stimulus
60.872	n/a	S  2	response
64.862	n/a	S  4	stimulus
65.88	n/a	S  1	response
67.395	n/a	S  4	stimulus
68.384	n/a	S  3	response
69.462	n/a	S  4	stimulus
71.528	n/a	S  4	stimulus
72.328	n/a	S  1	response
74.245	n/a	S  5	stimulus
74.896	n/a	S  1	response
76.745	n/a	S  4	stimulus
77.888	n/a	S  2	response
78.911	n/a	S  4	stimulus
79.888	n/a	S  1	response
81.145	n/a	S  4	stimulus
81.976	n/a	S  1	response
83.228	n/a	S  4	stimulus
84.24	n/a	S  3	response
88.094	n/a	S  5	stimulus
88.832	n/a	S  1	response
90.444	n/a	S  5	stimulus
91.296	n/a	S  2	response
92.478	n/a	S  5	stimulus
93.352	n/a	S  2	response
94.894	n/a	S  4	stimulus
95.976	n/a	S  1	response
97.111	n/a	S  4	stimulus
98.168	n/a	S  3	response
99.211	n/a	S  5	stimulus
100.096	n/a	S  3	response
101.377	n/a	S  5	stimulus
103.008	n/a	S  3	response
103.761	n/a	S  5	stimulus
104.52	n/a	S  1	response
106.094	n/a	S  5	stimulus
106.968	n/a	S  2	response
108.527	n/a	S  4	stimulus
109.6	n/a	S  2	response
111.161	n/a	S  5	stimulus
111.944	n/a	S  1	response
113.277	n/a	S  4	stimulus
114.344	n/a	S  2	response
115.327	n/a	S  4	stimulus
116.384	n/a	S  3	response
117.81	n/a	S 10	n/a
127.827	n/a	S  5	stimulus
128.768	n/a	S  1	response
132.877	n/a	S  5	stimulus
133.752	n/a	S  2	response
135.243	n/a	S  5	stimulus
135.896	n/a	S  2	response
137.577	n/a	S  5	stimulus
138.336	n/a	S  1	response
139.743	n/a	S  4	stimulus
140.663	n/a	S  2	response
142.126	n/a	S  4	stimulus
143.119	n/a	S  2	response
144.693	n/a	S  4	stimulus
145.703	n/a	S  3	response
147.393	n/a	S  5	stimulus
148.327	n/a	S  2	response
154.093	n/a	S  5	stimulus
155.055	n/a	S  2	response
156.709	n/a	S  4	stimulus
157.647	n/a	S  3	response
159.976	n/a	S  4	stimulus
161.151	n/a	S  2	response
162.393	n/a	S  4	stimulus
163.519	n/a	S  3	response
165.459	n/a	S  5	stimulus
166.239	n/a	S  1	response
167.959	n/a	S  5	stimulus
169.015	n/a	S  3	response
170.026	n/a	S  5	stimulus
171.287	n/a	S  1	response
175.309	n/a	S  5	stimulus
176.103	n/a	S  3	response
178.059	n/a	S  4	stimulus
178.975	n/a	S  3	response
183.125	n/a	S  5	stimulus
184.047	n/a	S  2	response
185.342	n/a	S  5	stimulus
186.207	n/a	S  1	response
187.392	n/a	S  5	stimulus
188.263	n/a	S  3	response
189.542	n/a	S  5	stimulus
190.407	n/a	S  2	response
192.542	n/a	S  4	stimulus
193.487	n/a	S  1	response
195.325	n/a	S  4	stimulus
196.087	n/a	S  3	response
198.542	n/a	S  4	stimulus
199.775	n/a	S  3	response
200.892	n/a	S  5	stimulus
201.679	n/a	S  3	response
208.758	n/a	S  4	stimulus
209.607	n/a	S  2	response
211.075	n/a	S  4	stimulus
211.871	n/a	S  2	response
213.208	n/a	S  4	stimulus
214.311	n/a	S  3	response
215.325	n/a	S  4	stimulus
216.223	n/a	S  1	response
218.375	n/a	S  5	stimulus
219.007	n/a	S  3	response
220.724	n/a	S  5	stimulus
221.407	n/a	S  1	response
224.058	n/a	S  5	stimulus
224.598	n/a	S  1	response
226.341	n/a	S  5	stimulus
227.214	n/a	S  2	response
231.391	n/a	S  4	stimulus
232.462	n/a	S  3	response
234.241	n/a	S  4	stimulus
235.374	n/a	S  2	response
236.407	n/a	S  4	stimulus
237.23	n/a	S  2	response
239.357	n/a	S  5	stimulus
240.126	n/a	S  3	response
245.457	n/a	S  5	stimulus
246.214	n/a	S  3	response
247.757	n/a	S  5	stimulus
248.59	n/a	S  2	response
250.324	n/a	S  5	stimulus
251.166	n/a	S  3	response
252.39	n/a	S  4	stimulus
253.246	n/a	S  1	response
254.44	n/a	S  4	stimulus
255.47	n/a	S  2	response
257.174	n/a	S 10	n/a
287.806	n/a	S  4	stimulus
289.11	n/a	S  3	response
290.656	n/a	S  4	stimulus
291.582	n/a	S  1	response
292.989	n/a	S  4	stimulus
293.894	n/a	S  3	response
296.056	n/a	S  5	stimulus
296.774	n/a	S  2	response
298.506	n/a	S  5	stimulus
299.222	n/a	S  3	response
301.389	n/a	S  5	stimulus
302.006	n/a	S  1	response
303.522	n/a	S  5	stimulus
304.206	n/a	S  1	response
305.706	n/a	S  4	stimulus
306.814	n/a	S  1	response
310.589	n/a	S  4	stimulus
311.885	n/a	S  3	response
313.655	n/a	S  4	stimulus
314.389	n/a	S  3	response
316.389	n/a	S  5	stimulus
317.109	n/a	S  3	response
318.472	n/a	S  5	stimulus
319.157	n/a	S  1	response
320.889	n/a	S  4	stimulus
321.845	n/a	S  2	response
