onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0105	1.0175	S  5	stimulus
1.3121	n/a	S  2	response
2.4625	1.0175	S  5	stimulus
3.2245	n/a	S  2	response
4.9979	1.0175	S  4	stimulus
5.9419	n/a	S  2	response
7.7334	1.0175	S  4	stimulus
8.6194	n/a	S  3	response
10.5357	1.0175	S  4	stimulus
11.4517	n/a	S  2	response
12.8542	1.0175	S  4	stimulus
13.5904	n/a	S  1	response
15.1394	1.0175	S  5	stimulus
15.6991	n/a	S  3	response
17.458	1.0175	S  5	stimulus
18.4277	n/a	S  1	response
22.7956	1.0175	S  5	stimulus
23.4525	n/a	S  2	response
25.1141	1.0175	S  4	stimulus
26.1387	n/a	S  3	response
28.0498	1.0175	S  5	stimulus
28.6386	n/a	S  1	response
31.2524	1.0175	S  5	stimulus
31.9261	n/a	S  3	response
33.4375	1.0175	S  5	stimulus
33.9685	n/a	S  2	response
36.7569	1.0175	S  5	stimulus
37.3971	n/a	S  3	response
39.359	1.0175	S  4	stimulus
40.4282	n/a	S  1	response
41.6275	1.0175	S  4	stimulus
42.5743	n/a	S  3	response
43.9126	1.0175	S  4	stimulus
44.7243	n/a	S  2	response
46.6982	1.0175	S  4	stimulus
47.4517	n/a	S  2	response
49.1836	1.0175	S  5	stimulus
49.7542	n/a	S  1	response
54.0875	1.0175	S  4	stimulus
54.9877	n/a	S  3	response
56.6229	1.0175	S  4	stimulus
57.6101	n/a	S  3	response
58.6912	1.0175	S  4	stimulus
59.5325	n/a	S  1	response
60.7596	1.0175	S  4	stimulus
61.575	n/a	S  2	response
63.4784	1.0175	S  5	stimulus
64.0462	n/a	S  1	response
65.9805	1.0175	S  4	stimulus
66.6635	n/a	S  1	response
68.1656	1.0175	S  4	stimulus
68.9884	n/a	S  2	response
70.4007	1.0175	S  4	stimulus
71.1234	n/a	S  1	response
72.4857	1.0175	S  4	stimulus
73.1796	n/a	S  1	response
77.3396	1.0175	S  5	stimulus
78.0069	n/a	S  2	response
79.6915	1.0175	S  5	stimulus
80.3631	n/a	S  2	response
81.7265	1.0175	S  5	stimulus
82.2893	n/a	S  1	response
84.1449	1.0178	S  4	stimulus
84.9605	n/a	S  2	response
86.3469	1.0175	S  4	stimulus
87.0178	n/a	S  1	response
88.4319	1.0175	S  5	stimulus
89.1502	n/a	S  1	response
90.5837	1.0175	S  5	stimulus
91.2515	n/a	S  2	response
92.9522	1.0175	S  5	stimulus
93.5352	n/a	S  3	response
95.2708	1.0175	S  5	stimulus
95.8714	n/a	S  2	response
97.7061	1.0175	S  4	stimulus
98.3562	n/a	S  1	response
100.3415	1.0175	S  5	stimulus
100.9523	n/a	S  3	response
102.4599	1.0175	S  4	stimulus
103.3235	n/a	S  2	response
104.5116	1.0175	S  4	stimulus
105.1985	n/a	S  2	response
106.9969	n/a	S 10	stimulus
117.005	1.0175	S  5	stimulus
117.9006	n/a	S  3	response
122.0424	1.0175	S  5	stimulus
122.6754	n/a	S  2	response
124.411	1.0175	S  5	stimulus
125.3378	n/a	S  3	response
126.7128	1.0175	S  5	stimulus
127.359	n/a	S  3	response
128.8813	1.0175	S  4	stimulus
129.6363	n/a	S  1	response
131.2665	1.0175	S  4	stimulus
132.2012	n/a	S  3	response
133.8353	1.0175	S  4	stimulus
134.8224	n/a	S  3	response
136.5374	1.0175	S  5	stimulus
137.1211	n/a	S  1	response
143.2429	1.0175	S  5	stimulus
143.8446	n/a	S  2	response
145.8616	1.0175	S  4	stimulus
146.5845	n/a	S  1	response
149.1143	1.0175	S  4	stimulus
150.6007	n/a	S  3	response
151.5329	1.0174	S  4	stimulus
152.2143	n/a	S  3	response
154.602	1.0174	S  5	stimulus
155.2042	n/a	S  3	response
157.104	1.0175	S  5	stimulus
157.6317	n/a	S  1	response
159.1724	1.0175	S  5	stimulus
159.8141	n/a	S  2	response
164.46	1.0175	S  5	stimulus
165.1676	n/a	S  2	response
167.2122	1.0175	S  4	stimulus
167.9263	n/a	S  1	response
172.283	1.0175	S  5	stimulus
172.9836	n/a	S  1	response
174.4848	1.0175	S  5	stimulus
174.9235	n/a	S  1	response
176.5364	1.0175	S  5	stimulus
177.0647	n/a	S  2	response
178.6881	1.0175	S  5	stimulus
179.1622	n/a	S  3	response
181.6906	1.0175	S  4	stimulus
182.3896	n/a	S  1	response
184.4762	1.0175	S  4	stimulus
185.5581	n/a	S  2	response
187.6954	1.0175	S  4	stimulus
188.5343	n/a	S  3	response
190.0473	1.0175	S  5	stimulus
190.653	n/a	S  2	response
197.9037	1.0175	S  4	stimulus
198.6652	n/a	S  2	response
200.2055	1.0175	S  4	stimulus
201.0589	n/a	S  3	response
202.3406	1.0175	S  4	stimulus
203.1151	n/a	S  3	response
204.459	1.0175	S  4	stimulus
205.2701	n/a	S  1	response
207.5114	1.0175	S  5	stimulus
208.0286	n/a	S  1	response
209.8633	1.0175	S  5	stimulus
210.4736	n/a	S  3	response
213.1993	1.0175	S  5	stimulus
213.7622	n/a	S  1	response
215.4845	1.0175	S  5	stimulus
215.9983	n/a	S  2	response
220.5219	1.0175	S  4	stimulus
221.5382	n/a	S  3	response
223.3742	1.0175	S  4	stimulus
223.9556	n/a	S  3	response
225.526	1.0175	S  4	stimulus
226.4169	n/a	S  2	response
228.495	1.0175	S  5	stimulus
229.1091	n/a	S  3	response
234.6	1.0173	S  5	stimulus
235.1414	n/a	S  1	response
236.8851	1.0175	S  5	stimulus
237.4301	n/a	S  3	response
239.4372	1.0175	S  5	stimulus
239.9225	n/a	S  1	response
241.5055	1.0175	S  4	stimulus
242.3299	n/a	S  2	response
243.5572	1.0175	S  4	stimulus
244.3774	n/a	S  1	response
246.2927	n/a	S 10	stimulus
