onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0068	3.0024	S  3	stimulus
3.0093	2.0183	S 11	stimulus
5.0275	1.8181	S 12	stimulus
6.2054	n/a	S  2	response
7.663	1.8181	S 12	stimulus
8.4791	n/a	S  1	response
10.8989	1.8181	S 12	stimulus
12.4989	n/a	S  1	response
14.9522	3.0191	S  3	stimulus
17.9713	2.0183	S 11	stimulus
19.9896	1.8181	S 12	stimulus
20.881	n/a	S  2	response
23.2422	1.8181	S 12	stimulus
25.2397	n/a	S  1	response
26.4782	1.8181	S 12	stimulus
27.4959	n/a	S  2	response
30.4314	3.0191	S  4	stimulus
33.4505	2.0183	S 11	stimulus
35.4688	1.8181	S 12	stimulus
37.4868	n/a	S  1	response
38.1042	1.8181	S 12	stimulus
39.6042	n/a	S  1	response
40.9565	1.8181	S 12	stimulus
42.2204	n/a	S  1	response
45.3101	3.0191	S  4	stimulus
48.3292	2.0183	S 11	stimulus
50.3475	1.8181	S 12	stimulus
51.3438	n/a	S  2	response
53.1831	1.8181	S 12	stimulus
54.4361	n/a	S  1	response
56.0354	1.8181	S 12	stimulus
57.2536	n/a	S  1	response
60.2888	3.0024	S  3	stimulus
63.2912	2.0183	S 11	stimulus
65.3095	1.8181	S 12	stimulus
66.1618	n/a	S  1	response
68.7457	1.8181	S 12	stimulus
69.6482	n/a	S  1	response
71.5813	1.8181	S 12	stimulus
73.0917	n/a	S  1	response
75.1341	3.0191	S  4	stimulus
78.1532	2.0183	S 11	stimulus
80.1715	1.8181	S 12	stimulus
81.4065	n/a	S  1	response
83.6076	1.8181	S 12	stimulus
85.0051	n/a	S  2	response
86.6434	1.8181	S 12	stimulus
88.0213	n/a	S  1	response
90.7968	3.0024	S  4	stimulus
93.7992	2.0183	S 11	stimulus
95.8175	1.8181	S 12	stimulus
96.8709	n/a	S  2	response
98.6531	1.8181	S 12	stimulus
100.4695	n/a	S  1	response
102.0892	1.8181	S 12	stimulus
103.5357	n/a	S  1	response
106.3427	3.0191	S  4	stimulus
109.3618	2.0183	S 11	stimulus
111.3801	1.8181	S 12	stimulus
113.0091	n/a	S  2	response
114.2157	1.8181	S 12	stimulus
115.4502	n/a	S  1	response
117.4516	1.8181	S 12	stimulus
118.614	n/a	S  1	response
121.4048	3.0024	S  3	stimulus
124.4239	2.0183	S 11	stimulus
126.4422	1.8181	S 12	stimulus
127.321	n/a	S  1	response
130.0785	1.8181	S 12	stimulus
131.1535	n/a	S  2	response
132.9141	1.8181	S 12	stimulus
133.7434	n/a	S  1	response
136.9674	3.0191	S  4	stimulus
139.9865	2.0183	S 11	stimulus
142.0048	1.8181	S 12	stimulus
143.1518	n/a	S  2	response
145.0406	1.8181	S 12	stimulus
145.8218	n/a	S  2	response
148.0764	1.8181	S 12	stimulus
149.3179	n/a	S  1	response
151.9295	3.0191	S  4	stimulus
154.9486	2.0183	S 11	stimulus
156.9669	1.8181	S 12	stimulus
158.0024	n/a	S  1	response
160.403	1.8181	S 12	stimulus
161.4861	n/a	S  1	response
163.0384	1.8181	S 12	stimulus
164.1961	n/a	S  2	response
166.9916	3.0191	S  3	stimulus
170.0107	2.0183	S 11	stimulus
172.029	1.8181	S 12	stimulus
173.0045	n/a	S  2	response
174.8647	1.8181	S 12	stimulus
175.7119	n/a	S  2	response
178.5009	1.8181	S 12	stimulus
179.5505	n/a	S  2	response
182.354	10.0081	S 10	stimulus
192.3621	3.0191	S  4	stimulus
195.3812	2.0183	S 11	stimulus
197.3995	1.8181	S 12	stimulus
198.2448	n/a	S  2	response
200.6355	1.8181	S 12	stimulus
201.8984	n/a	S  1	response
204.2717	1.8181	S 12	stimulus
205.0808	n/a	S  2	response
208.1248	3.0191	S  3	stimulus
211.144	2.0183	S 11	stimulus
213.1622	1.8181	S 12	stimulus
214.0118	n/a	S  2	response
215.7977	1.8181	S 12	stimulus
216.7355	n/a	S  1	response
218.8335	1.8181	S 12	stimulus
220.0042	n/a	S  2	response
222.7867	3.0191	S  3	stimulus
225.8058	2.0183	S 11	stimulus
227.8241	1.8181	S 12	stimulus
228.7051	n/a	S  1	response
230.8599	1.8181	S 12	stimulus
231.8325	n/a	S  1	response
233.4953	1.8181	S 12	stimulus
234.6299	n/a	S  1	response
238.049	3.0191	S  3	stimulus
241.0681	2.0183	S 11	stimulus
243.0864	1.8181	S 12	stimulus
244.1557	n/a	S  2	response
246.3223	1.8181	S 12	stimulus
247.1294	n/a	S  2	response
249.3581	1.8181	S 12	stimulus
250.4193	n/a	S  2	response
252.911	3.0191	S  3	stimulus
255.9301	2.0183	S 11	stimulus
