onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0109	3.0192	S  3	stimulus
3.0301	2.0183	S 11	stimulus
5.0484	1.8181	S 12	stimulus
6.0953	n/a	S  2	response
8.0842	1.8182	S 12	stimulus
9.0853	n/a	S  1	response
11.12	1.8181	S 12	stimulus
12.8089	n/a	S  1	response
15.2734	3.0191	S  3	stimulus
18.2925	2.0183	S 11	stimulus
20.3108	1.8181	S 12	stimulus
21.6061	n/a	S  2	response
23.7469	1.8181	S 12	stimulus
24.6398	n/a	S  1	response
27.3999	1.8181	S 12	stimulus
28.6884	n/a	S  2	response
31.5533	3.0191	S  4	stimulus
34.5724	2.0183	S 11	stimulus
36.5907	1.8182	S 12	stimulus
38.1119	n/a	S  1	response
39.4264	1.8181	S 12	stimulus
40.2544	n/a	S  1	response
42.0619	1.8181	S 12	stimulus
43.3229	n/a	S  2	response
46.3153	3.0191	S  3	stimulus
49.3344	2.0183	S 11	stimulus
51.3527	1.8181	S 12	stimulus
52.6328	n/a	S  1	response
53.9882	1.8182	S 12	stimulus
54.9152	n/a	S  1	response
57.6245	1.8181	S 12	stimulus
58.7876	n/a	S  1	response
61.3776	3.0191	S  3	stimulus
64.3967	2.0183	S 11	stimulus
66.415	1.8182	S 12	stimulus
67.4598	n/a	S  1	response
69.8511	1.8181	S 12	stimulus
71.0972	n/a	S  1	response
73.0871	1.8181	S 12	stimulus
74.3934	n/a	S  1	response
77.4406	3.0191	S  3	stimulus
80.4598	2.0183	S 11	stimulus
82.4781	1.8181	S 12	stimulus
83.5181	n/a	S  2	response
85.5139	1.8181	S 12	stimulus
86.723	n/a	S  2	response
88.7498	1.8181	S 12	stimulus
89.7217	n/a	S  2	response
92.9032	3.0191	S  3	stimulus
95.9223	2.0183	S 11	stimulus
97.9406	1.8181	S 12	stimulus
99.3114	n/a	S  1	response
101.1766	1.8182	S 12	stimulus
101.9938	n/a	S  1	response
104.8129	1.8182	S 12	stimulus
105.8949	n/a	S  2	response
108.3658	3.0191	S  3	stimulus
111.3849	2.0183	S 11	stimulus
113.4032	1.8181	S 12	stimulus
116.8394	1.8182	S 12	stimulus
118.6384	n/a	S  2	response
119.8752	1.8181	S 12	stimulus
120.6971	n/a	S  1	response
123.0277	3.0191	S  3	stimulus
126.0468	2.0183	S 11	stimulus
128.0652	1.8182	S 12	stimulus
129.9905	n/a	S  1	response
131.5013	1.8181	S 12	stimulus
132.403	n/a	S  2	response
134.7373	1.8182	S 12	stimulus
136.7541	n/a	S  2	response
138.5904	3.0191	S  4	stimulus
141.6095	2.0183	S 11	stimulus
143.6278	1.8181	S 12	stimulus
145.4201	n/a	S  2	response
146.6636	1.8181	S 12	stimulus
147.6026	n/a	S  1	response
