onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0062	3.0191	S  4	stimulus
3.0253	2.0183	S 11	stimulus
5.0436	1.8181	S 12	stimulus
6.0288	n/a	S  2	response
8.2796	1.8181	S 12	stimulus
9.2763	n/a	S  1	response
11.1152	1.8181	S 12	stimulus
12.481	n/a	S  2	response
14.568	3.0191	S  4	stimulus
17.5871	2.0183	S 11	stimulus
19.6054	1.8181	S 12	stimulus
20.5509	n/a	S  1	response
22.6411	1.8181	S 12	stimulus
24.1694	n/a	S  1	response
25.8771	1.8181	S 12	stimulus
26.7719	n/a	S  2	response
29.43	3.0191	S  4	stimulus
32.4491	2.0183	S 11	stimulus
34.4674	1.8181	S 12	stimulus
35.9303	n/a	S  1	response
37.1028	1.8181	S 12	stimulus
38.0465	n/a	S  1	response
40.3388	1.8181	S 12	stimulus
41.5777	n/a	S  1	response
44.5922	3.0191	S  3	stimulus
47.6113	2.0183	S 11	stimulus
49.6296	1.8181	S 12	stimulus
50.6698	n/a	S  2	response
53.2825	1.8181	S 12	stimulus
54.2349	n/a	S  1	response
56.1182	1.8181	S 12	stimulus
56.8546	n/a	S  2	response
60.0714	3.0191	S  3	stimulus
63.0905	2.0183	S 11	stimulus
65.1088	1.8181	S 12	stimulus
66.068	n/a	S  1	response
67.9444	1.8181	S 12	stimulus
69.2129	n/a	S  1	response
70.9802	1.8181	S 12	stimulus
72.0815	n/a	S  1	response
75.0334	3.0191	S  3	stimulus
78.0526	2.0183	S 11	stimulus
80.0708	1.8181	S 12	stimulus
80.9825	n/a	S  2	response
83.5069	1.8181	S 12	stimulus
84.3411	n/a	S  2	response
86.9431	1.8181	S 12	stimulus
87.9848	n/a	S  1	response
90.8962	3.0191	S  3	stimulus
93.9153	2.0183	S 11	stimulus
95.9336	1.8181	S 12	stimulus
96.8706	n/a	S  1	response
98.5691	1.8181	S 12	stimulus
99.4668	n/a	S  2	response
101.6049	1.8181	S 12	stimulus
102.5867	n/a	S  1	response
105.8583	3.0191	S  4	stimulus
108.8774	2.0183	S 11	stimulus
110.8957	1.8181	S 12	stimulus
112.3064	n/a	S  2	response
114.3318	1.8181	S 12	stimulus
115.1013	n/a	S  2	response
117.7679	1.8181	S 12	stimulus
118.6749	n/a	S  1	response
120.9205	3.0191	S  4	stimulus
123.9396	2.0183	S 11	stimulus
125.9579	1.8181	S 12	stimulus
126.9034	n/a	S  2	response
129.1938	1.8181	S 12	stimulus
130.0058	n/a	S  2	response
132.2296	1.8181	S 12	stimulus
133.1294	n/a	S  2	response
136.8834	3.0191	S  3	stimulus
139.9025	2.0183	S 11	stimulus
141.9208	1.8181	S 12	stimulus
142.9565	n/a	S  2	response
144.9566	1.8181	S 12	stimulus
145.824	n/a	S  2	response
147.9923	1.8181	S 12	stimulus
149.2925	n/a	S  1	response
152.546	3.0191	S  3	stimulus
155.5651	2.0183	S 11	stimulus
157.5834	1.8181	S 12	stimulus
158.791	n/a	S  1	response
161.0195	1.8181	S 12	stimulus
162.0059	n/a	S  1	response
164.0553	1.8181	S 12	stimulus
165.0095	n/a	S  1	response
168.0085	3.0191	S  3	stimulus
171.0276	2.0183	S 11	stimulus
173.0459	1.8181	S 12	stimulus
174.0079	n/a	S  2	response
176.6822	1.8182	S 12	stimulus
177.8841	n/a	S  2	response
179.3176	1.8181	S 12	stimulus
180.0915	n/a	S  2	response
183.2708	10.0081	S 10	stimulus
193.2789	3.0191	S  4	stimulus
196.298	2.0183	S 11	stimulus
198.3163	1.8181	S 12	stimulus
199.6846	n/a	S  1	response
201.5523	1.8181	S 12	stimulus
202.4845	n/a	S  1	response
204.3879	1.8181	S 12	stimulus
205.5782	n/a	S  2	response
208.4411	3.0191	S  3	stimulus
211.4602	2.0183	S 11	stimulus
213.4785	1.8181	S 12	stimulus
214.7702	n/a	S  2	response
216.9147	1.8181	S 12	stimulus
217.7177	n/a	S  2	response
219.5501	1.8181	S 12	stimulus
220.5213	n/a	S  1	response
224.0037	3.0191	S  3	stimulus
227.0228	2.0183	S 11	stimulus
229.0411	1.8181	S 12	stimulus
229.9385	n/a	S  1	response
231.8767	1.8181	S 12	stimulus
232.8272	n/a	S  1	response
235.1127	1.8181	S 12	stimulus
236.012	n/a	S  1	response
239.1826	3.0191	S  4	stimulus
242.2017	2.0183	S 11	stimulus
244.22	1.8181	S 12	stimulus
245.353	n/a	S  1	response
246.8555	1.8181	S 12	stimulus
248.5716	n/a	S  1	response
250.4918	1.8181	S 12	stimulus
251.2627	n/a	S  2	response
253.9612	3.0191	S  4	stimulus
256.9803	2.0183	S 11	stimulus
258.9986	1.8181	S 12	stimulus
260.2137	n/a	S  1	response
262.6349	1.8181	S 12	stimulus
264.1061	n/a	S  2	response
266.071	1.8181	S 12	stimulus
267.1972	n/a	S  2	response
269.4237	3.0191	S  4	stimulus
272.4428	2.0183	S 11	stimulus
274.4611	1.8181	S 12	stimulus
275.5357	n/a	S  2	response
278.0974	1.8181	S 12	stimulus
279.418	n/a	S  2	response
281.5335	1.8181	S 12	stimulus
282.4941	n/a	S  1	response
284.7861	3.0191	S  4	stimulus
287.8052	2.0183	S 11	stimulus
289.8235	1.8181	S 12	stimulus
291.1226	n/a	S  2	response
293.2596	1.8181	S 12	stimulus
294.785	n/a	S  1	response
296.0952	1.8181	S 12	stimulus
297.0662	n/a	S  2	response
300.0484	3.0191	S  4	stimulus
303.0675	2.0183	S 11	stimulus
305.0858	1.8181	S 12	stimulus
306.1921	n/a	S  1	response
307.9215	1.8181	S 12	stimulus
308.9232	n/a	S  2	response
310.7571	1.8181	S 12	stimulus
311.4594	n/a	S  2	response
314.9104	3.0191	S  3	stimulus
317.9295	2.0183	S 11	stimulus
319.9478	1.8181	S 12	stimulus
320.849	n/a	S  1	response
322.7835	1.8181	S 12	stimulus
323.7139	n/a	S  1	response
326.0194	1.8181	S 12	stimulus
326.8951	n/a	S  1	response
330.473	3.0191	S  4	stimulus
333.4921	2.0183	S 11	stimulus
335.5104	1.8181	S 12	stimulus
336.8648	n/a	S  1	response
338.346	1.8181	S 12	stimulus
340.2733	n/a	S  1	response
341.9823	1.8181	S 12	stimulus
342.9682	n/a	S  2	response
346.4526	3.0191	S  3	stimulus
349.4717	2.0183	S 11	stimulus
351.49	1.8181	S 12	stimulus
352.3579	n/a	S  1	response
354.9094	1.8181	S 12	stimulus
356.0341	n/a	S  2	response
357.5449	1.8181	S 12	stimulus
358.6715	n/a	S  1	response
361.0977	3.0191	S  3	stimulus
364.1168	2.0183	S 11	stimulus
366.1351	1.8181	S 12	stimulus
367.0349	n/a	S  2	response
368.7706	1.8181	S 12	stimulus
369.4924	n/a	S  2	response
372.0065	1.8181	S 12	stimulus
372.7009	n/a	S  2	response
375.1591	10.0081	S 10	stimulus
