onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0115	1.0175	S  4	stimulus
0.8418	n/a	S  1	response
2.0464	1.0175	S  4	stimulus
2.9854	n/a	S  3	response
4.1815	1.0175	S  4	stimulus
4.9791	n/a	S  1	response
7.4341	1.0175	S  5	stimulus
8.0177	n/a	S  2	response
9.7193	1.0175	S  5	stimulus
10.2638	n/a	S  3	response
11.8376	1.0175	S  5	stimulus
12.3738	n/a	S  1	response
14.323	1.0175	S  5	stimulus
14.89	n/a	S  2	response
16.3579	1.0175	S  4	stimulus
16.9848	n/a	S  3	response
21.8457	1.0175	S  4	stimulus
23.0084	n/a	S  3	response
24.7147	1.0175	S  4	stimulus
25.7709	n/a	S  2	response
27.3334	1.0175	S  5	stimulus
27.9545	n/a	S  3	response
29.5853	1.0175	S  5	stimulus
30.1293	n/a	S  1	response
31.787	1.0175	S  4	stimulus
32.4806	n/a	S  1	response
34.5559	1.0175	S  4	stimulus
35.3292	n/a	S  1	response
37.4583	1.0175	S  4	stimulus
38.3341	n/a	S  2	response
39.8102	1.0175	S  4	stimulus
41.4727	n/a	S  3	response
41.9285	1.0175	S  5	stimulus
42.7015	n/a	S  3	response
44.0969	1.0175	S  4	stimulus
44.7376	n/a	S  1	response
46.3988	1.0175	S  4	stimulus
47.2174	n/a	S  2	response
50.7356	1.0175	S  5	stimulus
51.3048	n/a	S  1	response
53.2042	1.0176	S  5	stimulus
53.7422	n/a	S  2	response
56.2734	1.0175	S  5	stimulus
56.7834	n/a	S  1	response
58.9088	1.0175	S  5	stimulus
59.397	n/a	S  3	response
60.9605	1.0175	S  4	stimulus
62.0444	n/a	S  3	response
63.3624	1.0175	S  5	stimulus
63.8231	n/a	S  2	response
65.6142	1.0175	S  5	stimulus
66.0755	n/a	S  3	response
67.6826	1.0175	S  5	stimulus
68.153	n/a	S  3	response
69.7175	1.0173	S  5	stimulus
70.2567	n/a	S  2	response
74.5214	1.0175	S  4	stimulus
75.5351	n/a	S  2	response
77.6906	1.0175	S  4	stimulus
78.4188	n/a	S  1	response
80.0092	1.0175	S  4	stimulus
81.1163	n/a	S  3	response
82.0608	1.0174	S  5	stimulus
82.6186	n/a	S  2	response
84.5628	1.0175	S  4	stimulus
85.3135	n/a	S  1	response
86.6478	1.0175	S  4	stimulus
87.3872	n/a	S  3	response
88.8663	1.0175	S  4	stimulus
89.7059	n/a	S  2	response
91.6018	1.0175	S  4	stimulus
92.2794	n/a	S  3	response
94.5375	1.0175	S  5	stimulus
95.0506	n/a	S  1	response
96.6225	1.0175	S  5	stimulus
97.1593	n/a	S  2	response
99.2746	1.0175	S  5	stimulus
99.7805	n/a	S  2	response
101.4431	1.0175	S  4	stimulus
102.5329	n/a	S  3	response
103.5281	1.0175	S  5	stimulus
104.0715	n/a	S  3	response
105.88	n/a	S 10	stimulus
115.888	1.0175	S  5	stimulus
116.8148	n/a	S  2	response
121.7928	1.0175	S  4	stimulus
122.5234	n/a	S  3	response
124.2948	1.0175	S  4	stimulus
124.9596	n/a	S  1	response
126.7801	1.0175	S  4	stimulus
127.8594	n/a	S  2	response
129.0486	1.0175	S  4	stimulus
129.9182	n/a	S  3	response
131.8842	1.0175	S  5	stimulus
132.5382	n/a	S  2	response
135.0701	1.0175	S  4	stimulus
136.0204	n/a	S  2	response
137.4387	1.0175	S  4	stimulus
138.2527	n/a	S  3	response
144.5277	1.0175	S  5	stimulus
145.2176	n/a	S  1	response
146.963	1.0175	S  5	stimulus
147.52	n/a	S  3	response
149.3816	1.0175	S  5	stimulus
149.9273	n/a	S  1	response
151.7002	1.0175	S  5	stimulus
152.346	n/a	S  2	response
154.9194	1.0175	S  4	stimulus
155.8734	n/a	S  1	response
157.655	1.0175	S  4	stimulus
158.547	n/a	S  2	response
160.2737	1.0175	S  4	stimulus
160.9706	n/a	S  3	response
164.9608	1.0175	S  5	stimulus
165.5005	n/a	S  1	response
167.663	1.0175	S  4	stimulus
168.5604	n/a	S  3	response
174.4851	1.0175	S  5	stimulus
175.2539	n/a	S  3	response
176.6869	1.0175	S  5	stimulus
177.2763	n/a	S  2	response
179.6059	1.0175	S  5	stimulus
180.1338	n/a	S  3	response
182.0245	1.0175	S  5	stimulus
182.5424	n/a	S  1	response
185.1104	1.0175	S  4	stimulus
186.0922	n/a	S  2	response
187.3789	1.0175	S  4	stimulus
188.0134	n/a	S  2	response
189.8142	1.0175	S  4	stimulus
190.7084	n/a	S  3	response
192.0493	1.0175	S  4	stimulus
192.7957	n/a	S  1	response
199.4219	1.0175	S  5	stimulus
200.0492	n/a	S  1	response
201.4734	1.0176	S  5	stimulus
202.0242	n/a	S  3	response
203.5419	1.0175	S  5	stimulus
204.149	n/a	S  2	response
205.9438	1.0175	S  4	stimulus
206.9438	n/a	S  3	response
207.9954	1.0175	S  5	stimulus
208.5126	n/a	S  3	response
210.0471	1.0175	S  5	stimulus
210.5876	n/a	S  1	response
213.3164	1.0175	S  4	stimulus
214.4186	n/a	S  2	response
215.5182	1.0175	S  4	stimulus
216.1449	n/a	S  2	response
221.2895	1.0175	S  5	stimulus
221.8522	n/a	S  3	response
224.4086	1.0175	S  5	stimulus
224.9169	n/a	S  1	response
227.311	1.0175	S  5	stimulus
227.9044	n/a	S  1	response
229.6295	1.0175	S  4	stimulus
230.4231	n/a	S  3	response
233.7495	1.0175	S  5	stimulus
234.2492	n/a	S  2	response
235.8178	1.0175	S  5	stimulus
236.3754	n/a	S  1	response
239.0704	1.0175	S  5	stimulus
239.5614	n/a	S  3	response
241.7059	1.0175	S  4	stimulus
242.3114	n/a	S  1	response
244.2413	1.0175	S  4	stimulus
245.0988	n/a	S  1	response
246.3263	n/a	S 10	stimulus
