onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.004	3.0191	S  3	stimulus
3.0231	2.0183	S 11	stimulus
5.0414	1.8181	S 12	stimulus
5.8949	n/a	S  1	response
8.2774	1.8181	S 12	stimulus
9.1548	n/a	S  1	response
10.9128	1.8181	S 12	stimulus
11.7135	n/a	S  1	response
15.3665	3.0191	S  3	stimulus
18.3856	2.0183	S 11	stimulus
20.4039	1.8181	S 12	stimulus
20.8745	n/a	S  1	response
23.84	1.8181	S 12	stimulus
24.7193	n/a	S  1	response
26.8758	1.8182	S 12	stimulus
28.3692	n/a	S  2	response
30.9291	3.0191	S  4	stimulus
33.9483	2.0183	S 11	stimulus
35.9666	1.8181	S 12	stimulus
37.1403	n/a	S  2	response
38.8022	1.8181	S 12	stimulus
39.7877	n/a	S  1	response
42.2383	1.8181	S 12	stimulus
43.8001	n/a	S  2	response
46.2916	3.0191	S  3	stimulus
49.3108	2.0183	S 11	stimulus
51.3291	1.8181	S 12	stimulus
53.3485	n/a	S  2	response
54.7652	1.8182	S 12	stimulus
55.7947	n/a	S  1	response
57.801	1.8181	S 12	stimulus
58.6347	n/a	S  1	response
62.3547	3.0191	S  3	stimulus
65.3738	2.0183	S 11	stimulus
67.3921	1.8181	S 12	stimulus
68.2194	n/a	S  1	response
71.0284	1.8181	S 12	stimulus
72.0655	n/a	S  2	response
73.6639	1.8181	S 12	stimulus
74.5679	n/a	S  1	response
77.417	3.0191	S  3	stimulus
80.4361	2.0183	S 11	stimulus
82.4544	1.8181	S 12	stimulus
83.4577	n/a	S  1	response
86.074	1.8181	S 12	stimulus
86.7751	n/a	S  2	response
89.5101	1.8181	S 12	stimulus
90.865	n/a	S  1	response
93.3633	3.0191	S  3	stimulus
96.3824	2.0183	S 11	stimulus
98.4007	1.8181	S 12	stimulus
99.5897	n/a	S  1	response
101.0362	1.8182	S 12	stimulus
101.9159	n/a	S  1	response
103.8718	1.8181	S 12	stimulus
104.7271	n/a	S  1	response
108.0252	3.0191	S  4	stimulus
111.0443	2.0183	S 11	stimulus
113.0626	1.8181	S 12	stimulus
114.0806	n/a	S  1	response
115.6981	1.8181	S 12	stimulus
116.5318	n/a	S  1	response
119.3344	1.8181	S 12	stimulus
120.1629	n/a	S  1	response
122.6871	3.0191	S  3	stimulus
125.7063	2.0183	S 11	stimulus
127.7246	1.8181	S 12	stimulus
128.7614	n/a	S  1	response
130.7604	1.8181	S 12	stimulus
131.5301	n/a	S  2	response
133.3959	1.8181	S 12	stimulus
134.4325	n/a	S  1	response
137.4492	3.0191	S  4	stimulus
140.4683	2.0183	S 11	stimulus
142.4866	1.8181	S 12	stimulus
143.7547	n/a	S  2	response
145.5224	1.8182	S 12	stimulus
146.2734	n/a	S  1	response
148.5582	1.8181	S 12	stimulus
149.3508	n/a	S  2	response
152.9117	3.0191	S  4	stimulus
155.9309	2.0183	S 11	stimulus
157.9492	1.8181	S 12	stimulus
159.028	n/a	S  2	response
161.5855	1.8182	S 12	stimulus
162.0542	n/a	S  1	response
165.0216	1.8181	S 12	stimulus
165.9728	n/a	S  1	response
168.5912	3.0191	S  4	stimulus
171.6103	2.0183	S 11	stimulus
173.6286	1.8181	S 12	stimulus
174.7214	n/a	S  1	response
177.0647	1.8181	S 12	stimulus
178.1637	n/a	S  1	response
180.3007	1.8181	S 12	stimulus
181.0974	n/a	S  2	response
183.6534	10.0081	S 10	stimulus
193.6616	3.0191	S  4	stimulus
196.6807	2.0183	S 11	stimulus
198.699	1.8181	S 12	stimulus
199.7719	n/a	S  1	response
201.3345	1.8181	S 12	stimulus
202.3406	n/a	S  2	response
204.7706	1.8181	S 12	stimulus
205.7842	n/a	S  2	response
209.0241	3.0191	S  4	stimulus
212.0432	2.0183	S 11	stimulus
214.0615	1.8182	S 12	stimulus
215.6077	n/a	S  2	response
217.6978	1.8181	S 12	stimulus
218.6014	n/a	S  1	response
220.5335	1.8181	S 12	stimulus
221.4363	n/a	S  2	response
224.3866	3.0191	S  4	stimulus
227.4057	2.0183	S 11	stimulus
229.424	1.8182	S 12	stimulus
231.0085	n/a	S  1	response
232.2597	1.8181	S 12	stimulus
233.0659	n/a	S  1	response
235.4956	1.8182	S 12	stimulus
236.3033	n/a	S  2	response
239.8492	3.0191	S  3	stimulus
242.8683	2.0183	S 11	stimulus
244.8866	1.8182	S 12	stimulus
245.7319	n/a	S  2	response
248.1226	1.8182	S 12	stimulus
248.863	n/a	S  2	response
250.9582	1.8181	S 12	stimulus
251.5667	n/a	S  2	response
255.0115	3.0191	S  4	stimulus
258.0306	2.0183	S 11	stimulus
260.0489	1.8181	S 12	stimulus
261.2401	n/a	S  2	response
262.6844	1.8181	S 12	stimulus
263.9151	n/a	S  1	response
265.7202	1.8182	S 12	stimulus
267.0575	n/a	S  2	response
269.3732	3.0191	S  3	stimulus
272.3923	2.0183	S 11	stimulus
274.4106	1.8182	S 12	stimulus
275.3849	n/a	S  2	response
277.0461	1.8182	S 12	stimulus
277.7397	n/a	S  2	response
279.6816	1.8181	S 12	stimulus
280.4721	n/a	S  1	response
283.6348	3.0191	S  4	stimulus
286.6539	2.0183	S 11	stimulus
288.6722	1.8181	S 12	stimulus
289.9693	n/a	S  1	response
291.5079	1.8182	S 12	stimulus
292.6992	n/a	S  1	response
294.5437	1.8181	S 12	stimulus
296.1016	n/a	S  2	response
298.4969	3.0191	S  3	stimulus
301.516	2.0183	S 11	stimulus
303.5343	1.8181	S 12	stimulus
304.184	n/a	S  1	response
306.37	1.8182	S 12	stimulus
307.2126	n/a	S  1	response
309.2056	1.8181	S 12	stimulus
309.7975	n/a	S  2	response
312.9587	3.0191	S  3	stimulus
315.9778	2.0183	S 11	stimulus
317.9961	1.8181	S 12	stimulus
319.061	n/a	S  1	response
321.2321	1.8181	S 12	stimulus
322.0535	n/a	S  1	response
324.8684	1.8182	S 12	stimulus
326.3071	n/a	S  2	response
328.8216	3.0191	S  3	stimulus
331.8407	2.0183	S 11	stimulus
333.859	1.8182	S 12	stimulus
334.8456	n/a	S  2	response
336.8948	1.8182	S 12	stimulus
337.6167	n/a	S  1	response
340.1308	1.8182	S 12	stimulus
340.7179	n/a	S  2	response
344.7846	3.0191	S  4	stimulus
347.8037	2.0183	S 11	stimulus
349.822	1.8181	S 12	stimulus
350.8876	n/a	S  1	response
352.8578	1.8181	S 12	stimulus
353.81	n/a	S  1	response
355.8936	1.8181	S 12	stimulus
356.7075	n/a	S  2	response
359.7467	3.0191	S  4	stimulus
362.7659	2.0183	S 11	stimulus
364.7842	1.8181	S 12	stimulus
365.9272	n/a	S  1	response
368.4205	1.8181	S 12	stimulus
369.8171	n/a	S  1	response
371.6564	1.8181	S 12	stimulus
372.5282	n/a	S  1	response
375.1092	10.0082	S 10	stimulus
