onset	duration	event_type	trial_type
27.727	n/a	S  1	n/a
27.743	n/a	S  2	stimulus
269.12	n/a	S 10	n/a
298.596	n/a	S  1	n/a
298.603	n/a	S  4	stimulus
659.894	n/a	S 11	n/a
