onset	duration	event_type	trial_type
10.216	n/a	S  3	stimulus
13.233	n/a	S 11	n/a
15.249	n/a	S 12	stimulus
16.257	n/a	S  1	response
18.499	n/a	S 12	stimulus
19.313	n/a	S  1	response
21.733	n/a	S 12	stimulus
22.505	n/a	S  1	response
25.882	n/a	S  4	stimulus
28.916	n/a	S 11	n/a
30.932	n/a	S 12	stimulus
32.713	n/a	S  2	response
33.766	n/a	S 12	stimulus
35.057	n/a	S  2	response
36.599	n/a	S 12	stimulus
37.721	n/a	S  1	response
40.949	n/a	S  3	stimulus
43.982	n/a	S 11	n/a
45.999	n/a	S 12	stimulus
47.281	n/a	S  1	response
48.832	n/a	S 12	stimulus
49.633	n/a	S  1	response
52.465	n/a	S 12	stimulus
53.297	n/a	S  1	response
56.515	n/a	S  4	stimulus
59.548	n/a	S 11	n/a
61.565	n/a	S 12	stimulus
62.521	n/a	S  1	response
65.198	n/a	S 12	stimulus
67.16	n/a	S  2	response
68.831	n/a	S 12	stimulus
71.312	n/a	S  1	response
72.481	n/a	S  4	stimulus
75.498	n/a	S 11	n/a
77.514	n/a	S 12	stimulus
78.712	n/a	S  2	response
81.148	n/a	S 12	stimulus
82.248	n/a	S  2	response
84.381	n/a	S 12	stimulus
85.28	n/a	S  1	response
88.648	n/a	S  3	stimulus
91.681	n/a	S 11	n/a
93.697	n/a	S 12	stimulus
94.672	n/a	S  1	response
97.331	n/a	S 12	stimulus
98.152	n/a	S  1	response
100.181	n/a	S 12	stimulus
101.2	n/a	S  2	response
104.33	n/a	S  3	stimulus
107.347	n/a	S 11	n/a
109.364	n/a	S 12	stimulus
110.504	n/a	S  2	response
112.014	n/a	S 12	stimulus
112.968	n/a	S  1	response
115.447	n/a	S 12	stimulus
116.248	n/a	S  1	response
119.497	n/a	S  3	stimulus
122.513	n/a	S 11	n/a
124.53	n/a	S 12	stimulus
126.2	n/a	S  2	response
128.18	n/a	S 12	stimulus
128.84	n/a	S  1	response
131.613	n/a	S 12	stimulus
132.744	n/a	S  2	response
136.28	n/a	S  4	stimulus
139.313	n/a	S 11	n/a
141.33	n/a	S 12	stimulus
142.608	n/a	S  1	response
144.363	n/a	S 12	stimulus
145.44	n/a	S  2	response
147.796	n/a	S 12	stimulus
149.039	n/a	S  1	response
151.963	n/a	S  3	stimulus
154.979	n/a	S 11	n/a
156.996	n/a	S 12	stimulus
157.959	n/a	S  2	response
160.046	n/a	S 12	stimulus
160.767	n/a	S  1	response
162.879	n/a	S 12	stimulus
163.743	n/a	S  2	response
166.829	n/a	S  4	stimulus
169.845	n/a	S 11	n/a
171.862	n/a	S 12	stimulus
173.071	n/a	S  2	response
175.095	n/a	S 12	stimulus
175.895	n/a	S  1	response
178.729	n/a	S 12	stimulus
179.263	n/a	S  2	response
182.878	n/a	S  3	stimulus
185.895	n/a	S 11	n/a
187.912	n/a	S 12	stimulus
189.007	n/a	S  2	response
191.162	n/a	S 12	stimulus
192.071	n/a	S  1	response
193.812	n/a	S 12	stimulus
194.711	n/a	S  2	response
197.661	n/a	S 10	n/a
205.678	n/a	S  3	stimulus
208.694	n/a	S 11	n/a
210.711	n/a	S 12	stimulus
211.607	n/a	S  1	response
214.161	n/a	S 12	stimulus
214.759	n/a	S  2	response
217.194	n/a	S 12	stimulus
218.623	n/a	S  1	response
220.661	n/a	S  3	stimulus
223.677	n/a	S 11	n/a
225.694	n/a	S 12	stimulus
226.807	n/a	S  2	response
228.744	n/a	S 12	stimulus
229.431	n/a	S  1	response
231.377	n/a	S 12	stimulus
232.303	n/a	S  2	response
234.944	n/a	S  4	stimulus
237.96	n/a	S 11	n/a
239.977	n/a	S 12	stimulus
240.998	n/a	S  1	response
242.81	n/a	S 12	stimulus
243.526	n/a	S  1	response
246.244	n/a	S 12	stimulus
247.286	n/a	S  2	response
250.293	n/a	S  3	stimulus
253.327	n/a	S 11	n/a
255.343	n/a	S 12	stimulus
256.43	n/a	S  2	response
258.177	n/a	S 12	stimulus
259.206	n/a	S  2	response
261.026	n/a	S 12	stimulus
261.806	n/a	S  1	response
264.176	n/a	S  4	stimulus
267.193	n/a	S 11	n/a
269.21	n/a	S 12	stimulus
270.278	n/a	S  1	response
272.843	n/a	S 12	stimulus
274.07	n/a	S  1	response
276.276	n/a	S 12	stimulus
277.15	n/a	S  2	response
279.526	n/a	S  3	stimulus
282.543	n/a	S 11	n/a
284.559	n/a	S 12	stimulus
285.574	n/a	S  2	response
288.192	n/a	S 12	stimulus
288.99	n/a	S  1	response
291.242	n/a	S 12	stimulus
291.95	n/a	S  2	response
295.509	n/a	S  3	stimulus
298.526	n/a	S 11	n/a
300.542	n/a	S 12	stimulus
301.582	n/a	S  1	response
303.975	n/a	S 12	stimulus
304.846	n/a	S  1	response
307.609	n/a	S 12	stimulus
308.206	n/a	S  2	response
311.975	n/a	S  4	stimulus
314.992	n/a	S 11	n/a
317.008	n/a	S 12	stimulus
317.997	n/a	S  2	response
319.842	n/a	S 12	stimulus
321.101	n/a	S  2	response
323.475	n/a	S 12	stimulus
324.397	n/a	S  1	response
327.541	n/a	S  3	stimulus
330.558	n/a	S 11	n/a
332.575	n/a	S 12	stimulus
333.429	n/a	S  2	response
335.608	n/a	S 12	stimulus
336.261	n/a	S  2	response
338.841	n/a	S 12	stimulus
340.053	n/a	S  2	response
341.991	n/a	S  3	stimulus
345.024	n/a	S 11	n/a
347.041	n/a	S 12	stimulus
347.981	n/a	S  1	response
349.674	n/a	S 12	stimulus
350.509	n/a	S  1	response
353.307	n/a	S 12	stimulus
354.149	n/a	S  1	response
356.757	n/a	S  4	stimulus
359.791	n/a	S 11	n/a
361.807	n/a	S 12	stimulus
363.173	n/a	S  2	response
364.441	n/a	S 12	stimulus
365.429	n/a	S  2	response
367.274	n/a	S 12	stimulus
368.045	n/a	S  1	response
371.224	n/a	S  4	stimulus
374.24	n/a	S 11	n/a
376.257	n/a	S 12	stimulus
378.253	n/a	S  2	response
379.307	n/a	S 12	stimulus
380.509	n/a	S  2	response
381.94	n/a	S 12	stimulus
383.077	n/a	S  1	response
386.307	n/a	S 10	n/a
394.323	n/a	S  4	stimulus
397.34	n/a	S 11	n/a
399.356	n/a	S 12	stimulus
400.372	n/a	S  1	response
402.39	n/a	S 12	stimulus
403.164	n/a	S  1	response
405.023	n/a	S 12	stimulus
405.932	n/a	S  1	response
408.773	n/a	S  4	stimulus
411.789	n/a	S 11	n/a
413.806	n/a	S 12	stimulus
415.148	n/a	S  2	response
417.239	n/a	S 12	stimulus
419.532	n/a	S  2	response
420.072	n/a	S 12	stimulus
421.82	n/a	S  2	response
424.622	n/a	S  4	stimulus
427.639	n/a	S 11	n/a
429.656	n/a	S 12	stimulus
430.852	n/a	S  1	response
432.289	n/a	S 12	stimulus
433.34	n/a	S  2	response
435.322	n/a	S 12	stimulus
436.364	n/a	S  1	response
439.072	n/a	S  4	stimulus
442.089	n/a	S 11	n/a
444.105	n/a	S 12	stimulus
444.948	n/a	S  1	response
446.738	n/a	S 12	stimulus
447.98	n/a	S  1	response
449.372	n/a	S 12	stimulus
450.476	n/a	S  2	response
453.222	n/a	S  4	stimulus
456.238	n/a	S 11	n/a
458.255	n/a	S 12	stimulus
459.94	n/a	S  2	response
461.305	n/a	S 12	stimulus
462.068	n/a	S  1	response
464.938	n/a	S 12	stimulus
465.78	n/a	S  2	response
468.788	n/a	S  3	stimulus
471.821	n/a	S 11	n/a
473.838	n/a	S 12	stimulus
475.404	n/a	S  2	response
476.871	n/a	S 12	stimulus
478.708	n/a	S  1	response
479.721	n/a	S 12	stimulus
482.107	n/a	S  1	response
483.971	n/a	S  3	stimulus
487.004	n/a	S 11	n/a
489.021	n/a	S 12	stimulus
489.851	n/a	S  1	response
492.054	n/a	S 12	stimulus
492.979	n/a	S  1	response
495.287	n/a	S 12	stimulus
496.339	n/a	S  1	response
499.254	n/a	S  3	stimulus
502.27	n/a	S 11	n/a
504.287	n/a	S 12	stimulus
505.139	n/a	S  1	response
507.92	n/a	S 12	stimulus
508.723	n/a	S  2	response
511.553	n/a	S 12	stimulus
512.667	n/a	S  1	response
515.303	n/a	S  4	stimulus
518.32	n/a	S 11	n/a
520.337	n/a	S 12	stimulus
521.347	n/a	S  1	response
523.17	n/a	S 12	stimulus
524.227	n/a	S  2	response
526.203	n/a	S 12	stimulus
527.283	n/a	S  2	response
530.353	n/a	S  3	stimulus
533.386	n/a	S 11	n/a
535.403	n/a	S 12	stimulus
536.563	n/a	S  2	response
538.636	n/a	S 12	stimulus
539.523	n/a	S  1	response
542.069	n/a	S 12	stimulus
542.747	n/a	S  2	response
545.619	n/a	S  4	stimulus
548.636	n/a	S 11	n/a
550.652	n/a	S 12	stimulus
552.139	n/a	S  2	response
553.286	n/a	S 12	stimulus
554.195	n/a	S  2	response
