onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0107	1.0175	S  4	stimulus
0.6429	n/a	S  1	response
2.0457	1.0175	S  4	stimulus
3.2027	n/a	S  2	response
4.1141	1.0175	S  4	stimulus
4.889	n/a	S  1	response
7.1999	1.0175	S  5	stimulus
7.9289	n/a	S  1	response
9.2683	1.0175	S  5	stimulus
10.0163	n/a	S  2	response
11.3366	1.0175	S  5	stimulus
12.065	n/a	S  2	response
13.6718	1.0175	S  5	stimulus
14.1937	n/a	S  1	response
16.4241	1.0175	S  4	stimulus
17.1861	n/a	S  1	response
20.761	1.0175	S  4	stimulus
21.8498	n/a	S  1	response
22.9461	1.0175	S  4	stimulus
24.1334	n/a	S  2	response
24.9977	1.0175	S  5	stimulus
25.8409	n/a	S  3	response
27.7833	1.0175	S  5	stimulus
28.2446	n/a	S  1	response
30.1019	1.0175	S  4	stimulus
31.0995	n/a	S  3	response
32.8208	1.0175	S  4	stimulus
33.4706	n/a	S  1	response
35.2561	1.0175	S  4	stimulus
36.1931	n/a	S  3	response
38.5588	1.0175	S  4	stimulus
39.7605	n/a	S  3	response
40.6105	1.0175	S  5	stimulus
41.7717	n/a	S  3	response
42.8456	1.0175	S  4	stimulus
44.4466	n/a	S  2	response
45.1641	1.0175	S  4	stimulus
45.9065	n/a	S  2	response
49.8513	1.0175	S  5	stimulus
50.5752	n/a	S  2	response
52.2032	1.0175	S  5	stimulus
53.0777	n/a	S  1	response
54.405	1.0175	S  5	stimulus
55.33	n/a	S  2	response
56.6235	1.0175	S  5	stimulus
57.2637	n/a	S  1	response
58.7419	1.0175	S  4	stimulus
59.4499	n/a	S  2	response
61.8277	1.0175	S  5	stimulus
62.4898	n/a	S  3	response
63.9127	1.0175	S  5	stimulus
64.551	n/a	S  1	response
66.0478	1.0175	S  5	stimulus
66.541	n/a	S  1	response
68.6833	1.0175	S  5	stimulus
69.516	n/a	S  2	response
74.9551	1.0175	S  4	stimulus
76.1182	n/a	S  3	response
77.4404	1.0175	S  4	stimulus
78.3518	n/a	S  1	response
79.8424	1.0175	S  4	stimulus
80.6143	n/a	S  1	response
82.0108	1.0175	S  4	stimulus
82.903	n/a	S  2	response
84.1959	1.0175	S  5	stimulus
85.1192	n/a	S  2	response
86.2309	1.0175	S  4	stimulus
87.3029	n/a	S  1	response
88.8664	1.0175	S  4	stimulus
89.6753	n/a	S  3	response
90.9848	1.0175	S  5	stimulus
91.624	n/a	S  1	response
93.737	1.0175	S  4	stimulus
94.5927	n/a	S  2	response
95.9054	1.0175	S  5	stimulus
96.5152	n/a	S  1	response
98.1406	1.0175	S  5	stimulus
98.8775	n/a	S  3	response
100.3424	1.0175	S  5	stimulus
101.0924	n/a	S  2	response
102.4775	1.0175	S  4	stimulus
103.0749	n/a	S  1	response
105.0129	n/a	S 10	stimulus
115.021	1.0175	S  5	stimulus
116.0646	n/a	S  3	response
120.2419	1.0175	S  4	stimulus
120.9782	n/a	S  1	response
123.1776	1.0175	S  4	stimulus
124.0693	n/a	S  2	response
125.3628	1.0175	S  4	stimulus
126.2193	n/a	S  1	response
127.5312	1.0175	S  4	stimulus
128.3255	n/a	S  3	response
130.15	1.0175	S  5	stimulus
131.1367	n/a	S  2	response
132.4018	1.0175	S  4	stimulus
133.3266	n/a	S  2	response
134.9039	1.0175	S  4	stimulus
135.7479	n/a	S  2	response
142.9771	1.0175	S  5	stimulus
144.0737	n/a	S  3	response
145.8294	1.0175	S  5	stimulus
146.6274	n/a	S  3	response
148.0312	1.0175	S  5	stimulus
148.7548	n/a	S  2	response
151.2171	1.0175	S  5	stimulus
151.6698	n/a	S  1	response
155.1704	1.0175	S  4	stimulus
156.4322	n/a	S  3	response
157.4055	1.0175	S  4	stimulus
158.2058	n/a	S  2	response
159.4739	1.0175	S  4	stimulus
160.4333	n/a	S  2	response
164.1944	1.0175	S  5	stimulus
165.0082	n/a	S  3	response
166.5963	1.0175	S  4	stimulus
167.7181	n/a	S  3	response
170.8164	1.0175	S  5	stimulus
171.4767	n/a	S  2	response
174.0357	1.0175	S  5	stimulus
174.4829	n/a	S  1	response
176.3543	1.0175	S  5	stimulus
177.1029	n/a	S  3	response
178.6895	1.0175	S  5	stimulus
179.4952	n/a	S  2	response
182.0422	1.0175	S  4	stimulus
183.0964	n/a	S  3	response
184.7444	1.0175	S  4	stimulus
185.9076	n/a	S  1	response
186.7961	1.0175	S  4	stimulus
187.6638	n/a	S  3	response
189.2314	1.0175	S  4	stimulus
190.3325	n/a	S  2	response
196.6875	1.0175	S  5	stimulus
197.4785	n/a	S  3	response
199.5231	1.0175	S  5	stimulus
200.231	n/a	S  2	response
201.9918	1.0175	S  5	stimulus
202.4371	n/a	S  1	response
204.2603	1.0175	S  4	stimulus
204.8333	n/a	S  2	response
206.8457	1.0175	S  5	stimulus
207.5107	n/a	S  3	response
209.3478	1.0175	S  5	stimulus
210.1032	n/a	S  2	response
211.7664	1.0175	S  4	stimulus
212.7655	n/a	S  3	response
214.6187	1.0175	S  4	stimulus
215.318	n/a	S  3	response
220.7237	1.0175	S  5	stimulus
221.5629	n/a	S  2	response
222.9922	1.0175	S  5	stimulus
223.8677	n/a	S  3	response
225.561	1.0175	S  5	stimulus
225.9764	n/a	S  1	response
228.6301	1.0175	S  4	stimulus
229.4676	n/a	S  1	response
233.4007	1.0175	S  5	stimulus
234.0074	n/a	S  1	response
236.0195	1.0175	S  5	stimulus
236.7336	n/a	S  3	response
238.4381	1.0175	S  5	stimulus
239.1523	n/a	S  3	response
241.2571	1.0175	S  4	stimulus
242.2523	n/a	S  2	response
243.6257	1.0175	S  4	stimulus
244.3285	n/a	S  1	response
245.9442	n/a	S 10	stimulus
