onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
2.6546	3.0191	S  4	stimulus
5.6737	2.0183	S 11	stimulus
7.692	1.8182	S 12	stimulus
9.2436	n/a	S  1	response
11.1281	1.818	S 12	stimulus
12.4098	n/a	S  2	response
13.7636	1.8182	S 12	stimulus
14.7847	n/a	S  1	response
17.3165	3.0191	S  3	stimulus
20.3357	2.0183	S 11	stimulus
22.354	1.8181	S 12	stimulus
23.442	n/a	S  1	response
24.9895	1.8181	S 12	stimulus
25.9632	n/a	S  2	response
28.2254	1.8182	S 12	stimulus
29.4244	n/a	S  1	response
31.9785	3.0191	S  3	stimulus
34.9976	2.0183	S 11	stimulus
37.0159	1.8182	S 12	stimulus
37.8704	n/a	S  1	response
40.6522	1.8182	S 12	stimulus
41.9015	n/a	S  1	response
43.4879	1.8182	S 12	stimulus
44.539	n/a	S  1	response
47.1409	3.0191	S  3	stimulus
50.16	2.0183	S 11	stimulus
52.1783	1.8182	S 12	stimulus
54.325	n/a	S  2	response
55.2141	1.8182	S 12	stimulus
56.4962	n/a	S  2	response
58.8504	1.8182	S 12	stimulus
59.2474	n/a	S  2	response
62.9038	3.0191	S  4	stimulus
65.9229	2.0183	S 11	stimulus
67.9412	1.8182	S 12	stimulus
68.7059	n/a	S  1	response
70.5767	1.8182	S 12	stimulus
71.837	n/a	S  2	response
73.8127	1.8181	S 12	stimulus
75.0357	n/a	S  1	response
77.6658	3.0191	S  3	stimulus
80.6849	2.0183	S 11	stimulus
82.7033	1.8182	S 12	stimulus
83.9055	n/a	S  2	response
85.5389	1.8182	S 12	stimulus
86.2842	n/a	S  1	response
88.975	1.8182	S 12	stimulus
90.5403	n/a	S  2	response
92.528	3.0191	S  4	stimulus
95.5471	2.0183	S 11	stimulus
97.5654	1.8181	S 12	stimulus
99.2238	n/a	S  2	response
100.2009	1.8181	S 12	stimulus
101.7038	n/a	S  1	response
103.2367	1.8181	S 12	stimulus
104.7274	n/a	S  1	response
107.29	3.0191	S  3	stimulus
110.3091	2.0183	S 11	stimulus
112.3275	1.8181	S 12	stimulus
