onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.7716	3.0191	S  3	stimulus
3.7907	2.0183	S 11	stimulus
5.809	1.8181	S 12	stimulus
6.7483	n/a	S  1	response
8.4445	1.8181	S 12	stimulus
9.3795	n/a	S  1	response
11.6804	1.8181	S 12	stimulus
12.5244	n/a	S  2	response
15.9339	3.0191	S  3	stimulus
18.953	2.0183	S 11	stimulus
20.9713	1.8182	S 12	stimulus
21.9928	n/a	S  2	response
23.8236	1.8181	S 12	stimulus
24.7027	n/a	S  1	response
26.8594	1.8181	S 12	stimulus
27.8238	n/a	S  1	response
30.896	3.0191	S  3	stimulus
33.9151	2.0183	S 11	stimulus
35.9334	1.8181	S 12	stimulus
37.0584	n/a	S  2	response
38.5688	1.8181	S 12	stimulus
39.5484	n/a	S  1	response
41.4044	1.8181	S 12	stimulus
42.2896	n/a	S  1	response
45.5578	3.0191	S  3	stimulus
48.5769	2.0183	S 11	stimulus
50.5952	1.8181	S 12	stimulus
51.6693	n/a	S  2	response
53.2307	1.8181	S 12	stimulus
54.4504	n/a	S  1	response
56.8669	1.8181	S 12	stimulus
58.1402	n/a	S  2	response
61.4039	3.0191	S  4	stimulus
64.423	2.0183	S 11	stimulus
66.4413	1.8181	S 12	stimulus
67.445	n/a	S  1	response
69.4771	1.8181	S 12	stimulus
70.361	n/a	S  1	response
72.5129	1.8181	S 12	stimulus
73.3635	n/a	S  2	response
77.0666	3.0191	S  3	stimulus
80.0857	2.0183	S 11	stimulus
82.104	1.8181	S 12	stimulus
83.6719	n/a	S  1	response
85.1398	1.8181	S 12	stimulus
86.1068	n/a	S  1	response
88.1755	1.8181	S 12	stimulus
89.0041	n/a	S  1	response
91.8285	3.0024	S  3	stimulus
94.8476	2.0183	S 11	stimulus
96.8659	1.8181	S 12	stimulus
97.9489	n/a	S  1	response
100.1018	1.8181	S 12	stimulus
101.41	n/a	S  2	response
102.9375	1.8181	S 12	stimulus
103.7287	n/a	S  1	response
107.1909	3.0191	S  3	stimulus
110.21	2.0183	S 11	stimulus
112.2283	1.8181	S 12	stimulus
113.1995	n/a	S  2	response
115.8646	1.8181	S 12	stimulus
116.817	n/a	S  2	response
118.9003	1.8181	S 12	stimulus
119.7544	n/a	S  1	response
123.0537	3.0191	S  3	stimulus
126.0728	2.0183	S 11	stimulus
128.0911	1.8181	S 12	stimulus
129.1153	n/a	S  1	response
131.5272	1.8181	S 12	stimulus
132.3838	n/a	S  1	response
134.1627	1.8181	S 12	stimulus
134.92	n/a	S  2	response
138.316	3.0191	S  4	stimulus
141.3351	2.0183	S 11	stimulus
143.3534	1.8181	S 12	stimulus
144.2336	n/a	S  2	response
146.7895	1.8181	S 12	stimulus
147.6847	n/a	S  2	response
150.4258	1.8181	S 12	stimulus
151.3333	n/a	S  1	response
154.379	3.0024	S  3	stimulus
157.3981	2.0183	S 11	stimulus
159.4164	1.8181	S 12	stimulus
160.4217	n/a	S  2	response
162.6523	1.8181	S 12	stimulus
163.544	n/a	S  2	response
165.2878	1.8181	S 12	stimulus
166.1727	n/a	S  1	response
168.6405	3.0191	S  4	stimulus
171.6596	2.0183	S 11	stimulus
173.6779	1.8181	S 12	stimulus
175.1711	n/a	S  1	response
176.7137	1.8181	S 12	stimulus
177.6723	n/a	S  1	response
