onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0169	1.0175	S  4	stimulus
1.375	n/a	S  2	response
2.669	1.0175	S  4	stimulus
3.395	n/a	S  3	response
5.4045	1.0175	S  5	stimulus
5.9824	n/a	S  1	response
7.6563	1.0175	S  5	stimulus
8.1824	n/a	S  1	response
10.2251	1.0175	S  5	stimulus
10.7636	n/a	S  3	response
12.4769	1.0175	S  5	stimulus
13.0046	n/a	S  1	response
14.5118	1.0175	S  4	stimulus
15.3021	n/a	S  2	response
17.3808	1.0175	S  4	stimulus
18.2382	n/a	S  1	response
22.535	1.0175	S  4	stimulus
23.2655	n/a	S  1	response
24.8535	1.0175	S  4	stimulus
25.6354	n/a	S  3	response
28.0561	1.0175	S  5	stimulus
28.6128	n/a	S  2	response
30.9084	1.0175	S  5	stimulus
31.3814	n/a	S  1	response
33.8441	1.0175	S  4	stimulus
34.3991	n/a	S  3	response
35.9958	1.0175	S  4	stimulus
36.8088	n/a	S  2	response
38.3477	1.0175	S  4	stimulus
38.9412	n/a	S  2	response
40.5494	1.0175	S  4	stimulus
41.1411	n/a	S  3	response
42.8179	1.0175	S  5	stimulus
43.3872	n/a	S  3	response
45.42	1.0175	S  5	stimulus
46.0021	n/a	S  2	response
48.0054	1.0175	S  5	stimulus
48.5758	n/a	S  1	response
53.193	1.0175	S  4	stimulus
53.9294	n/a	S  1	response
56.1453	1.0175	S  5	stimulus
56.6517	n/a	S  3	response
58.3638	1.0175	S  5	stimulus
58.8379	n/a	S  1	response
60.4655	1.0175	S  5	stimulus
60.9366	n/a	S  1	response
62.734	1.0175	S  5	stimulus
63.1767	n/a	S  3	response
65.0191	1.0175	S  4	stimulus
65.8301	n/a	S  1	response
67.5045	1.0175	S  4	stimulus
68.2588	n/a	S  3	response
70.0065	1.0175	S  5	stimulus
70.4424	n/a	S  1	response
72.2917	1.0175	S  5	stimulus
72.9174	n/a	S  2	response
79.5475	1.0175	S  4	stimulus
80.4333	n/a	S  2	response
81.9494	1.0175	S  4	stimulus
82.7357	n/a	S  2	response
84.2346	1.0175	S  4	stimulus
84.9607	n/a	S  1	response
86.3863	1.0175	S  4	stimulus
87.1593	n/a	S  3	response
88.855	1.0175	S  5	stimulus
89.468	n/a	S  3	response
91.0067	1.0175	S  5	stimulus
91.6129	n/a	S  2	response
93.4253	1.0175	S  4	stimulus
94.1541	n/a	S  1	response
96.0608	1.0175	S  4	stimulus
96.6165	n/a	S  1	response
99.0632	1.0175	S  4	stimulus
99.7726	n/a	S  2	response
101.5652	1.0175	S  5	stimulus
102.0875	n/a	S  2	response
103.817	1.0175	S  5	stimulus
104.2625	n/a	S  3	response
106.1022	1.0175	S  5	stimulus
106.7249	n/a	S  2	response
108.1705	1.0175	S  5	stimulus
108.6986	n/a	S  2	response
111.2397	n/a	S 10	stimulus
121.2477	1.0175	S  4	stimulus
121.9956	n/a	S  1	response
125.4845	1.0175	S  4	stimulus
126.2654	n/a	S  2	response
127.6695	1.0175	S  4	stimulus
128.5765	n/a	S  3	response
129.8713	1.0175	S  4	stimulus
130.7003	n/a	S  2	response
132.0064	1.0175	S  5	stimulus
132.5876	n/a	S  1	response
134.3583	1.0175	S  5	stimulus
134.8963	n/a	S  3	response
136.7769	1.0175	S  4	stimulus
137.5337	n/a	S  1	response
138.9786	1.0175	S  4	stimulus
139.6174	n/a	S  2	response
147.0852	1.0175	S  5	stimulus
147.7083	n/a	S  2	response
149.5705	1.0175	S  5	stimulus
150.067	n/a	S  2	response
151.7222	1.0175	S  5	stimulus
152.2757	n/a	S  1	response
153.8573	1.0175	S  5	stimulus
154.423	n/a	S  3	response
156.0757	1.0175	S  4	stimulus
156.7492	n/a	S  1	response
158.8446	1.0175	S  4	stimulus
159.4766	n/a	S  2	response
161.7803	1.0175	S  4	stimulus
162.3966	n/a	S  3	response
166.751	1.0175	S  5	stimulus
167.365	n/a	S  2	response
169.3364	1.0175	S  4	stimulus
170.0262	n/a	S  3	response
174.257	1.0175	S  5	stimulus
174.8522	n/a	S  3	response
176.5088	1.0175	S  5	stimulus
177.0184	n/a	S  2	response
179.1943	1.0175	S  5	stimulus
179.7246	n/a	S  3	response
181.7964	1.0175	S  5	stimulus
182.3695	n/a	S  2	response
184.5319	1.0175	S  4	stimulus
185.3394	n/a	S  1	response
186.8338	1.0175	S  4	stimulus
187.538	n/a	S  3	response
189.2357	1.0175	S  4	stimulus
189.7779	n/a	S  1	response
191.5042	1.0175	S  4	stimulus
192.3328	n/a	S  2	response
199.7275	1.0175	S  5	stimulus
200.275	n/a	S  2	response
202.0627	1.0175	S  5	stimulus
202.6587	n/a	S  3	response
204.3979	1.0175	S  5	stimulus
204.8737	n/a	S  1	response
206.533	1.0175	S  5	stimulus
207.1074	n/a	S  3	response
208.6847	1.0175	S  4	stimulus
209.5546	n/a	S  3	response
211.4369	1.0175	S  5	stimulus
212.2558	n/a	S  1	response
214.2225	1.0175	S  4	stimulus
215.002	n/a	S  1	response
216.6578	1.0175	S  4	stimulus
217.322	n/a	S  3	response
221.862	1.0174	S  5	stimulus
222.438	n/a	S  3	response
224.1472	1.0175	S  5	stimulus
225.0554	n/a	S  2	response
226.1988	1.0175	S  5	stimulus
226.6553	n/a	S  1	response
229.1512	1.0175	S  4	stimulus
230.0965	n/a	S  2	response
233.8717	1.0175	S  5	stimulus
234.415	n/a	S  3	response
236.0734	1.0175	S  5	stimulus
236.6487	n/a	S  1	response
238.2252	1.0175	S  4	stimulus
238.8162	n/a	S  2	response
241.5278	1.0175	S  4	stimulus
242.0522	n/a	S  3	response
243.813	1.0175	S  4	stimulus
244.6746	n/a	S  3	response
246.4985	n/a	S 10	stimulus
