onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.01	1.0175	S  5	stimulus
1.3226	n/a	S  3	response
2.0784	1.0175	S  5	stimulus
2.69	n/a	S  1	response
5.1475	1.0175	S  5	stimulus
5.6699	n/a	S  3	response
8.4836	1.0175	S  4	stimulus
9.3098	n/a	S  1	response
10.8188	1.0175	S  4	stimulus
11.6086	n/a	S  2	response
13.3542	1.0175	S  4	stimulus
14.0548	n/a	S  1	response
15.5393	1.0175	S  4	stimulus
16.8197	n/a	S  2	response
18.2082	1.0175	S  5	stimulus
18.7897	n/a	S  3	response
24.4132	1.0175	S  5	stimulus
25.1619	n/a	S  1	response
27.032	1.0175	S  5	stimulus
27.9393	n/a	S  3	response
30.3847	1.0175	S  4	stimulus
31.2193	n/a	S  1	response
33.2037	1.0175	S  4	stimulus
34.3392	n/a	S  2	response
35.7057	1.0175	S  5	stimulus
36.4516	n/a	S  3	response
38.2578	1.0175	S  5	stimulus
38.7954	n/a	S  2	response
40.3929	1.0175	S  5	stimulus
40.9615	n/a	S  3	response
42.7114	1.0175	S  5	stimulus
43.4064	n/a	S  3	response
45.3136	1.0175	S  4	stimulus
46.3051	n/a	S  1	response
47.9657	1.0175	S  5	stimulus
48.5213	n/a	S  2	response
50.1508	1.0175	S  5	stimulus
51.0012	n/a	S  1	response
55.205	1.0175	S  4	stimulus
56.8511	n/a	S  2	response
58.5744	1.0175	S  4	stimulus
59.7521	n/a	S  2	response
60.8596	1.0175	S  4	stimulus
61.781	n/a	S  1	response
63.2615	1.0175	S  4	stimulus
64.5958	n/a	S  2	response
65.4967	1.0175	S  5	stimulus
66.3558	n/a	S  3	response
67.9987	1.0175	S  4	stimulus
68.8432	n/a	S  1	response
70.5007	1.0175	S  4	stimulus
71.1581	n/a	S  2	response
73.8702	1.0175	S  4	stimulus
75.1718	n/a	S  3	response
76.0386	1.0175	S  4	stimulus
76.878	n/a	S  1	response
80.5589	1.0175	S  5	stimulus
81.4354	n/a	S  3	response
82.694	1.0175	S  5	stimulus
83.439	n/a	S  2	response
85.0125	1.0175	S  5	stimulus
85.6152	n/a	S  1	response
87.2811	1.0175	S  4	stimulus
88.2551	n/a	S  3	response
89.4328	1.0175	S  5	stimulus
90.1251	n/a	S  2	response
91.6012	1.0175	S  5	stimulus
92.2526	n/a	S  1	response
94.2034	1.0175	S  5	stimulus
94.9674	n/a	S  3	response
96.2884	1.0175	S  5	stimulus
96.9711	n/a	S  2	response
98.4735	1.0175	S  4	stimulus
99.5261	n/a	S  3	response
101.3425	1.0175	S  4	stimulus
102.5098	n/a	S  2	response
103.7945	1.0175	S  4	stimulus
104.671	n/a	S  3	response
106.1297	1.0175	S  5	stimulus
106.9396	n/a	S  2	response
108.1981	1.0175	S  4	stimulus
109.1608	n/a	S  3	response
110.4166	n/a	S 10	stimulus
120.4247	1.0175	S  4	stimulus
121.8354	n/a	S  1	response
125.1452	1.0175	S  5	stimulus
126.1654	n/a	S  1	response
127.2803	1.0175	S  5	stimulus
128.0239	n/a	S  2	response
129.5822	1.0175	S  5	stimulus
130.2314	n/a	S  2	response
131.9174	1.0175	S  4	stimulus
133.2151	n/a	S  2	response
134.5028	1.0175	S  5	stimulus
135.2351	n/a	S  3	response
136.8881	1.0175	S  5	stimulus
137.5538	n/a	S  1	response
138.9565	1.0175	S  5	stimulus
139.5475	n/a	S  2	response
145.5952	1.0175	S  4	stimulus
146.8435	n/a	S  3	response
147.7136	1.0175	S  4	stimulus
148.4085	n/a	S  3	response
149.8987	1.0175	S  4	stimulus
150.9622	n/a	S  2	response
152.1839	1.0175	S  4	stimulus
152.982	n/a	S  3	response
155.6534	1.0175	S  5	stimulus
