onset	duration	event_type	trial_type
12.651	n/a	S  3	stimulus
15.668	n/a	S 11	n/a
17.684	n/a	S 12	stimulus
18.719	n/a	S  2	response
20.334	n/a	S 12	stimulus
21.015	n/a	S  1	response
22.968	n/a	S 12	stimulus
24.159	n/a	S  1	response
27.434	n/a	S  3	stimulus
30.467	n/a	S 11	n/a
32.484	n/a	S 12	stimulus
33.447	n/a	S  2	response
35.117	n/a	S 12	stimulus
35.943	n/a	S  1	response
37.95	n/a	S 12	stimulus
38.543	n/a	S  2	response
42	n/a	S  3	stimulus
45.034	n/a	S 11	n/a
47.05	n/a	S 12	stimulus
48.406	n/a	S  2	response
49.883	n/a	S 12	stimulus
50.654	n/a	S  1	response
52.933	n/a	S 12	stimulus
53.606	n/a	S  2	response
57.1	n/a	S  3	stimulus
60.117	n/a	S 11	n/a
62.133	n/a	S 12	stimulus
63.174	n/a	S  1	response
64.966	n/a	S 12	stimulus
65.67	n/a	S  2	response
68	n/a	S 12	stimulus
68.726	n/a	S  1	response
72.55	n/a	S  3	stimulus
75.583	n/a	S 11	n/a
77.599	n/a	S 12	stimulus
78.614	n/a	S  1	response
80.633	n/a	S 12	stimulus
81.35	n/a	S  2	response
83.283	n/a	S 12	stimulus
84.174	n/a	S  1	response
87.533	n/a	S  4	stimulus
90.549	n/a	S 11	n/a
92.566	n/a	S 12	stimulus
93.502	n/a	S  2	response
95.199	n/a	S 12	stimulus
96.046	n/a	S  1	response
98.032	n/a	S 12	stimulus
98.83	n/a	S  2	response
102.282	n/a	S  4	stimulus
105.315	n/a	S 11	n/a
107.332	n/a	S 12	stimulus
108.478	n/a	S  1	response
110.365	n/a	S 12	stimulus
111.47	n/a	S  2	response
113.999	n/a	S 12	stimulus
115.094	n/a	S  1	response
117.748	n/a	S  3	stimulus
120.765	n/a	S 11	n/a
122.782	n/a	S 12	stimulus
123.95	n/a	S  2	response
125.415	n/a	S 12	stimulus
126.414	n/a	S  2	response
128.048	n/a	S 12	stimulus
129.277	n/a	S  1	response
131.998	n/a	S  3	stimulus
135.015	n/a	S 11	n/a
137.031	n/a	S 12	stimulus
138.221	n/a	S  2	response
140.464	n/a	S 12	stimulus
141.389	n/a	S  1	response
143.714	n/a	S 12	stimulus
144.653	n/a	S  1	response
147.264	n/a	S  3	stimulus
150.281	n/a	S 11	n/a
152.298	n/a	S 12	stimulus
153.429	n/a	S  2	response
155.747	n/a	S 12	stimulus
156.757	n/a	S  2	response
158.781	n/a	S 12	stimulus
159.621	n/a	S  1	response
162.647	n/a	S  3	stimulus
165.664	n/a	S 11	n/a
167.68	n/a	S 12	stimulus
168.797	n/a	S  2	response
171.114	n/a	S 12	stimulus
172.069	n/a	S  1	response
174.747	n/a	S 12	stimulus
175.773	n/a	S  1	response
178.397	n/a	S  3	stimulus
181.413	n/a	S 11	n/a
183.43	n/a	S 12	stimulus
184.245	n/a	S  2	response
186.08	n/a	S 12	stimulus
186.901	n/a	S  1	response
188.93	n/a	S 12	stimulus
190.189	n/a	S  2	response
192.78	n/a	S 10	n/a
200.796	n/a	S  4	stimulus
203.813	n/a	S 11	n/a
205.829	n/a	S 12	stimulus
207.533	n/a	S  2	response
208.463	n/a	S 12	stimulus
209.397	n/a	S  1	response
211.496	n/a	S 12	stimulus
212.549	n/a	S  2	response
215.746	n/a	S  3	stimulus
218.762	n/a	S 11	n/a
220.779	n/a	S 12	stimulus
221.804	n/a	S  2	response
223.812	n/a	S 12	stimulus
224.644	n/a	S  1	response
227.062	n/a	S 12	stimulus
227.852	n/a	S  2	response
231.212	n/a	S  4	stimulus
234.245	n/a	S 11	n/a
236.262	n/a	S 12	stimulus
237.62	n/a	S  2	response
239.095	n/a	S 12	stimulus
240.068	n/a	S  2	response
242.345	n/a	S 12	stimulus
243.372	n/a	S  2	response
246.395	n/a	S  3	stimulus
249.412	n/a	S 11	n/a
251.428	n/a	S 12	stimulus
252.54	n/a	S  1	response
255.062	n/a	S 12	stimulus
255.852	n/a	S  1	response
258.695	n/a	S 12	stimulus
259.612	n/a	S  1	response
262.445	n/a	S  3	stimulus
265.478	n/a	S 11	n/a
267.495	n/a	S 12	stimulus
268.508	n/a	S  1	response
270.928	n/a	S 12	stimulus
271.988	n/a	S  1	response
274.561	n/a	S 12	stimulus
275.444	n/a	S  2	response
278.011	n/a	S  4	stimulus
281.028	n/a	S 11	n/a
283.044	n/a	S 12	stimulus
284.404	n/a	S  1	response
285.877	n/a	S 12	stimulus
286.716	n/a	S  1	response
288.727	n/a	S 12	stimulus
289.78	n/a	S  2	response
292.577	n/a	S  4	stimulus
295.611	n/a	S 11	n/a
297.627	n/a	S 12	stimulus
298.675	n/a	S  1	response
301.06	n/a	S 12	stimulus
302.195	n/a	S  1	response
303.694	n/a	S 12	stimulus
304.523	n/a	S  2	response
307.044	n/a	S  4	stimulus
310.06	n/a	S 11	n/a
312.077	n/a	S 12	stimulus
313.707	n/a	S  2	response
315.51	n/a	S 12	stimulus
316.371	n/a	S  2	response
318.543	n/a	S 12	stimulus
319.419	n/a	S  2	response
322.593	n/a	S  4	stimulus
325.61	n/a	S 11	n/a
327.626	n/a	S 12	stimulus
328.555	n/a	S  1	response
330.66	n/a	S 12	stimulus
332.227	n/a	S  1	response
333.493	n/a	S 12	stimulus
334.299	n/a	S  2	response
336.659	n/a	S  3	stimulus
339.676	n/a	S 11	n/a
341.693	n/a	S 12	stimulus
342.867	n/a	S  1	response
