onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0097	3.0191	S  4	stimulus
3.0288	2.0183	S 11	stimulus
5.0471	1.8181	S 12	stimulus
5.9488	n/a	S  1	response
8.4832	1.8181	S 12	stimulus
9.5112	n/a	S  1	response
11.9193	1.8181	S 12	stimulus
12.8298	n/a	S  1	response
15.4722	3.0191	S  3	stimulus
18.4913	2.0183	S 11	stimulus
20.5096	1.8181	S 12	stimulus
21.4108	n/a	S  1	response
23.9457	1.8181	S 12	stimulus
24.7794	n/a	S  2	response
26.9815	1.8181	S 12	stimulus
27.893	n/a	S  1	response
31.6352	3.0191	S  3	stimulus
34.6543	2.0183	S 11	stimulus
36.6726	1.8181	S 12	stimulus
37.5502	n/a	S  1	response
39.3081	1.8181	S 12	stimulus
40.4539	n/a	S  1	response
42.7442	1.8181	S 12	stimulus
43.55	n/a	S  1	response
46.9976	3.0191	S  3	stimulus
50.0167	2.0183	S 11	stimulus
52.035	1.8181	S 12	stimulus
53.3321	n/a	S  2	response
54.6705	1.8181	S 12	stimulus
56.3871	n/a	S  2	response
57.5061	1.8181	S 12	stimulus
58.9745	n/a	S  2	response
61.6595	3.0191	S  4	stimulus
64.6786	2.0183	S 11	stimulus
66.6969	1.8181	S 12	stimulus
67.4954	n/a	S  2	response
69.7327	1.8181	S 12	stimulus
70.7165	n/a	S  1	response
72.9686	1.8181	S 12	stimulus
74.2614	n/a	S  2	response
76.338	3.0191	S  4	stimulus
79.3571	2.0183	S 11	stimulus
81.3754	1.8181	S 12	stimulus
82.4236	n/a	S  1	response
85.0117	1.8181	S 12	stimulus
85.9473	n/a	S  2	response
87.6471	1.8181	S 12	stimulus
89.1047	n/a	S  1	response
91.6003	3.0191	S  4	stimulus
94.6194	2.0183	S 11	stimulus
96.6377	1.8181	S 12	stimulus
97.9394	n/a	S  1	response
99.6735	1.8181	S 12	stimulus
101.2855	n/a	S  1	response
102.9094	1.8181	S 12	stimulus
104.6616	n/a	S  2	response
106.5624	3.0191	S  4	stimulus
109.5815	2.0183	S 11	stimulus
111.5998	1.8181	S 12	stimulus
113.545	n/a	S  1	response
114.4354	1.8181	S 12	stimulus
115.4437	n/a	S  1	response
117.4712	1.8181	S 12	stimulus
119.3886	n/a	S  1	response
121.5245	3.0191	S  3	stimulus
124.5436	2.0183	S 11	stimulus
126.5619	1.8181	S 12	stimulus
127.6195	n/a	S  2	response
130.1982	1.8181	S 12	stimulus
131.117	n/a	S  2	response
133.6342	1.8181	S 12	stimulus
134.633	n/a	S  1	response
137.2872	3.0191	S  4	stimulus
140.3063	2.0183	S 11	stimulus
142.3246	1.8181	S 12	stimulus
144.2815	n/a	S  2	response
145.9442	1.8181	S 12	stimulus
147.9863	n/a	S  1	response
148.98	1.8181	S 12	stimulus
150.0275	n/a	S  1	response
153.0333	3.0191	S  4	stimulus
156.0524	2.0183	S 11	stimulus
158.0706	1.8181	S 12	stimulus
159.3934	n/a	S  1	response
161.7069	1.8181	S 12	stimulus
162.6658	n/a	S  2	response
164.5425	1.8181	S 12	stimulus
165.4908	n/a	S  1	response
168.4957	3.0191	S  4	stimulus
171.5148	2.0183	S 11	stimulus
173.5331	1.8181	S 12	stimulus
174.9217	n/a	S  1	response
176.7691	1.8181	S 12	stimulus
177.7553	n/a	S  1	response
179.6047	1.8181	S 12	stimulus
180.4627	n/a	S  1	response
183.1576	10.0081	S 10	stimulus
193.1657	3.0191	S  3	stimulus
196.1848	2.0183	S 11	stimulus
198.2031	1.8181	S 12	stimulus
199.147	n/a	S  2	response
201.0387	1.8181	S 12	stimulus
201.9419	n/a	S  1	response
204.2746	1.8181	S 12	stimulus
205.1543	n/a	S  1	response
208.428	3.0191	S  3	stimulus
211.4471	2.0183	S 11	stimulus
213.4654	1.8181	S 12	stimulus
214.8865	n/a	S  1	response
217.1017	1.8181	S 12	stimulus
218.3114	n/a	S  1	response
220.5378	1.8181	S 12	stimulus
221.97	n/a	S  1	response
224.0906	3.0191	S  3	stimulus
227.1097	2.0183	S 11	stimulus
229.128	1.8181	S 12	stimulus
230.0909	n/a	S  1	response
231.9636	1.8181	S 12	stimulus
233.1746	n/a	S  1	response
235.3998	1.8181	S 12	stimulus
237.2307	n/a	S  1	response
239.3529	3.0191	S  3	stimulus
242.3721	2.0183	S 11	stimulus
244.3904	1.8181	S 12	stimulus
245.4679	n/a	S  2	response
247.0258	1.8181	S 12	stimulus
248.0566	n/a	S  2	response
249.6613	1.8181	S 12	stimulus
250.5728	n/a	S  2	response
253.7145	3.0191	S  4	stimulus
256.7336	2.0183	S 11	stimulus
258.752	1.8181	S 12	stimulus
259.4262	n/a	S  2	response
262.1881	1.8181	S 12	stimulus
263.0972	n/a	S  2	response
265.2238	1.8181	S 12	stimulus
266.2572	n/a	S  1	response
268.6766	3.0191	S  3	stimulus
271.6957	2.0183	S 11	stimulus
273.714	1.8181	S 12	stimulus
274.8068	n/a	S  2	response
276.7498	1.8181	S 12	stimulus
277.6943	n/a	S  1	response
279.5854	1.8181	S 12	stimulus
280.6167	n/a	S  1	response
283.8389	3.0191	S  4	stimulus
286.858	2.0183	S 11	stimulus
288.8763	1.8181	S 12	stimulus
290.0689	n/a	S  2	response
292.5125	1.8181	S 12	stimulus
293.5338	n/a	S  1	response
295.5483	1.8181	S 12	stimulus
296.5011	n/a	S  1	response
298.7009	3.0191	S  3	stimulus
301.72	2.0183	S 11	stimulus
303.7383	1.8181	S 12	stimulus
304.5408	n/a	S  2	response
307.1744	1.8181	S 12	stimulus
308.1545	n/a	S  2	response
310.8106	1.8181	S 12	stimulus
311.6956	n/a	S  1	response
314.7638	3.0191	S  4	stimulus
317.7829	2.0183	S 11	stimulus
319.8012	1.8181	S 12	stimulus
320.7603	n/a	S  2	response
322.837	1.8181	S 12	stimulus
323.8765	n/a	S  1	response
326.073	1.8181	S 12	stimulus
327.11	n/a	S  1	response
329.7259	3.0191	S  3	stimulus
332.745	2.0183	S 11	stimulus
334.7633	1.8181	S 12	stimulus
335.5723	n/a	S  2	response
338.3996	1.8181	S 12	stimulus
339.3783	n/a	S  1	response
341.2352	1.8181	S 12	stimulus
342.1896	n/a	S  1	response
345.3886	3.0191	S  4	stimulus
348.4077	2.0183	S 11	stimulus
350.426	1.8181	S 12	stimulus
351.5917	n/a	S  2	response
354.0622	1.8181	S 12	stimulus
354.9629	n/a	S  2	response
356.8979	1.8181	S 12	stimulus
357.8527	n/a	S  2	response
360.3506	3.0191	S  3	stimulus
363.3698	2.0183	S 11	stimulus
365.3881	1.8181	S 12	stimulus
366.26	n/a	S  2	response
368.624	1.8181	S 12	stimulus
369.5085	n/a	S  1	response
371.8599	1.8181	S 12	stimulus
372.8322	n/a	S  2	response
375.1126	10.0248	S 10	stimulus
