onset	duration	event_type	trial_type
33.386	n/a	S  5	stimulus
34.121	n/a	S  3	response
35.836	n/a	S  5	stimulus
36.497	n/a	S  1	response
38.37	n/a	S  4	stimulus
39.345	n/a	S  2	response
41.103	n/a	S  4	stimulus
41.905	n/a	S  1	response
43.903	n/a	S  4	stimulus
44.745	n/a	S  3	response
46.219	n/a	S  4	stimulus
46.993	n/a	S  1	response
48.503	n/a	S  5	stimulus
49.089	n/a	S  3	response
50.819	n/a	S  5	stimulus
51.417	n/a	S  1	response
56.169	n/a	S  5	stimulus
56.92	n/a	S  2	response
58.486	n/a	S  4	stimulus
59.296	n/a	S  3	response
61.419	n/a	S  5	stimulus
62.224	n/a	S  2	response
64.636	n/a	S  5	stimulus
65.248	n/a	S  3	response
66.819	n/a	S  5	stimulus
67.296	n/a	S  3	response
70.135	n/a	S  5	stimulus
70.776	n/a	S  2	response
72.735	n/a	S  4	stimulus
73.608	n/a	S  3	response
75.019	n/a	S  4	stimulus
75.872	n/a	S  1	response
77.319	n/a	S  4	stimulus
78.168	n/a	S  3	response
80.135	n/a	S  4	stimulus
80.816	n/a	S  1	response
82.635	n/a	S  5	stimulus
83.576	n/a	S  1	response
87.535	n/a	S  4	stimulus
88.328	n/a	S  1	response
90.068	n/a	S  4	stimulus
90.88	n/a	S  3	response
92.135	n/a	S  4	stimulus
93.024	n/a	S  1	response
94.202	n/a	S  4	stimulus
94.96	n/a	S  3	response
96.918	n/a	S  5	stimulus
97.632	n/a	S  3	response
99.418	n/a	S  4	stimulus
100.296	n/a	S  2	response
101.585	n/a	S  4	stimulus
102.336	n/a	S  3	response
103.835	n/a	S  4	stimulus
104.8	n/a	S  2	response
105.918	n/a	S  4	stimulus
106.792	n/a	S  2	response
110.801	n/a	S  5	stimulus
111.872	n/a	S  2	response
113.151	n/a	S  5	stimulus
113.784	n/a	S  1	response
115.184	n/a	S  5	stimulus
115.752	n/a	S  3	response
117.601	n/a	S  4	stimulus
118.272	n/a	S  3	response
119.801	n/a	S  4	stimulus
120.424	n/a	S  3	response
121.901	n/a	S  5	stimulus
122.648	n/a	S  1	response
124.051	n/a	S  5	stimulus
124.64	n/a	S  1	response
126.417	n/a	S  5	stimulus
127.088	n/a	S  2	response
128.751	n/a	S  5	stimulus
129.616	n/a	S  1	response
131.184	n/a	S  4	stimulus
131.864	n/a	S  1	response
133.834	n/a	S  5	stimulus
134.376	n/a	S  2	response
135.95	n/a	S  4	stimulus
136.672	n/a	S  2	response
138	n/a	S  4	stimulus
138.568	n/a	S  2	response
140.484	n/a	S 10	n/a
150.5	n/a	S  5	stimulus
151.303	n/a	S  3	response
155.55	n/a	S  5	stimulus
156.207	n/a	S  1	response
157.917	n/a	S  5	stimulus
158.535	n/a	S  2	response
160.233	n/a	S  5	stimulus
160.815	n/a	S  3	response
