onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0185	1.0175	S  4	stimulus
1.7111	n/a	S  2	response
2.1035	1.0175	S  4	stimulus
4.3053	1.0175	S  4	stimulus
5.611	n/a	S  1	response
7.6413	1.0175	S  4	stimulus
8.5397	n/a	S  1	response
10.3935	1.0175	S  5	stimulus
11.6183	n/a	S  2	response
12.6954	1.0175	S  5	stimulus
13.3132	n/a	S  2	response
15.3642	1.0175	S  5	stimulus
17.5994	1.0175	S  5	stimulus
17.8631	n/a	S  1	response
22.5534	1.0175	S  4	stimulus
23.7916	n/a	S  2	response
25.1721	1.0175	S  4	stimulus
26.2678	n/a	S  2	response
27.5407	1.0175	S  5	stimulus
28.1815	n/a	S  2	response
29.976	1.0175	S  5	stimulus
30.4763	n/a	S  2	response
32.6615	1.0175	S  5	stimulus
33.4562	n/a	S  1	response
35.9141	1.0175	S  4	stimulus
37.0824	n/a	S  3	response
37.9992	1.0175	S  4	stimulus
38.7561	n/a	S  3	response
40.0675	1.0175	S  5	stimulus
40.7548	n/a	S  3	response
42.9198	1.0175	S  5	stimulus
43.5484	n/a	S  1	response
45.1883	1.0175	S  5	stimulus
45.8221	n/a	S  3	response
47.6069	1.0175	S  5	stimulus
48.1382	n/a	S  1	response
54.379	1.0175	S  4	stimulus
55.4567	n/a	S  2	response
56.781	1.0175	S  5	stimulus
57.5117	n/a	S  3	response
59.4331	1.0175	S  5	stimulus
60.1878	n/a	S  1	response
61.5682	1.0175	S  5	stimulus
62.2903	n/a	S  1	response
63.7032	1.0175	S  5	stimulus
64.6139	n/a	S  2	response
66.0385	1.0175	S  4	stimulus
67.1977	n/a	S  2	response
68.4738	1.0175	S  4	stimulus
69.8287	n/a	S  2	response
70.5421	1.0175	S  4	stimulus
71.8774	n/a	S  2	response
73.261	1.0175	S  4	stimulus
74.3348	n/a	S  3	response
77.9481	1.0175	S  5	stimulus
78.6922	n/a	S  1	response
80.1832	1.0175	S  5	stimulus
80.9609	n/a	S  3	response
82.3016	1.0175	S  5	stimulus
82.9721	n/a	S  1	response
84.47	1.0175	S  4	stimulus
85.6719	n/a	S  3	response
86.972	1.0175	S  4	stimulus
87.9931	n/a	S  2	response
89.1571	1.0175	S  4	stimulus
90.4056	n/a	S  3	response
91.3089	1.0175	S  4	stimulus
92.2743	n/a	S  3	response
93.911	1.0175	S  5	stimulus
94.7865	n/a	S  2	response
97.2136	1.0175	S  5	stimulus
97.9465	n/a	S  1	response
99.8157	1.0175	S  4	stimulus
100.8564	n/a	S  2	response
102.5012	1.0175	S  4	stimulus
103.7214	n/a	S  2	response
104.5529	1.0175	S  4	stimulus
105.6701	n/a	S  2	response
106.6212	1.0175	S  5	stimulus
107.5687	n/a	S  2	response
108.7396	n/a	S 10	stimulus
118.7477	1.0175	S  5	stimulus
119.827	n/a	S  3	response
123.318	1.0175	S  5	stimulus
124.0069	n/a	S  3	response
126.1703	1.0175	S  4	stimulus
127.4118	n/a	S  2	response
129.3396	1.0175	S  5	stimulus
130.0804	n/a	S  2	response
132.0251	1.0175	S  4	stimulus
133.0966	n/a	S  1	response
134.1601	1.0175	S  5	stimulus
134.9802	n/a	S  2	response
136.2451	1.0175	S  5	stimulus
136.8589	n/a	S  1	response
138.7472	1.0175	S  5	stimulus
139.4888	n/a	S  2	response
147.0205	1.0175	S  4	stimulus
148.1035	n/a	S  3	response
149.3391	1.0175	S  4	stimulus
150.1872	n/a	S  2	response
151.7076	1.0175	S  4	stimulus
153.1846	n/a	S  2	response
154.4765	1.0175	S  4	stimulus
155.6495	n/a	S  1	response
157.4122	1.0175	S  5	stimulus
158.2818	n/a	S  3	response
159.5306	1.0175	S  5	stimulus
160.268	n/a	S  2	response
161.7157	1.0175	S  5	stimulus
162.5605	n/a	S  3	response
166.9032	1.0175	S  5	stimulus
167.5641	n/a	S  2	response
169.055	1.0175	S  4	stimulus
170.2228	n/a	S  2	response
173.7754	1.0175	S  4	stimulus
174.8788	n/a	S  3	response
175.8938	1.0175	S  4	stimulus
176.9325	n/a	S  2	response
178.229	1.0175	S  4	stimulus
179.7036	n/a	S  1	response
180.681	1.0175	S  5	stimulus
181.8735	n/a	S  1	response
182.9829	1.0175	S  4	stimulus
184.2322	n/a	S  2	response
185.1847	1.0175	S  4	stimulus
186.4784	n/a	S  3	response
187.6366	1.0175	S  4	stimulus
188.6021	n/a	S  2	response
189.8051	1.0175	S  4	stimulus
191.1157	n/a	S  3	response
197.4946	1.0175	S  5	stimulus
198.3791	n/a	S  2	response
199.6964	1.0175	S  5	stimulus
200.2217	n/a	S  2	response
201.7314	1.0175	S  5	stimulus
202.4365	n/a	S  3	response
204.1833	1.0175	S  5	stimulus
204.9753	n/a	S  3	response
207.2525	1.0175	S  4	stimulus
208.3064	n/a	S  1	response
209.6544	1.0175	S  4	stimulus
210.7364	n/a	S  2	response
212.6068	1.0175	S  4	stimulus
213.6562	n/a	S  3	response
215.259	1.0175	S  5	stimulus
215.9987	n/a	S  1	response
220.1963	1.0175	S  5	stimulus
220.8985	n/a	S  3	response
223.0986	1.0175	S  4	stimulus
224.0308	n/a	S  3	response
225.684	1.0175	S  4	stimulus
226.842	n/a	S  1	response
227.8525	1.0175	S  4	stimulus
229.3919	n/a	S  2	response
232.7564	1.0175	S  4	stimulus
233.9593	n/a	S  2	response
235.3585	1.0175	S  5	stimulus
236.1404	n/a	S  1	response
237.5102	1.0175	S  5	stimulus
238.1916	n/a	S  3	response
240.8129	1.0175	S  5	stimulus
241.4202	n/a	S  1	response
