onset	duration	event_type	trial_type
14.984	n/a	S  1	n/a
14.997	n/a	S  2	stimulus
256.391	n/a	S 10	n/a
286.229	n/a	S  1	n/a
286.241	n/a	S  4	stimulus
647.532	n/a	S 11	n/a
