onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0055	3.0024	S  3	stimulus
3.0079	2.0183	S 11	stimulus
5.0262	1.8182	S 12	stimulus
5.8786	n/a	S  2	response
8.2622	1.8181	S 12	stimulus
8.9859	n/a	S  1	response
10.8977	1.8182	S 12	stimulus
12.6272	n/a	S  1	response
15.0511	3.0025	S  3	stimulus
18.0702	2.0183	S 11	stimulus
20.0885	1.8182	S 12	stimulus
20.5707	n/a	S  2	response
23.1243	1.8182	S 12	stimulus
23.9381	n/a	S  1	response
25.96	1.8182	S 12	stimulus
26.583	n/a	S  2	response
30.3136	3.0025	S  3	stimulus
33.316	2.0183	S 11	stimulus
35.3343	1.8181	S 12	stimulus
36.3216	n/a	S  1	response
38.5703	1.8182	S 12	stimulus
39.4452	n/a	S  2	response
41.2058	1.8181	S 12	stimulus
41.9464	n/a	S  1	response
45.5593	3.0191	S  4	stimulus
48.5785	2.0183	S 11	stimulus
50.5968	1.8182	S 12	stimulus
51.3387	n/a	S  2	response
54.0329	1.8182	S 12	stimulus
55.6048	n/a	S  1	response
56.6684	1.8181	S 12	stimulus
57.646	n/a	S  1	response
60.0212	3.0025	S  4	stimulus
63.0236	2.0183	S 11	stimulus
65.0419	1.8182	S 12	stimulus
66.4545	n/a	S  1	response
67.8776	1.8182	S 12	stimulus
69.0732	n/a	S  2	response
70.7132	1.8181	S 12	stimulus
71.4007	n/a	S  2	response
73.8658	3.0191	S  4	stimulus
76.8849	2.0183	S 11	stimulus
78.9032	1.8182	S 12	stimulus
80.1429	n/a	S  2	response
82.3394	1.8181	S 12	stimulus
83.1604	n/a	S  1	response
85.175	1.8181	S 12	stimulus
86.019	n/a	S  1	response
89.2284	3.0191	S  4	stimulus
92.2475	2.0183	S 11	stimulus
94.2658	1.8182	S 12	stimulus
95.0863	n/a	S  1	response
96.9013	1.8182	S 12	stimulus
97.8312	n/a	S  2	response
99.9371	1.8181	S 12	stimulus
100.8561	n/a	S  2	response
103.8903	3.0191	S  4	stimulus
106.9095	2.0183	S 11	stimulus
108.9278	1.8182	S 12	stimulus
109.5822	n/a	S  2	response
112.5641	1.8181	S 12	stimulus
113.3971	n/a	S  2	response
115.5999	1.8181	S 12	stimulus
116.8108	n/a	S  2	response
119.453	3.0191	S  3	stimulus
122.4722	2.0183	S 11	stimulus
124.4905	1.8181	S 12	stimulus
125.8268	n/a	S  1	response
127.7265	1.8181	S 12	stimulus
128.5692	n/a	S  1	response
131.3628	1.8182	S 12	stimulus
132.0166	n/a	S  2	response
135.6162	3.0191	S  4	stimulus
138.6354	2.0183	S 11	stimulus
140.6537	1.8182	S 12	stimulus
142.7539	n/a	S  1	response
144.3067	1.8181	S 12	stimulus
145.3475	n/a	S  1	response
147.3425	1.8181	S 12	stimulus
148.0587	n/a	S  2	response
151.0955	3.0025	S  4	stimulus
154.1147	2.0183	S 11	stimulus
156.133	1.8181	S 12	stimulus
156.8785	n/a	S  2	response
159.5691	1.8182	S 12	stimulus
160.4434	n/a	S  2	response
163.0053	1.8181	S 12	stimulus
163.4421	n/a	S  2	response
166.8584	3.0191	S  3	stimulus
169.8776	2.0183	S 11	stimulus
171.8959	1.8181	S 12	stimulus
172.6606	n/a	S  2	response
174.5314	1.8181	S 12	stimulus
175.5431	n/a	S  1	response
177.1668	1.8182	S 12	stimulus
178.4492	n/a	S  2	response
181.1201	10.0082	S 10	stimulus
