onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0165	3.0191	S  3	stimulus
3.0356	2.0183	S 11	stimulus
5.0539	1.8182	S 12	stimulus
5.899	n/a	S  1	response
7.8896	1.8182	S 12	stimulus
8.5889	n/a	S  1	response
11.3257	1.8182	S 12	stimulus
12.0713	n/a	S  2	response
15.5792	3.0191	S  4	stimulus
18.5983	2.0183	S 11	stimulus
20.6166	1.8182	S 12	stimulus
21.8048	n/a	S  2	response
23.8526	1.8182	S 12	stimulus
24.7122	n/a	S  1	response
26.8884	1.8181	S 12	stimulus
27.8234	n/a	S  2	response
31.4421	3.0191	S  3	stimulus
34.4613	2.0183	S 11	stimulus
36.4796	1.8182	S 12	stimulus
37.4519	n/a	S  1	response
39.1151	1.8182	S 12	stimulus
39.8268	n/a	S  1	response
42.351	1.8181	S 12	stimulus
43.4355	n/a	S  2	response
46.5044	3.0192	S  3	stimulus
49.5236	2.0183	S 11	stimulus
51.5419	1.8181	S 12	stimulus
52.3478	n/a	S  2	response
54.1774	1.8181	S 12	stimulus
54.8414	n/a	S  2	response
56.8129	1.8181	S 12	stimulus
57.3939	n/a	S  2	response
61.4667	3.0191	S  4	stimulus
64.4858	2.0183	S 11	stimulus
66.5041	1.8181	S 12	stimulus
67.5286	n/a	S  1	response
69.5399	1.8182	S 12	stimulus
70.1573	n/a	S  2	response
72.3756	1.8181	S 12	stimulus
73.1398	n/a	S  1	response
75.8284	3.0191	S  3	stimulus
78.8475	2.0183	S 11	stimulus
80.8659	1.8182	S 12	stimulus
81.5633	n/a	S  2	response
83.5013	1.8182	S 12	stimulus
84.1645	n/a	S  2	response
86.1368	1.8182	S 12	stimulus
87.0669	n/a	S  1	response
90.1901	3.0191	S  3	stimulus
93.2093	2.0183	S 11	stimulus
95.2276	1.8182	S 12	stimulus
96.0192	n/a	S  1	response
98.4635	1.8182	S 12	stimulus
99.2203	n/a	S  2	response
101.8997	1.8182	S 12	stimulus
102.659	n/a	S  1	response
105.7528	3.0191	S  4	stimulus
108.772	2.0183	S 11	stimulus
110.7903	1.8182	S 12	stimulus
111.835	n/a	S  2	response
113.8261	1.8182	S 12	stimulus
114.3989	n/a	S  2	response
117.4624	1.8181	S 12	stimulus
118.4623	n/a	S  1	response
120.615	3.0191	S  3	stimulus
123.6341	2.0183	S 11	stimulus
125.6524	1.8182	S 12	stimulus
126.6121	n/a	S  1	response
129.0886	1.8181	S 12	stimulus
130.0783	n/a	S  1	response
132.1244	1.8182	S 12	stimulus
133.5582	n/a	S  1	response
136.6781	3.0191	S  3	stimulus
139.6972	2.0183	S 11	stimulus
141.7155	1.8182	S 12	stimulus
142.653	n/a	S  2	response
145.1517	1.8181	S 12	stimulus
145.8266	n/a	S  2	response
147.7872	1.8182	S 12	stimulus
148.5879	n/a	S  2	response
151.5402	3.0191	S  3	stimulus
154.5594	2.0183	S 11	stimulus
156.5777	1.8181	S 12	stimulus
157.7013	n/a	S  1	response
160.214	1.8181	S 12	stimulus
160.8925	n/a	S  2	response
163.6501	1.8182	S 12	stimulus
164.3149	n/a	S  2	response
168.1038	3.0025	S  4	stimulus
171.1062	2.0183	S 11	stimulus
173.1245	1.8182	S 12	stimulus
173.8409	n/a	S  2	response
176.1603	1.8182	S 12	stimulus
176.9996	n/a	S  1	response
179.1962	1.8182	S 12	stimulus
179.8458	n/a	S  2	response
183.5497	10.0082	S 10	stimulus
