onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0025	1.0175	S  4	stimulus
1.1828	n/a	S  2	response
2.9215	1.0175	S  4	stimulus
4.1001	n/a	S  3	response
5.657	1.0175	S  4	stimulus
6.5438	n/a	S  1	response
9.0097	1.0173	S  5	stimulus
9.7924	n/a	S  2	response
11.395	1.0175	S  5	stimulus
12.0024	n/a	S  2	response
13.5801	1.0175	S  5	stimulus
14.261	n/a	S  3	response
15.8986	1.0175	S  5	stimulus
16.4397	n/a	S  1	response
18.1004	1.0175	S  4	stimulus
19.0784	n/a	S  2	response
22.7041	1.0175	S  4	stimulus
23.7119	n/a	S  2	response
24.9726	1.0175	S  4	stimulus
25.9869	n/a	S  1	response
27.4913	1.0175	S  5	stimulus
28.2392	n/a	S  1	response
30.2935	1.0175	S  5	stimulus
31.0191	n/a	S  2	response
33.3793	1.0175	S  4	stimulus
34.3127	n/a	S  1	response
35.6812	1.0175	S  4	stimulus
37.2939	n/a	S  3	response
37.7328	1.0175	S  4	stimulus
38.5288	n/a	S  1	response
39.7845	1.0175	S  4	stimulus
40.6588	n/a	S  2	response
42.1864	1.0175	S  5	stimulus
43.025	n/a	S  2	response
44.2381	1.0175	S  4	stimulus
45.2823	n/a	S  2	response
46.7568	1.0175	S  4	stimulus
47.7797	n/a	S  3	response
51.6274	1.0175	S  5	stimulus
52.5159	n/a	S  1	response
54.4129	1.0175	S  5	stimulus
55.0132	n/a	S  1	response
56.598	1.0175	S  5	stimulus
57.4668	n/a	S  3	response
58.6497	1.0175	S  5	stimulus
59.3693	n/a	S  2	response
61.8689	1.0175	S  4	stimulus
62.7642	n/a	S  3	response
63.9539	1.0175	S  5	stimulus
64.6554	n/a	S  1	response
66.2725	1.0175	S  5	stimulus
66.7752	n/a	S  1	response
68.591	1.0175	S  5	stimulus
69.2427	n/a	S  2	response
71.3432	1.0175	S  5	stimulus
72.0089	n/a	S  2	response
76.4974	1.0175	S  4	stimulus
77.4873	n/a	S  1	response
78.8493	1.0175	S  4	stimulus
79.671	n/a	S  2	response
80.9176	1.0175	S  4	stimulus
81.9322	n/a	S  2	response
83.5697	1.0175	S  4	stimulus
84.4309	n/a	S  3	response
85.7548	1.0175	S  5	stimulus
86.3546	n/a	S  1	response
88.1734	1.0175	S  4	stimulus
88.9569	n/a	S  2	response
90.4085	1.0176	S  4	stimulus
91.3043	n/a	S  2	response
93.878	1.0175	S  4	stimulus
94.688	n/a	S  3	response
96.4134	1.0175	S  5	stimulus
97.1067	n/a	S  3	response
99.1489	1.0175	S  5	stimulus
99.709	n/a	S  3	response
101.3007	1.0174	S  5	stimulus
101.9577	n/a	S  2	response
103.3857	1.0175	S  5	stimulus
103.9464	n/a	S  1	response
105.6041	1.0175	S  4	stimulus
106.4988	n/a	S  1	response
107.8559	n/a	S 10	stimulus
117.864	1.0175	S  5	stimulus
118.8096	n/a	S  2	response
124.6361	1.0175	S  4	stimulus
125.5918	n/a	S  2	response
127.0547	1.0175	S  4	stimulus
127.9267	n/a	S  3	response
129.0897	1.0175	S  4	stimulus
129.8779	n/a	S  1	response
132.2089	1.0175	S  4	stimulus
133.1877	n/a	S  2	response
134.9944	1.0175	S  5	stimulus
135.8239	n/a	S  3	response
137.4964	1.0175	S  4	stimulus
138.3926	n/a	S  1	response
139.9317	1.0175	S  4	stimulus
140.9463	n/a	S  1	response
147.5379	1.0175	S  5	stimulus
148.2247	n/a	S  1	response
150.5903	1.0175	S  5	stimulus
151.2346	n/a	S  1	response
152.7754	1.0175	S  5	stimulus
153.4658	n/a	S  2	response
155.4442	1.0175	S  5	stimulus
156.0481	n/a	S  3	response
157.9296	1.0175	S  4	stimulus
158.8443	n/a	S  2	response
159.9812	1.0175	S  4	stimulus
161.2029	n/a	S  1	response
162.0162	1.0175	S  4	stimulus
162.9042	n/a	S  2	response
166.7533	1.0175	S  5	stimulus
167.4939	n/a	S  2	response
169.3888	1.0175	S  4	stimulus
170.5901	n/a	S  1	response
174.0592	1.0175	S  5	stimulus
