onset	duration	event_type	trial_type
8.556	n/a	S  4	stimulus
9.643	n/a	S  2	response
10.623	n/a	S  4	stimulus
11.595	n/a	S  1	response
12.923	n/a	S  4	stimulus
13.979	n/a	S  1	response
16.206	n/a	S  5	stimulus
17.155	n/a	S  1	response
18.656	n/a	S  5	stimulus
19.467	n/a	S  1	response
21.423	n/a	S  5	stimulus
22.539	n/a	S  2	response
23.689	n/a	S  5	stimulus
24.347	n/a	S  1	response
26.289	n/a	S  4	stimulus
27.379	n/a	S  2	response
31.789	n/a	S  4	stimulus
34.006	n/a	S  4	stimulus
34.963	n/a	S  1	response
36.889	n/a	S  5	stimulus
37.762	n/a	S  3	response
39.189	n/a	S  5	stimulus
39.858	n/a	S  2	response
42.072	n/a	S  4	stimulus
42.978	n/a	S  3	response
44.539	n/a	S  4	stimulus
45.506	n/a	S  2	response
47.189	n/a	S  4	stimulus
48.066	n/a	S  1	response
49.338	n/a	S  4	stimulus
50.298	n/a	S  3	response
51.422	n/a	S  5	stimulus
52.122	n/a	S  1	response
53.605	n/a	S  4	stimulus
54.834	n/a	S  2	response
55.805	n/a	S  4	stimulus
56.754	n/a	S  3	response
60.722	n/a	S  5	stimulus
61.69	n/a	S  3	response
62.938	n/a	S  5	stimulus
63.618	n/a	S  3	response
65.671	n/a	S  5	stimulus
66.33	n/a	S  1	response
68.071	n/a	S  5	stimulus
68.65	n/a	S  1	response
70.305	n/a	S  4	stimulus
71.386	n/a	S  3	response
72.438	n/a	S  5	stimulus
73.602	n/a	S  2	response
74.705	n/a	S  5	stimulus
75.322	n/a	S  3	response
76.754	n/a	S  5	stimulus
77.298	n/a	S  1	response
79.004	n/a	S  5	stimulus
79.578	n/a	S  3	response
84.321	n/a	S  4	stimulus
85.306	n/a	S  2	response
86.804	n/a	S  4	stimulus
87.594	n/a	S  3	response
88.871	n/a	S  4	stimulus
89.802	n/a	S  2	response
91.054	n/a	S  5	stimulus
91.882	n/a	S  2	response
93.737	n/a	S  4	stimulus
94.634	n/a	S  3	response
96.487	n/a	S  4	stimulus
97.306	n/a	S  1	response
98.537	n/a	S  4	stimulus
99.538	n/a	S  3	response
100.604	n/a	S  4	stimulus
101.57	n/a	S  2	response
103.12	n/a	S  5	stimulus
103.874	n/a	S  2	response
105.687	n/a	S  5	stimulus
106.562	n/a	S  3	response
108.054	n/a	S  5	stimulus
108.754	n/a	S  2	response
110.404	n/a	S  5	stimulus
110.978	n/a	S  2	response
112.754	n/a	S  4	stimulus
113.69	n/a	S  3	response
115.303	n/a	S 10	n/a
125.32	n/a	S  5	stimulus
126.122	n/a	S  1	response
130.62	n/a	S  4	stimulus
131.777	n/a	S  2	response
132.953	n/a	S  4	stimulus
133.809	n/a	S  3	response
135.303	n/a	S  4	stimulus
136.225	n/a	S  1	response
137.453	n/a	S  5	stimulus
138.153	n/a	S  3	response
140.12	n/a	S  4	stimulus
141.161	n/a	S  3	response
142.469	n/a	S  4	stimulus
143.409	n/a	S  1	response
144.953	n/a	S  4	stimulus
145.745	n/a	S  2	response
153.053	n/a	S  5	stimulus
155.902	n/a	S  5	stimulus
156.721	n/a	S  2	response
158.052	n/a	S  5	stimulus
158.649	n/a	S  3	response
159.281	n/a	S  3	response
161.119	n/a	S  5	stimulus
161.809	n/a	S  2	response
163.369	n/a	S  4	stimulus
164.265	n/a	S  2	response
166.186	n/a	S  4	stimulus
167.185	n/a	S  1	response
169.185	n/a	S  4	stimulus
170.433	n/a	S  1	response
174.802	n/a	S  5	stimulus
175.785	n/a	S  1	response
177.552	n/a	S  4	stimulus
178.409	n/a	S  1	response
182.868	n/a	S  5	stimulus
183.577	n/a	S  3	response
184.935	n/a	S  5	stimulus
185.577	n/a	S  1	response
187.085	n/a	S  5	stimulus
187.713	n/a	S  2	response
189.268	n/a	S  5	stimulus
189.881	n/a	S  2	response
192.552	n/a	S  4	stimulus
193.721	n/a	S  3	response
195.218	n/a	S  4	stimulus
196.065	n/a	S  1	response
197.401	n/a	S  4	stimulus
198.985	n/a	S  1	response
199.535	n/a	S  4	stimulus
201.025	n/a	S  2	response
208.151	n/a	S  5	stimulus
208.945	n/a	S  1	response
210.201	n/a	S  5	stimulus
210.697	n/a	S  2	response
212.418	n/a	S  5	stimulus
212.961	n/a	S  2	response
214.501	n/a	S  4	stimulus
215.24	n/a	S  3	response
217.234	n/a	S  5	stimulus
217.88	n/a	S  3	response
220.151	n/a	S  5	stimulus
220.72	n/a	S  1	response
222.801	n/a	S  4	stimulus
223.824	n/a	S  3	response
225.017	n/a	S  4	stimulus
225.984	n/a	S  1	response
229.451	n/a	S  5	stimulus
230.096	n/a	S  1	response
232.667	n/a	S  5	stimulus
233.296	n/a	S  2	response
234.8	n/a	S  5	stimulus
235.392	n/a	S  3	response
236.95	n/a	S  4	stimulus
237.776	n/a	S  1	response
242.434	n/a	S  5	stimulus
243.128	n/a	S  3	response
244.55	n/a	S  5	stimulus
245.128	n/a	S  1	response
246.617	n/a	S  5	stimulus
247.144	n/a	S  3	response
249.033	n/a	S  4	stimulus
250.08	n/a	S  2	response
251.817	n/a	S  4	stimulus
252.768	n/a	S  1	response
254.7	n/a	S 10	n/a
292.682	n/a	S  4	stimulus
293.904	n/a	S  3	response
294.749	n/a	S  4	stimulus
295.632	n/a	S  1	response
297.066	n/a	S  4	stimulus
297.952	n/a	S  1	response
300.349	n/a	S  5	stimulus
301.36	n/a	S  2	response
302.799	n/a	S  5	stimulus
303.376	n/a	S  1	response
305.549	n/a	S  5	stimulus
306.311	n/a	S  2	response
307.815	n/a	S  5	stimulus
308.383	n/a	S  1	response
310.399	n/a	S  4	stimulus
311.375	n/a	S  3	response
315.898	n/a	S  4	stimulus
317.119	n/a	S  2	response
318.115	n/a	S  4	stimulus
318.791	n/a	S  2	response
321.015	n/a	S  5	stimulus
321.551	n/a	S  2	response
323.315	n/a	S  5	stimulus
324.055	n/a	S  1	response
326.198	n/a	S  4	stimulus
326.967	n/a	S  3	response
328.665	n/a	S  4	stimulus
330.007	n/a	S  2	response
331.315	n/a	S  4	stimulus
332.039	n/a	S  3	response
333.465	n/a	S  4	stimulus
334.295	n/a	S  2	response
335.565	n/a	S  5	stimulus
336.367	n/a	S  3	response
337.731	n/a	S  4	stimulus
338.559	n/a	S  3	response
339.931	n/a	S  4	stimulus
340.847	n/a	S  2	response
344.864	n/a	S  5	stimulus
345.575	n/a	S  2	response
347.081	n/a	S  5	stimulus
347.767	n/a	S  3	response
349.814	n/a	S  5	stimulus
350.439	n/a	S  2	response
352.214	n/a	S  5	stimulus
352.871	n/a	S  3	response
354.447	n/a	S  4	stimulus
355.287	n/a	S  2	response
356.597	n/a	S  5	stimulus
357.239	n/a	S  1	response
358.847	n/a	S  5	stimulus
359.479	n/a	S  3	response
360.897	n/a	S  5	stimulus
361.463	n/a	S  1	response
363.147	n/a	S  5	stimulus
363.751	n/a	S  2	response
368.464	n/a	S  4	stimulus
369.327	n/a	S  1	response
370.964	n/a	S  4	stimulus
371.623	n/a	S  1	response
373.014	n/a	S  4	stimulus
373.999	n/a	S  2	response
375.18	n/a	S  5	stimulus
375.975	n/a	S  1	response
377.864	n/a	S  4	stimulus
379.111	n/a	S  3	response
380.613	n/a	S  4	stimulus
381.551	n/a	S  1	response
382.663	n/a	S  4	stimulus
383.535	n/a	S  2	response
