onset	duration	event_type	trial_type
9.346	n/a	S  4	stimulus
10.72	n/a	S  2	response
12.196	n/a	S  4	stimulus
13.52	n/a	S  3	response
14.529	n/a	S  4	stimulus
15.472	n/a	S  2	response
17.595	n/a	S  5	stimulus
18.56	n/a	S  2	response
20.045	n/a	S  5	stimulus
20.656	n/a	S  1	response
22.945	n/a	S  5	stimulus
23.616	n/a	S  1	response
25.079	n/a	S  5	stimulus
25.744	n/a	S  2	response
27.262	n/a	S  4	stimulus
32.145	n/a	S  4	stimulus
33.36	n/a	S  3	response
35.212	n/a	S  4	stimulus
36.216	n/a	S  3	response
37.962	n/a	S  5	stimulus
38.824	n/a	S  2	response
40.045	n/a	S  5	stimulus
40.776	n/a	S  3	response
42.461	n/a	S  4	stimulus
43.64	n/a	S  1	response
44.495	n/a	S  4	stimulus
45.528	n/a	S  2	response
46.711	n/a	S  4	stimulus
47.768	n/a	S  2	response
48.878	n/a	S  4	stimulus
49.888	n/a	S  1	response
51.395	n/a	S  5	stimulus
52.136	n/a	S  1	response
54.345	n/a	S  4	stimulus
55.223	n/a	S  3	response
56.378	n/a	S  4	stimulus
57.271	n/a	S  2	response
61.428	n/a	S  5	stimulus
62.311	n/a	S  2	response
63.561	n/a	S  5	stimulus
64.159	n/a	S  3	response
66.294	n/a	S  5	stimulus
66.911	n/a	S  2	response
69.077	n/a	S  5	stimulus
69.663	n/a	S  1	response
71.544	n/a	S  4	stimulus
72.431	n/a	S  1	response
73.811	n/a	S  5	stimulus
74.383	n/a	S  2	response
76.444	n/a	S  5	stimulus
77.023	n/a	S  3	response
78.777	n/a	S  5	stimulus
79.263	n/a	S  1	response
81.227	n/a	S  5	stimulus
81.807	n/a	S  2	response
85.744	n/a	S  4	stimulus
86.847	n/a	S  3	response
88.494	n/a	S  4	stimulus
89.495	n/a	S  3	response
90.644	n/a	S  4	stimulus
91.711	n/a	S  2	response
92.794	n/a	S  4	stimulus
94.119	n/a	S  2	response
95.094	n/a	S  5	stimulus
95.919	n/a	S  3	response
97.143	n/a	S  4	stimulus
98.023	n/a	S  3	response
99.31	n/a	S  4	stimulus
100.463	n/a	S  1	response
