onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0139	1.0175	S  4	stimulus
2.0489	1.0175	S  4	stimulus
4.0938	n/a	S  1	response
4.4842	1.0175	S  4	stimulus
5.9488	n/a	S  2	response
7.9203	1.0175	S  5	stimulus
8.6749	n/a	S  1	response
10.1221	1.0175	S  5	stimulus
10.9423	n/a	S  3	response
12.1904	1.0175	S  5	stimulus
13.9385	n/a	S  2	response
15.2262	1.0175	S  5	stimulus
16.6583	n/a	S  2	response
18.262	1.0175	S  4	stimulus
20.0945	n/a	S  1	response
22.6823	1.0175	S  4	stimulus
23.8256	n/a	S  3	response
25.4178	1.0175	S  4	stimulus
26.743	n/a	S  3	response
28.2034	1.0175	S  5	stimulus
29.0291	n/a	S  1	response
30.5052	1.0175	S  5	stimulus
31.3653	n/a	S  3	response
32.6236	1.0175	S  4	stimulus
33.9177	n/a	S  2	response
35.4259	1.0175	S  4	stimulus
36.6227	n/a	S  1	response
37.5109	1.0175	S  4	stimulus
38.5725	n/a	S  3	response
39.646	1.0175	S  4	stimulus
40.7862	n/a	S  1	response
41.781	1.0175	S  5	stimulus
42.8562	n/a	S  1	response
43.8494	1.0175	S  4	stimulus
44.8749	n/a	S  2	response
46.0845	1.0175	S  4	stimulus
47.1811	n/a	S  3	response
53.0568	1.0175	S  5	stimulus
53.8971	n/a	S  2	response
55.859	1.0175	S  5	stimulus
56.657	n/a	S  3	response
58.1109	1.0175	S  5	stimulus
59.4482	n/a	S  3	response
60.4461	1.0175	S  5	stimulus
61.5405	n/a	S  1	response
63.1316	1.0175	S  4	stimulus
65.0054	n/a	S  1	response
65.2833	1.0175	S  5	stimulus
66.5041	n/a	S  3	response
67.4017	1.0175	S  5	stimulus
68.1541	n/a	S  1	response
69.5868	1.0175	S  5	stimulus
70.4214	n/a	S  2	response
72.8394	1.0175	S  5	stimulus
73.8701	n/a	S  2	response
77.3764	1.0175	S  4	stimulus
78.54	n/a	S  2	response
79.8618	1.0175	S  4	stimulus
81.2211	n/a	S  1	response
82.1469	1.0175	S  4	stimulus
83.3285	n/a	S  2	response
84.3654	1.0175	S  4	stimulus
85.4885	n/a	S  2	response
86.5672	1.0175	S  5	stimulus
87.7047	n/a	S  3	response
88.8023	1.0175	S  4	stimulus
90.6558	n/a	S  3	response
90.854	1.0175	S  4	stimulus
91.9171	n/a	S  1	response
93.5728	1.0175	S  4	stimulus
94.6845	n/a	S  3	response
96.3584	1.0175	S  4	stimulus
97.3555	n/a	S  2	response
98.4101	1.0175	S  5	stimulus
99.323	n/a	S  2	response
101.0622	1.0175	S  5	stimulus
102.1653	n/a	S  3	response
103.314	1.0175	S  5	stimulus
104.1878	n/a	S  2	response
105.4991	1.0175	S  5	stimulus
106.5077	n/a	S  3	response
107.9344	n/a	S 10	stimulus
117.9592	1.0175	S  4	stimulus
119.3135	n/a	S  1	response
123.3969	1.0175	S  4	stimulus
124.6158	n/a	S  3	response
125.582	1.0175	S  4	stimulus
126.5845	n/a	S  3	response
127.9339	1.0175	S  4	stimulus
128.7944	n/a	S  1	response
130.0523	1.0175	S  5	stimulus
131.1306	n/a	S  1	response
132.4876	1.0175	S  4	stimulus
133.8081	n/a	S  1	response
135.2064	1.0175	S  4	stimulus
136.2941	n/a	S  2	response
138.2923	1.0175	S  4	stimulus
139.249	n/a	S  1	response
144.8976	1.0175	S  5	stimulus
145.7825	n/a	S  2	response
147.0994	1.0175	S  5	stimulus
148.0813	n/a	S  3	response
149.151	1.0175	S  5	stimulus
149.98	n/a	S  3	response
151.4362	1.0175	S  5	stimulus
152.4662	n/a	S  1	response
154.7389	1.0175	S  4	stimulus
155.8561	n/a	S  2	response
156.974	1.0175	S  4	stimulus
157.8596	n/a	S  3	response
159.1091	1.0175	S  4	stimulus
160.551	n/a	S  1	response
163.7128	1.0175	S  5	stimulus
164.6207	n/a	S  3	response
165.8479	1.0175	S  4	stimulus
167.0344	n/a	S  3	response
170.9353	1.0175	S  5	stimulus
