onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
5.0068	1.0175	S  4	stimulus
6.1706	n/a	S  2	response
12.0791	1.0176	S  4	stimulus
12.9317	n/a	S  1	response
19.3852	1.0175	S  4	stimulus
27.6753	1.0175	S  5	stimulus
28.5099	n/a	S  1	response
35.1146	1.0175	S  5	stimulus
36.1735	n/a	S  3	response
42.8543	1.0175	S  5	stimulus
43.597	n/a	S  1	response
50.1269	1.0175	S  5	stimulus
50.8818	n/a	S  2	response
57.6997	1.0175	S  4	stimulus
58.6141	n/a	S  1	response
68.2082	1.0175	S  4	stimulus
69.2075	n/a	S  1	response
75.4308	1.0175	S  4	stimulus
76.5936	n/a	S  2	response
83.3038	1.0175	S  5	stimulus
84.2096	n/a	S  3	response
90.5931	1.0175	S  5	stimulus
91.4431	n/a	S  3	response
98.4662	1.0175	S  4	stimulus
99.1254	n/a	S  1	response
105.9056	1.0175	S  4	stimulus
107.0702	n/a	S  3	response
113.5618	1.0175	S  4	stimulus
114.4512	n/a	S  3	response
120.7009	1.0175	S  4	stimulus
121.351	n/a	S  1	response
127.7734	1.0175	S  5	stimulus
128.5421	n/a	S  2	response
134.9459	1.0175	S  4	stimulus
135.8581	n/a	S  3	response
142.1517	1.0175	S  4	stimulus
142.7542	n/a	S  1	response
152.0598	1.0175	S  5	stimulus
152.7401	n/a	S  1	response
159.2657	1.0175	S  5	stimulus
160.0649	n/a	S  2	response
161.9845	1.0175	S  5	stimulus
162.6811	n/a	S  1	response
164.3865	1.0175	S  5	stimulus
165.0685	n/a	S  3	response
166.6216	1.0175	S  4	stimulus
167.4772	n/a	S  3	response
168.7567	1.0175	S  5	stimulus
169.4459	n/a	S  2	response
171.0085	1.0175	S  5	stimulus
173.0602	1.0175	S  5	stimulus
173.5595	n/a	S  1	response
175.2954	1.0175	S  5	stimulus
175.8457	n/a	S  3	response
180.5997	1.0175	S  4	stimulus
181.5468	n/a	S  1	response
183.085	1.0175	S  4	stimulus
183.9718	n/a	S  3	response
185.1367	1.0175	S  4	stimulus
186.0317	n/a	S  2	response
187.3051	1.0175	S  5	stimulus
187.9328	n/a	S  1	response
189.974	1.0175	S  4	stimulus
190.7991	n/a	S  3	response
192.7262	1.0175	S  4	stimulus
193.4102	n/a	S  2	response
194.7779	1.0175	S  4	stimulus
195.4927	n/a	S  1	response
196.8629	1.0175	S  4	stimulus
197.5776	n/a	S  1	response
199.3816	1.0175	S  5	stimulus
200.1238	n/a	S  3	response
201.9337	1.0175	S  5	stimulus
202.445	n/a	S  2	response
204.2856	1.0175	S  5	stimulus
204.8062	n/a	S  1	response
206.6208	1.0175	S  5	stimulus
207.1824	n/a	S  2	response
208.9728	1.0175	S  4	stimulus
209.7823	n/a	S  2	response
211.5248	n/a	S 10	stimulus
221.533	1.0175	S  5	stimulus
222.3344	n/a	S  3	response
226.8372	1.0176	S  4	stimulus
227.8593	n/a	S  3	response
229.1725	1.0175	S  4	stimulus
229.878	n/a	S  1	response
231.5244	1.0175	S  4	stimulus
232.2516	n/a	S  3	response
233.6595	1.0175	S  5	stimulus
234.2278	n/a	S  1	response
236.3284	1.0175	S  4	stimulus
236.8152	n/a	S  2	response
238.6636	1.0175	S  4	stimulus
239.4339	n/a	S  1	response
241.1489	1.0175	S  4	stimulus
242.0525	n/a	S  3	response
249.2555	1.0175	S  5	stimulus
250.0486	n/a	S  2	response
252.1079	1.0175	S  5	stimulus
252.7173	n/a	S  2	response
254.2429	1.0175	S  5	stimulus
254.7872	n/a	S  1	response
257.3121	1.0175	S  5	stimulus
257.9359	n/a	S  3	response
259.5639	1.0175	S  4	stimulus
260.0746	n/a	S  1	response
262.3829	1.0175	S  4	stimulus
263.047	n/a	S  2	response

