onset	duration	event_type	trial_type
0	n/a	start_pulse	stimulus
0.0165	1.0175	S  4	stimulus
0.9671	n/a	S  2	response
2.0849	1.0175	S  4	stimulus
2.8421	n/a	S  1	response
4.3867	1.0175	S  4	stimulus
5.0933	n/a	S  1	response
7.6728	1.0175	S  5	stimulus
8.4307	n/a	S  3	response
10.1247	1.0175	S  5	stimulus
10.9393	n/a	S  2	response
12.8603	1.0175	S  5	stimulus
13.3955	n/a	S  1	response
15.1288	1.0175	S  5	stimulus
15.8342	n/a	S  1	response
17.7143	1.0175	S  4	stimulus
18.5416	n/a	S  2	response
23.2187	1.0175	S  4	stimulus
24.1565	n/a	S  3	response
25.4372	1.0175	S  4	stimulus
26.2352	n/a	S  3	response
28.3062	1.0175	S  5	stimulus
28.8726	n/a	S  2	response
30.6081	1.0175	S  5	stimulus
31.3025	n/a	S  3	response
33.4771	1.0175	S  4	stimulus
34.1724	n/a	S  1	response
35.9291	1.0175	S  4	stimulus
36.6949	n/a	S  3	response
38.5812	1.0175	S  4	stimulus
39.5735	n/a	S  2	response
40.733	1.0175	S  4	stimulus
41.5522	n/a	S  3	response
42.818	1.0175	S  5	stimulus
43.471	n/a	S  3	response
44.9865	1.0175	S  4	stimulus
45.6796	n/a	S  1	response
47.1882	1.0175	S  4	stimulus
47.9345	n/a	S  2	response
52.1089	1.0175	S  5	stimulus
52.6982	n/a	S  2	response
54.3107	1.0175	S  5	stimulus
54.8982	n/a	S  1	response
57.0129	1.0175	S  5	stimulus
57.5168	n/a	S  3	response
59.4149	1.0175	S  5	stimulus
59.9667	n/a	S  2	response
61.65	1.0175	S  4	stimulus
62.2454	n/a	S  1	response
63.7851	1.0175	S  5	stimulus
64.3716	n/a	S  2	response
66.0369	1.0175	S  5	stimulus
66.634	n/a	S  1	response
68.0886	1.0175	S  5	stimulus
70.3237	1.0175	S  5	stimulus
70.8364	n/a	S  2	response
75.6281	1.0175	S  4	stimulus
76.3425	n/a	S  2	response
78.1301	1.0175	S  4	stimulus
78.9699	n/a	S  3	response
80.1818	1.0175	S  4	stimulus
81.0098	n/a	S  1	response
82.3502	1.0175	S  5	stimulus
82.9386	n/a	S  3	response
85.019	1.0175	S  4	stimulus
85.8109	n/a	S  2	response
87.7546	1.0175	S  4	stimulus
88.6284	n/a	S  3	response
89.8063	1.0175	S  4	stimulus
90.6483	n/a	S  1	response
91.8746	1.0175	S  4	stimulus
92.5783	n/a	S  3	response
94.3933	1.0175	S  5	stimulus
94.9257	n/a	S  2	response
96.9454	1.0175	S  5	stimulus
97.4719	n/a	S  1	response
99.2973	1.0175	S  5	stimulus
99.9293	n/a	S  1	response
101.6326	1.0175	S  5	stimulus
102.223	n/a	S  3	response
103.9845	1.0175	S  4	stimulus
104.638	n/a	S  1	response
106.5365	n/a	S 10	stimulus
116.5447	1.0175	S  5	stimulus
117.2502	n/a	S  2	response
121.849	1.0175	S  4	stimulus
122.5474	n/a	S  1	response
124.1842	1.0175	S  4	stimulus
125.0023	n/a	S  2	response
126.5361	1.0175	S  4	stimulus
127.6935	n/a	S  3	response
128.6712	1.0175	S  5	stimulus
129.2022	n/a	S  2	response
131.3401	1.0175	S  4	stimulus
131.9334	n/a	S  1	response
133.6753	1.0175	S  4	stimulus
134.5033	n/a	S  2	response
136.1606	1.0176	S  4	stimulus
137.012	n/a	S  3	response
144.2672	1.0175	S  5	stimulus
144.9043	n/a	S  1	response
147.1196	1.0175	S  5	stimulus
147.7779	n/a	S  3	response
149.2546	1.0175	S  5	stimulus
152.3238	1.0175	S  5	stimulus
152.9091	n/a	S  1	response
154.5756	1.0175	S  4	stimulus
155.269	n/a	S  2	response
157.3946	1.0175	S  4	stimulus
158.2264	n/a	S  3	response
160.3804	1.0175	S  4	stimulus
161.1138	n/a	S  2	response
165.9849	1.0175	S  5	stimulus
166.5899	n/a	S  3	response
168.7372	1.0175	S  4	stimulus
169.4311	n/a	S  1	response
174.0415	1.0175	S  5	stimulus
174.8822	n/a	S  1	response
176.1098	1.0175	S  5	stimulus
176.6908	n/a	S  2	response
178.2616	1.0175	S  5	stimulus
178.8483	n/a	S  2	response
180.4634	1.0175	S  5	stimulus
183.7327	1.0175	S  4	stimulus
184.4307	n/a	S  2	response
186.4015	1.0175	S  4	stimulus
187.3806	n/a	S  3	response
188.5867	1.0175	S  4	stimulus
189.3518	n/a	S  3	response
190.7217	1.0175	S  4	stimulus
191.3992	n/a	S  2	response
199.312	1.0175	S  5	stimulus
199.9503	n/a	S  1	response
201.3637	1.0175	S  5	stimulus
201.9639	n/a	S  1	response
203.5822	1.0175	S  5	stimulus
204.1326	n/a	S  3	response
205.6672	1.0175	S  4	stimulus
206.3238	n/a	S  2	response
208.3861	1.0175	S  5	stimulus
208.9125	n/a	S  1	response
211.2885	1.0175	S  5	stimulus
211.8699	n/a	S  3	response
213.9406	1.0175	S  4	stimulus
214.6836	n/a	S  1	response
216.1591	1.0175	S  4	stimulus
220.596	1.0175	S  5	stimulus
221.1796	n/a	S  2	response
223.8153	1.0175	S  5	stimulus
224.4495	n/a	S  1	response
225.9337	1.0175	S  5	stimulus
226.5232	n/a	S  2	response
228.0855	1.0175	S  4	stimulus
229.2231	n/a	S  3	response
233.5733	1.0175	S  5	stimulus
234.133	n/a	S  1	response
235.6917	1.0175	S  5	stimulus
236.3405	n/a	S  3	response
237.76	1.0175	S  5	stimulus
238.3179	n/a	S  2	response
240.1786	1.0175	S  4	stimulus
240.8653	n/a	S  1	response
242.9642	1.0175	S  4	stimulus
243.8952	n/a	S  2	response
245.8332	n/a	S 10	stimulus
